1.861425377701865166e-04 -3.234211207035713012e-06 -2.359797453118501835e-06 2.297333757713414732e-06 1.037638229352475953e-07 -6.077878204471202731e-06 1.155256308563694375e-06 3.957164252120152065e-07 -9.608275870453988386e-07 -9.195127974497036763e-08
1.427009924655484095e-04 -4.251749832633222156e-06 -2.477826846316703813e-07 -1.386329516831183152e-06 1.776474863912235462e-07 5.120700351818471053e-06 -2.197079519113071308e-06 -2.360830956416084631e-07 -7.493688968049689850e-07 -1.170237947224217449e-07
1.413874737520324565e-04 -2.518734728494399050e-06 8.970903423572276400e-07 2.539495753705075038e-06 -1.382573882383429182e-07 -3.609071860663484383e-08 5.804265087085186043e-07 -2.172581366228273654e-07 2.796421802612513262e-07 2.820648200528344084e-07
1.652221330329277707e-04 7.775590234726970978e-07 2.625315418426113378e-06 -2.035162934939777996e-06 4.982522923619207481e-08 -3.747991747371682051e-06 1.792955724346106274e-06 -7.344796496809298860e-07 -4.525737335381720950e-07 1.322237678209804457e-07
1.651490947281762721e-04 -1.372424171562467033e-06 8.836509621971501978e-07 -4.279279678505721998e-08 5.689623430917774986e-08 -5.342736470035418738e-06 1.889436781286486428e-06 1.326394965873341015e-07 2.327400142922367986e-07 1.518059060054677890e-07
1.866183779561714001e-04 3.053002090480633168e-06 2.155832581723725379e-06 -9.185039127329011625e-07 -1.186252089801117547e-07 9.884450401849765420e-06 3.829818264901051124e-06 2.628602618834371592e-07 -1.041219384659915472e-07 9.769007121685934987e-08
1.726529569796593348e-04 5.079134051606861160e-06 9.101498009379791888e-07 -1.929504351405645051e-06 -3.798392440403149491e-09 7.748039036995935322e-06 -1.748003807390741144e-06 5.889143544568123880e-08 1.431099334540766655e-07 2.958827485542240226e-07
1.678867206342336404e-04 3.385183710533088437e-06 -1.858013188644582143e-07 -1.430365493898764822e-06 3.909190442569212350e-08 9.369223091242676659e-06 1.083256059249265727e-06 9.646888262775771380e-08 -5.803848993202975114e-07 2.769253762258920277e-07
1.834187113228416099e-04 1.641461125460053227e-06 -3.543965078477342482e-06 2.120792931521366956e-06 5.529692043663397963e-08 -1.087938092268227107e-05 2.481128198080346221e-07 -4.774286660384823868e-07 -1.168582446474393062e-07 8.705883849692296293e-08
1.517682522862492250e-04 -2.711037742467581957e-06 7.561590550972538903e-08 1.679554209733068260e-06 7.952775563066375472e-09 -3.655197495127568965e-07 -1.134188992316645655e-06 2.717540964474657183e-08 3.585663657866887948e-07 5.804752047802075141e-08
