1.020408163265306145e-01	1.000000000000000000e+00
1.037071428571428644e+00	9.895407355724815668e-01
1.972091836734694015e+00	9.788165978642168197e-01
2.907122448979591933e+00	9.676563882913089554e-01
3.842153061224490074e+00	9.536730171650806831e-01
4.777173469387754778e+00	9.296050803987311317e-01
5.712204081632653363e+00	8.840824078919315987e-01
6.647234693877551948e+00	8.182646277884373376e-01
7.582255102040816652e+00	7.469749533241596406e-01
8.517285714285714349e+00	6.808696888061966934e-01
9.452316326530612045e+00	6.232371391101549918e-01
1.038734693877550974e+01	5.739674787293833624e-01
1.132234693877551024e+01	5.320432066463812726e-01
1.225734693877551074e+01	4.962530121260279592e-01
1.319244897959183760e+01	4.655083305876956401e-01
1.412744897959183632e+01	4.389305579781769828e-01
1.506244897959183682e+01	4.158090586662014920e-01
1.599755102040816368e+01	3.955010304216652894e-01
1.693255102040816240e+01	3.775930125136474080e-01
1.786755102040816467e+01	3.616780045351473682e-01
1.880255102040816340e+01	3.474459109379743893e-01
1.973765306122448848e+01	3.346706203849060812e-01
2.067265306122449076e+01	3.231421723485215503e-01
2.160765306122448948e+01	3.126854920505713897e-01
2.254265306122449175e+01	3.031642666563301169e-01
2.347775510204081684e+01	2.944699627239310002e-01
2.441275510204081911e+01	2.864869404551944054e-01
2.534775510204081783e+01	2.791315386553481770e-01
2.628275510204081655e+01	2.723459374253024978e-01
2.721785714285714519e+01	2.660697327363993892e-01
2.815285714285714036e+01	2.602299229283356330e-01
2.908785714285714619e+01	2.548029278188008173e-01
3.002285714285714135e+01	2.497286663953330599e-01
3.095795918367346999e+01	2.449922799129148343e-01
3.189295918367347227e+01	2.405430548287691150e-01
3.282795918367347099e+01	2.363719466894070032e-01
3.376306122448979607e+01	2.324482689562054616e-01
3.469806122448979835e+01	2.287442422363057115e-01
3.563306122448980062e+01	2.252501760438268275e-01
3.656806122448979579e+01	2.219512116337512830e-01
3.750316326530612088e+01	2.188208616780045190e-01
3.843816326530612315e+01	2.158523428364698127e-01
3.937316326530612542e+01	2.130353185908741287e-01
4.030816326530612059e+01	2.103568682933762146e-01
4.124326530612244568e+01	2.078089165390752668e-01
4.217826530612245506e+01	2.053791887125220594e-01
4.311326530612245023e+01	2.030602554412078153e-01
4.404826530612244539e+01	2.008472714821920857e-01
4.498336734693877759e+01	1.987360376249265037e-01
4.591836734693877986e+01	1.967259078370189318e-01
