"kappa","mut","rho","CO2","pd","k","H2O","alphat","N2","O2","dQ","aC3H6O","p","T","epsilon","U:0","U:1","U:2","flux","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00069067,4.88923e-05,1.16453,0,100000,0.0415472,0,4.88923e-05,0.766964,0.232989,0,4.67178e-05,100000,297.975,3.78609,2.6759,-0.214984,0,7.95218e-05,3567,1,0.02025,0.098,0.02025,0
0.000467849,1.541e-05,1.16443,0,100000,0.0107198,0,1.541e-05,0.76699,0.232997,0,1.27906e-05,100000,297.993,0.78323,2.66114,-0.206259,0,7.80559e-07,3697,1,0.021,0.098,0.021,0
0.000293366,8.0083e-06,1.16442,0,100000,0.00552098,0,8.0083e-06,0.766995,0.232999,0,6.55618e-06,100000,297.996,0.401063,2.66152,-0.196472,0,7.80559e-07,3697,1,0.02175,0.098,0.02175,0
0.000118883,6.06582e-07,1.1644,0,100000,0.00032212,0,6.06582e-07,0.767,0.233,0,3.21729e-07,100000,298,0.0188957,2.66189,-0.186685,0,7.80559e-07,3697,1,0.0225,0.098,0.0225,0
9.63265e-05,3.83848e-07,1.1644,0,100000,0.000172116,0,3.83848e-07,0.767,0.233,0,1.36583e-07,100000,298,0.0085551,2.66495,-0.178386,0,3.49014e-09,3827,1,0.02325,0.098,0.02325,0
7.66347e-05,2.96501e-07,1.1644,0,100000,0.000117326,0,2.96501e-07,0.767,0.233,0,6.55205e-08,100000,298,0.00522674,2.66806,-0.170116,0,3.49014e-09,3827,1,0.024,0.098,0.024,0
5.87257e-05,2.17106e-07,1.1644,0,100000,6.75181e-05,0,2.17106e-07,0.767,0.233,0,9.1667e-10,100000,298,0.00220109,2.67114,-0.16194,0,1.30194e-11,3957,1,0.02475,0.098,0.02475,0
5.85664e-05,2.16886e-07,1.1644,0,100000,6.73005e-05,0,2.16886e-07,0.767,0.233,0,6.20381e-10,100000,298,0.00218924,2.67391,-0.154706,0,1.30194e-11,3957,1,0.0255,0.098,0.0255,0
5.84071e-05,2.16666e-07,1.1644,0,100000,6.7083e-05,0,2.16666e-07,0.767,0.233,0,3.24092e-10,100000,298,0.00217739,2.67668,-0.147473,0,1.30194e-11,3957,1,0.02625,0.098,0.02625,0
5.82478e-05,2.16446e-07,1.1644,0,100000,6.68655e-05,0,2.16446e-07,0.767,0.233,0,2.78023e-11,100000,298,0.00216553,2.67944,-0.140239,0,1.30194e-11,3957,1,0.027,0.098,0.027,0
5.82453e-05,2.16372e-07,1.1644,0,100000,6.68511e-05,0,2.16372e-07,0.767,0.233,0,2.6214e-12,100000,298,0.00216534,2.68186,-0.133966,0,4.06774e-14,4087,1,0.02775,0.098,0.02775,0
5.82568e-05,2.16311e-07,1.1644,0,100000,6.68548e-05,0,2.16311e-07,0.767,0.233,0,1.604e-12,100000,298,0.00216619,2.68424,-0.127779,0,4.06774e-14,4087,1,0.0285,0.098,0.0285,0
5.82683e-05,2.1625e-07,1.1644,0,100000,6.68585e-05,0,2.1625e-07,0.767,0.233,0,5.86598e-13,100000,298,0.00216704,2.68663,-0.121592,0,4.06774e-14,4087,1,0.02925,0.098,0.02925,0
5.82804e-05,2.16199e-07,1.1644,0,100000,6.68644e-05,0,2.16199e-07,0.767,0.233,0,9.95662e-15,100000,298,0.00216794,2.68884,-0.115702,0,1.061e-16,4217,1,0.03,0.098,0.03,0
5.82932e-05,2.16161e-07,1.1644,0,100000,6.68731e-05,0,2.16161e-07,0.767,0.233,0,7.02847e-15,100000,298,0.00216889,2.69084,-0.1102,0,1.061e-16,4217,1,0.03075,0.098,0.03075,0
5.8306e-05,2.16122e-07,1.1644,0,100000,6.68818e-05,0,2.16122e-07,0.767,0.233,0,4.10034e-15,100000,298,0.00216984,2.69283,-0.104697,0,1.061e-16,4217,1,0.0315,0.098,0.0315,0
5.83188e-05,2.16084e-07,1.1644,0,100000,6.68905e-05,0,2.16084e-07,0.767,0.233,0,1.17221e-15,100000,298,0.00217078,2.69483,-0.0991941,0,1.061e-16,4217,1,0.03225,0.098,0.03225,0
5.83313e-05,2.16055e-07,1.1644,0,100000,6.69003e-05,0,2.16055e-07,0.767,0.233,0,2.5335e-17,100000,298,0.00217171,2.6966,-0.0942099,0,2.30407e-19,4347,1,0.033,0.098,0.033,0
5.83436e-05,2.16033e-07,1.1644,0,100000,6.6911e-05,0,2.16033e-07,0.767,0.233,0,1.82945e-17,100000,298,0.00217263,2.69821,-0.0895574,0,2.30407e-19,4347,1,0.03375,0.098,0.03375,0
5.83559e-05,2.16011e-07,1.1644,0,100000,6.69216e-05,0,2.16011e-07,0.767,0.233,0,1.12541e-17,100000,298,0.00217354,2.69983,-0.084905,0,2.30407e-19,4347,1,0.0345,0.098,0.0345,0
5.83681e-05,2.15989e-07,1.1644,0,100000,6.69322e-05,0,2.15989e-07,0.767,0.233,0,4.21366e-18,100000,298,0.00217445,2.70145,-0.0802525,0,2.30407e-19,4347,1,0.03525,0.098,0.03525,0
5.83793e-05,2.1597e-07,1.1644,0,100000,6.6942e-05,0,2.1597e-07,0.767,0.233,0,5.93421e-20,100000,298,0.00217528,2.7029,-0.0757446,0,4.15641e-22,4477,1,0.036,0.098,0.036,0
5.83887e-05,2.15955e-07,1.1644,0,100000,6.69505e-05,0,2.15955e-07,0.767,0.233,0,4.52389e-20,100000,298,0.00217598,2.70413,-0.0714441,0,4.15641e-22,4477,1,0.03675,0.098,0.03675,0
5.83981e-05,2.15941e-07,1.1644,0,100000,6.69591e-05,0,2.15941e-07,0.767,0.233,0,3.11357e-20,100000,298,0.00217668,2.70535,-0.0671435,0,4.15641e-22,4477,1,0.0375,0.098,0.0375,0
5.84076e-05,2.15927e-07,1.1644,0,100000,6.69677e-05,0,2.15927e-07,0.767,0.233,0,1.70326e-20,100000,298,0.00217739,2.70657,-0.062843,0,4.15641e-22,4477,1,0.03825,0.098,0.03825,0
5.8417e-05,2.15912e-07,1.1644,0,100000,6.69762e-05,0,2.15912e-07,0.767,0.233,0,2.92948e-21,100000,298,0.00217809,2.70779,-0.0585424,0,4.15641e-22,4477,1,0.039,0.098,0.039,0
5.8424e-05,2.15902e-07,1.1644,0,100000,6.69827e-05,0,2.15902e-07,0.767,0.233,0,1.00227e-22,100000,298,0.00217861,2.70872,-0.0548137,0,6.21713e-25,4607,1,0.03975,0.098,0.03975,0
5.84305e-05,2.15894e-07,1.1644,0,100000,6.69887e-05,0,2.15894e-07,0.767,0.233,0,7.67449e-23,100000,298,0.00217909,2.70958,-0.0512274,0,6.21713e-25,4607,1,0.0405,0.098,0.0405,0
5.8437e-05,2.15885e-07,1.1644,0,100000,6.69947e-05,0,2.15885e-07,0.767,0.233,0,5.32628e-23,100000,298,0.00217957,2.71044,-0.047641,0,6.21713e-25,4607,1,0.04125,0.098,0.04125,0
5.84434e-05,2.15876e-07,1.1644,0,100000,6.70007e-05,0,2.15876e-07,0.767,0.233,0,2.97808e-23,100000,298,0.00218005,2.7113,-0.0440547,0,6.21713e-25,4607,1,0.042,0.098,0.042,0
5.84499e-05,2.15867e-07,1.1644,0,100000,6.70068e-05,0,2.15867e-07,0.767,0.233,0,6.29868e-24,100000,298,0.00218053,2.71215,-0.0404684,0,6.21713e-25,4607,1,0.04275,0.098,0.04275,0
5.84538e-05,2.1586e-07,1.1644,0,100000,6.70102e-05,0,2.1586e-07,0.767,0.233,0,1.56514e-25,100000,298,0.00218083,2.71276,-0.0370055,0,7.70193e-28,4737,1,0.0435,0.098,0.0435,0
5.84568e-05,2.15854e-07,1.1644,0,100000,6.70127e-05,0,2.15854e-07,0.767,0.233,0,1.2407e-25,100000,298,0.00218105,2.71327,-0.0335862,0,7.70193e-28,4737,1,0.04425,0.098,0.04425,0
5.84598e-05,2.15848e-07,1.1644,0,100000,6.70152e-05,0,2.15848e-07,0.767,0.233,0,9.16269e-26,100000,298,0.00218127,2.71379,-0.0301668,0,7.70193e-28,4737,1,0.045,0.098,0.045,0
5.84628e-05,2.15842e-07,1.1644,0,100000,6.70177e-05,0,2.15842e-07,0.767,0.233,0,5.91836e-26,100000,298,0.0021815,2.7143,-0.0267475,0,7.70193e-28,4737,1,0.04575,0.098,0.04575,0
5.84658e-05,2.15836e-07,1.1644,0,100000,6.70202e-05,0,2.15836e-07,0.767,0.233,0,2.67401e-26,100000,298,0.00218172,2.71481,-0.0233282,0,7.70193e-28,4737,1,0.0465,0.098,0.0465,0
5.84677e-05,2.1583e-07,1.1644,0,100000,6.70214e-05,0,2.1583e-07,0.767,0.233,0,2.20062e-28,100000,298,0.00218186,2.71524,-0.0200059,0,7.89565e-31,4867,1,0.04725,0.098,0.04725,0
5.84643e-05,2.15823e-07,1.1644,0,100000,6.70164e-05,0,2.15823e-07,0.767,0.233,0,1.82915e-28,100000,298,0.00218161,2.71525,-0.0171175,0,7.89565e-31,4867,1,0.048,0.098,0.048,0
5.84609e-05,2.15816e-07,1.1644,0,100000,6.70115e-05,0,2.15816e-07,0.767,0.233,0,1.45769e-28,100000,298,0.00218135,2.71526,-0.0142291,0,7.89565e-31,4867,1,0.04875,0.098,0.04875,0
5.84576e-05,2.15809e-07,1.1644,0,100000,6.70065e-05,0,2.15809e-07,0.767,0.233,0,1.08622e-28,100000,298,0.0021811,2.71527,-0.0113407,0,7.89565e-31,4867,1,0.0495,0.098,0.0495,0
5.84542e-05,2.15802e-07,1.1644,0,100000,6.70015e-05,0,2.15802e-07,0.767,0.233,0,7.14749e-29,100000,298,0.00218085,2.71528,-0.00845228,0,7.89565e-31,4867,1,0.05025,0.098,0.05025,0
5.84509e-05,2.15795e-07,1.1644,0,100000,6.69966e-05,0,2.15795e-07,0.767,0.233,0,3.43283e-29,100000,298,0.0021806,2.71529,-0.00556388,0,7.89565e-31,4867,1,0.051,0.098,0.051,0
5.84475e-05,2.15792e-07,1.1644,0,100000,6.69922e-05,0,2.15792e-07,0.767,0.233,0,2.33235e-31,100000,298,0.00218035,2.71527,-0.00268509,0,6.66895e-34,4997,1,0.05175,0.098,0.05175,0
5.84435e-05,2.15834e-07,1.1644,0,100000,6.69942e-05,0,2.15834e-07,0.767,0.233,0,1.9801e-31,100000,298,0.00218005,2.71497,8.62225e-05,0,6.66895e-34,4997,1,0.0525,0.098,0.0525,0
5.84395e-05,2.15876e-07,1.1644,0,100000,6.69963e-05,0,2.15876e-07,0.767,0.233,0,1.62784e-31,100000,298,0.00217976,2.71466,0.00285755,0,6.66895e-34,4997,1,0.05325,0.098,0.05325,0
5.84355e-05,2.15919e-07,1.1644,0,100000,6.69984e-05,0,2.15919e-07,0.767,0.233,0,1.27559e-31,100000,298,0.00217947,2.71436,0.00562888,0,6.66895e-34,4997,1,0.054,0.098,0.054,0
5.84315e-05,2.15961e-07,1.1644,0,100000,6.70004e-05,0,2.15961e-07,0.767,0.233,0,9.23334e-32,100000,298,0.00217918,2.71406,0.00840019,0,6.66895e-34,4997,1,0.05475,0.098,0.05475,0
5.84275e-05,2.16003e-07,1.1644,0,100000,6.70025e-05,0,2.16003e-07,0.767,0.233,0,5.71079e-32,100000,298,0.00217888,2.71375,0.0111715,0,6.66895e-34,4997,1,0.0555,0.098,0.0555,0
5.84235e-05,2.16046e-07,1.1644,0,100000,6.70046e-05,0,2.16046e-07,0.767,0.233,0,2.18827e-32,100000,298,0.00217859,2.71345,0.0139428,0,6.66895e-34,4997,1,0.05625,0.098,0.05625,0
5.85252e-05,2.18875e-07,1.1644,0,100000,6.7549e-05,0,2.18875e-07,0.767,0.233,0,1.9288e-34,100000,298,0.00218682,2.71287,0.0165541,0,2.76106e-36,5127,1,0.057,0.098,0.057,0
5.87959e-05,2.26163e-07,1.1644,0,100000,6.89615e-05,0,2.26163e-07,0.767,0.233,0,1.65326e-34,100000,298,0.00220869,2.71185,0.018909,0,2.76106e-36,5127,1,0.05775,0.098,0.05775,0
5.90667e-05,2.33451e-07,1.1644,0,100000,7.0374e-05,0,2.33451e-07,0.767,0.233,0,1.37772e-34,100000,298,0.00223057,2.71082,0.021264,0,2.76106e-36,5127,1,0.0585,0.098,0.0585,0
5.93374e-05,2.40739e-07,1.1644,0,100000,7.17865e-05,0,2.40739e-07,0.767,0.233,0,1.10218e-34,100000,298,0.00225244,2.7098,0.023619,0,2.76106e-36,5127,1,0.05925,0.098,0.05925,0
5.96081e-05,2.48027e-07,1.1644,0,100000,7.31989e-05,0,2.48027e-07,0.767,0.233,0,8.26643e-35,100000,298,0.00227432,2.70877,0.0259739,0,2.76106e-36,5127,1,0.06,0.098,0.06,0
5.98789e-05,2.55316e-07,1.1644,0,100000,7.46114e-05,0,2.55316e-07,0.767,0.233,0,5.51103e-35,100000,298,0.00229619,2.70775,0.0283289,0,2.76106e-36,5127,1,0.06075,0.098,0.06075,0
6.01496e-05,2.62604e-07,1.1644,0,100000,7.60239e-05,0,2.62604e-07,0.767,0.233,0,2.75564e-35,100000,298,0.00231806,2.70672,0.0306839,0,2.76106e-36,5127,1,0.0615,0.098,0.0615,0
6.04092e-05,3.25396e-07,1.1644,0,100000,7.95792e-05,0,3.25396e-07,0.767,0.233,0,8.62241e-37,100000,298,0.0023452,2.70569,0.0330398,0,2.04368e-38,5257,1,0.06225,0.098,0.06225,0
6.03236e-05,2.105e-06,1.1644,0,100000,0.000149415,0,2.105e-06,0.767,0.233,0,7.55838e-37,100000,298,0.00253509,2.70435,0.0354247,0,2.04368e-38,5257,1,0.063,0.098,0.063,0
6.02379e-05,3.88459e-06,1.1644,0,100000,0.000219251,0,3.88459e-06,0.767,0.233,0,6.49437e-37,100000,298,0.00272498,2.70302,0.0378096,0,2.04368e-38,5257,1,0.06375,0.098,0.06375,0
6.01523e-05,5.66418e-06,1.1644,0,100000,0.000289087,0,5.66418e-06,0.767,0.233,0,5.43035e-37,100000,298,0.00291487,2.70168,0.0401945,0,2.04368e-38,5257,1,0.0645,0.098,0.0645,0
6.00666e-05,7.44379e-06,1.1644,0,100000,0.000358923,0,7.44379e-06,0.767,0.233,0,4.36632e-37,100000,298,0.00310476,2.70034,0.0425794,0,2.04368e-38,5257,1,0.06525,0.098,0.06525,0
5.9981e-05,9.22338e-06,1.1644,0,100000,0.000428759,0,9.22338e-06,0.767,0.233,0,3.30231e-37,100000,298,0.00329465,2.69901,0.0449643,0,2.04368e-38,5257,1,0.066,0.098,0.066,0
5.98953e-05,1.1003e-05,1.1644,0,100000,0.000498595,0,1.1003e-05,0.767,0.233,0,2.23829e-37,100000,298,0.00348454,2.69767,0.0473492,0,2.04368e-38,5257,1,0.06675,0.098,0.06675,0
5.98097e-05,1.27826e-05,1.1644,0,100000,0.000568431,0,1.27826e-05,0.767,0.233,0,1.17426e-37,100000,298,0.00367443,2.69634,0.0497341,0,2.04368e-38,5257,1,0.0675,0.098,0.0675,0
5.9724e-05,1.45622e-05,1.1644,0,100000,0.000638267,0,1.45622e-05,0.767,0.233,0,1.10246e-38,100000,298,0.00386432,2.695,0.052119,0,2.04368e-38,5257,1,0.06825,0.098,0.06825,0
6.13149e-05,1.46704e-05,1.1644,0,100000,0.000705833,0,1.46704e-05,0.767,0.233,0,5.88612e-39,100000,298,0.00403121,2.6945,0.0540986,0,2.18582e-40,5387,1,0.069,0.098,0.069,0
6.29787e-05,1.4706e-05,1.1644,0,100000,0.0007733,0,1.4706e-05,0.767,0.233,0,5.15011e-39,100000,298,0.0041971,2.69403,0.0560606,0,2.18582e-40,5387,1,0.06975,0.098,0.06975,0
6.46425e-05,1.47417e-05,1.1644,0,100000,0.000840767,0,1.47417e-05,0.767,0.233,0,4.4141e-39,100000,298,0.00436299,2.69356,0.0580226,0,2.18582e-40,5387,1,0.0705,0.098,0.0705,0
6.63063e-05,1.47773e-05,1.1644,0,100000,0.000908234,0,1.47773e-05,0.767,0.233,0,3.6781e-39,100000,298,0.00452888,2.69309,0.0599846,0,2.18582e-40,5387,1,0.07125,0.098,0.07125,0
6.79701e-05,1.48129e-05,1.1644,0,100000,0.000975701,0,1.48129e-05,0.767,0.233,0,2.94209e-39,100000,298,0.00469477,2.69262,0.0619466,0,2.18582e-40,5387,1,0.072,0.098,0.072,0
6.96339e-05,1.48485e-05,1.1644,0,100000,0.00104317,0,1.48485e-05,0.767,0.233,0,2.20608e-39,100000,298,0.00486066,2.69215,0.0639086,0,2.18582e-40,5387,1,0.07275,0.098,0.07275,0
7.12977e-05,1.48841e-05,1.1644,0,100000,0.00111064,0,1.48841e-05,0.767,0.233,0,1.47007e-39,100000,298,0.00502655,2.69168,0.0658706,0,2.18582e-40,5387,1,0.0735,0.098,0.0735,0
7.29615e-05,1.49197e-05,1.1644,0,100000,0.0011781,0,1.49197e-05,0.767,0.233,0,7.34063e-40,100000,298,0.00519243,2.69121,0.0678325,0,2.18582e-40,5387,1,0.07425,0.098,0.07425,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.075,0.098,0.075,0
