0.0131804,10.9251
0.303676,10.7535
0.691384,10.1471
1.05525,9.19182
1.46777,7.97547
1.85586,6.99134
2.24427,5.6876
2.65631,4.93614
3.05627,4.18456
3.44406,3.49098
