-4.44089e-16,12.5552
0.224852,12.3434
0.591716,11.59
0.923077,10.0499
1.25444,8.79998
1.53846,7.67531
1.88166,6.38367
2.21302,5.21658
2.53254,4.4641
2.85207,3.7945
