0.000000000000000000e+00	1.063330000000000020e+01
2.758619999999999961e-01	1.057590000000000074e+01
6.482759999999999634e-01	9.788280000000000314e+00
1.034480000000000066e+00	8.867820000000000036e+00
1.434479999999999977e+00	7.781150000000000233e+00
1.834480000000000111e+00	6.894479999999999720e+00
2.206900000000000084e+00	5.773559999999999803e+00
2.648280000000000189e+00	4.988279999999999603e+00
2.993100000000000094e+00	4.333099999999999952e+00
3.420690000000000008e+00	3.847360000000000113e+00
