3.421461998442847568e-05 -1.190363504952161499e-05 2.068242090913629681e-05 5.166152828655008211e-06 -1.930141459700664750e-07 -1.159435578803768072e-05 8.310590076299552881e-06 -4.267460471191777239e-06 -8.417964301300548159e-07 -3.171957217741129687e-06
3.742390697145362604e-05 1.151870849588112088e-06 -1.229679939971843364e-05 -5.573665191239135333e-06 2.217829119574716548e-06 -5.657368117326047228e-06 2.706158211737597299e-06 -2.192302871664407663e-06 -1.641086144042335317e-06 4.000393517367348815e-06
3.903102933987828439e-05 3.864750514818853530e-06 -2.144795160139148293e-05 8.755560253831461303e-06 1.348547319940424708e-05 7.329111350950172485e-07 7.991353301372668190e-07 -2.586780299429163383e-06 -1.419177204063478980e-06 3.221552374279573416e-06
4.215375134013370543e-05 -2.570273485611763235e-06 -4.810194821185832967e-06 -4.481483915761174709e-06 6.029253735118455033e-07 5.732113336553849247e-06 2.096962402247124598e-06 7.211287816973306449e-07 1.368636881573542281e-06 -1.180148371888772782e-06
2.729906017425712175e-05 1.666182289143252086e-05 5.499960517932066260e-06 -1.958158619277037451e-06 8.427023760868914096e-06 -8.802533925946020744e-06 -8.408156651367909402e-06 5.001202877466168636e-06 -7.573421380043931403e-07 -6.093587113060216984e-06
3.981176540645629645e-05 2.108185365732299848e-07 1.586109472647054649e-05 -8.928494217144578179e-06 5.906708204884477130e-06 -6.846660956984268649e-07 1.212602515792687779e-05 1.340985855739133329e-07 -1.279450141327059188e-06 8.635298041368977002e-06
3.949394280180616479e-05 1.908314048976526812e-05 1.618638921570997083e-06 3.622303169938830128e-06 -8.245611521551905553e-06 9.618151134964837085e-06 -3.527343888345786855e-06 7.893106140778970365e-07 -2.648234339206966738e-07 2.668465062369730781e-06
3.552983447414337495e-05 -1.257984288711864355e-05 4.367145802858486525e-06 -2.805412571339942944e-06 -6.043669961213347301e-06 8.514897529275780617e-07 1.378175465411877600e-05 2.726984703479857285e-06 -3.331412616532763829e-07 1.491644324376634785e-06
3.311778389867011210e-05 -6.854216679051886061e-07 -6.992869955322081696e-06 5.038589293156026372e-06 1.822493609631184138e-05 3.641506999624942041e-06 2.373543267671064555e-06 -4.722578860067817138e-06 5.207786538858776857e-07 -1.837761013927303436e-06
3.705927218639386517e-05 5.666642224562328179e-06 1.720734760593548032e-05 -2.085781218710773991e-06 1.814435763128091045e-05 -4.149415323827599711e-06 8.935626040009046164e-07 7.903983333271893811e-06 1.612786384573736063e-06 -1.039482690854384658e-05
2.615143333304790875e-05 -1.971152229326513354e-05 -6.528724737101565295e-06 1.030736207191806422e-05 -7.532082794086300278e-06 2.112340162810548147e-06 -1.446204411494310038e-06 1.277442159549172097e-05 -2.314341085575718727e-08 -1.982994423464098353e-06
4.042155516336493683e-05 1.057936476321075790e-07 -6.335146778672841242e-06 -4.875435448273712548e-06 1.159270617533298903e-05 3.546362931319720518e-08 -6.478551261403324289e-06 4.424295282196919672e-06 1.150283181631561846e-06 4.041573379854024014e-06
3.955819213485046575e-05 1.779499561651020443e-05 -1.729436398655386000e-05 1.609657052239944610e-06 4.930549958275338027e-06 6.740526201554471742e-06 1.269125416071359062e-06 3.549909072068409740e-06 1.481030691536974565e-06 -1.932272520570413546e-06
4.353282067237887931e-05 1.386559683056320026e-05 -9.444888298073821984e-06 -4.528200146638136844e-07 -1.546950471649585735e-06 -9.015805228289233003e-06 -1.409520723591729459e-05 -1.413480774007798874e-06 -3.226516754566240619e-06 -3.475055025891451457e-07
3.746957994544175048e-05 6.935948722159764260e-06 1.112531640100037662e-05 -2.546978039436634037e-06 7.357424844879640305e-06 -1.654739359305501024e-06 -2.816978559040208790e-06 -6.178936234813952264e-06 5.717899594369454104e-07 7.506084791780134714e-06
3.862804005372435172e-05 9.212265789921941333e-06 -1.307022489746123975e-05 -4.099067576353136902e-06 2.807298785699636017e-06 3.006846545547181824e-07 -1.568504340916115986e-05 1.159685643541352098e-06 -7.484226625463323822e-07 -3.414516677920438008e-06
3.742709059955305303e-05 -1.549835679221202642e-05 -3.170267028353840170e-06 1.719593343696540086e-06 -9.372595850309145676e-06 1.128865154077388063e-05 -6.519189995128773156e-06 -1.509665307331924274e-07 -2.919338669424732949e-06 -8.189473945709540800e-06
3.714262229544477279e-05 1.482656212096358497e-05 6.710136243824184870e-06 5.856658069731711547e-06 -9.703183536021152219e-06 6.546198419812613323e-06 -7.278916387516638571e-06 -1.835853814738327739e-06 1.161368211821694855e-07 2.381328270449170799e-06
3.317432398244647967e-05 -1.606501227584876691e-05 -1.226178487919397516e-06 6.371362366591642096e-06 -5.236078534302162058e-06 -2.827530596584519602e-07 1.693744829640402762e-05 -5.670256570591641031e-06 6.056705521038474970e-07 -1.338189772845882055e-07
3.412848474534573376e-05 1.388538325310308327e-05 -1.182683084010805012e-05 1.512480102450669122e-06 -1.180669196455612461e-05 2.030395505847791223e-06 -5.085733769230582128e-06 6.601571734115337713e-06 -3.266503015448498240e-07 -8.351123009609504052e-07
3.827489155970157416e-05 -8.605046609292468378e-06 1.140659980444865759e-06 -5.029936813655848645e-07 1.405582703093190413e-05 4.148939662404398389e-06 -1.343862053413865306e-05 -4.994781611128825575e-06 -1.663886709137792387e-06 2.645688762387343116e-06
2.915019201914523732e-05 1.234524553492155171e-05 -8.361842832132152043e-06 1.818349574613782420e-05 -1.378356874795604087e-05 6.197281080866130070e-06 -2.434620273267215717e-06 -1.248643284615920528e-06 -2.644868132826097779e-07 6.407279235036752550e-06
3.928031659911959130e-05 -8.616912438268455282e-06 -4.326643262133408348e-06 5.930124183465845184e-07 -4.686140621218059932e-06 -7.478710267338251960e-07 5.624895281978895923e-06 -3.156002234999048463e-06 2.612421195001516278e-06 -6.188040029392283114e-06
3.630065769719894323e-05 -5.312063424684406666e-06 -1.310756647228786331e-05 -7.071561115179031275e-06 4.284924972364212098e-06 -1.029756656528458109e-07 -2.000642073807191908e-06 -3.437324432219361212e-07 2.996158282766383524e-07 8.250872129061359144e-06
4.185207064351932589e-05 -1.053556445678445945e-05 -6.416173561847034423e-06 -3.641431370419702771e-06 1.121705472184863903e-05 9.404580612145674526e-06 -1.790932710317543868e-05 6.606686809076663999e-07 7.631873879091001775e-07 9.831650142473117043e-07
3.450521636400062517e-05 4.188032140934370285e-07 8.326840399547193614e-06 -5.234703031592254462e-06 -2.828077670188727591e-06 9.464523213786174905e-07 -1.007869385456344600e-05 -1.881492029796091218e-06 1.718614297084337620e-06 1.507740089937121074e-06
3.406063272119427468e-05 9.608142315780984535e-06 1.205643878482190017e-05 -1.557260846896718584e-06 -7.643398335151360076e-07 -8.651837510381801604e-06 3.525155835222945134e-06 3.475841588257510633e-06 -2.272428053620679120e-06 -5.980988283170961691e-06
4.277469955747734262e-05 6.800649246153800719e-06 -1.447716004323936311e-05 -5.733892666622455433e-06 1.680304870853723909e-05 9.083723587982193217e-06 1.610186602725276612e-05 -5.987058082516568564e-07 6.474658522385579901e-07 -4.805748933397444744e-06
3.829325294996029490e-05 -2.032365276828159832e-06 -2.022923513000325554e-05 -4.791145726429457376e-06 5.346381431758701225e-06 -4.198945718753158589e-06 7.316013171737680515e-06 -3.204596191848426359e-06 1.910858784937406157e-07 2.875355279359927289e-06
3.276339970548023940e-05 9.874111209976092331e-06 1.593466630471721481e-05 -3.091139510442675830e-06 6.652995610452825125e-06 -3.420591128682391681e-06 -3.658757897134019322e-06 1.502640780262510053e-06 -9.938215353965060729e-07 2.434674779301477503e-06
3.500857675496846515e-05 7.155606015871333528e-06 5.941247714790886567e-06 -2.922016865460572172e-07 -4.941813521799101132e-06 -1.234885524515195158e-05 4.791896086234766416e-06 -1.013041834652961400e-06 1.575108920591787960e-07 4.848829781936929813e-06
3.336129181482200946e-05 -1.840793564891094763e-05 -1.362478309503283498e-05 -1.239714293617427551e-06 -5.813184072706391934e-06 -9.672750908847717522e-06 -8.312905416601686271e-06 3.853373313254792058e-06 4.789745662961623699e-07 3.803530067151406713e-06
3.113802755852187657e-05 -1.188748092958435772e-05 1.101140264498780135e-05 1.393168470041557854e-07 4.542075655872066569e-06 -1.037923323032695994e-05 -2.605369967041813545e-07 -5.649218764609320709e-07 1.218167158542210905e-06 -1.232224624263560863e-06
3.344308487992338696e-05 2.667385093307813995e-06 8.477534990173943953e-06 -2.224223162334323669e-06 -8.455688443984938274e-06 -7.183741417352133760e-06 1.103691261054408987e-05 -7.386305466396246077e-07 1.202590955457617961e-07 -1.139426601710225358e-06
3.398296102797052857e-05 -2.467190486154188065e-05 9.541720567122109346e-06 -1.996631607296281562e-08 -7.487038860805962431e-06 1.495352227809555907e-06 7.862683405951782081e-06 -8.703356859687228181e-06 1.511112687839072309e-06 -1.287968424932509138e-08
3.616443715135938370e-05 2.448719500354295376e-05 1.275449370227797826e-05 4.129184404771435218e-06 -8.404376108931142152e-06 -6.237665579080198330e-07 -1.564779797274428973e-05 -3.101428848225041516e-06 9.154400094078077478e-07 -5.903797901886991966e-07
2.405924457678036203e-05 -2.400460439058899764e-05 -2.865548752935814024e-06 1.513158353239334101e-05 -7.170545613309959396e-06 2.966082123670406163e-06 1.410036859256672361e-05 -5.617695084390932994e-07 -4.412155750449491453e-07 -1.187190897432868938e-06
3.263916469934427479e-05 -1.320892372254523272e-05 -8.845998993283925166e-06 1.238000014372135892e-05 -2.301877138150991045e-06 -2.820405916987920529e-08 -1.648944898467450193e-06 -1.782049043440944569e-06 -1.558097312904056634e-06 -4.056698922132195330e-06
3.378675454831914899e-05 -1.047002131955108944e-05 -6.182354357453531732e-06 -1.102155465467126059e-05 -8.520221569378145119e-06 -5.609583745331450823e-07 3.109678016909191970e-06 3.599721181034515843e-06 1.749069529880802261e-06 -4.542382082050586425e-06
3.907081213099956592e-05 -6.551826579248903659e-06 -1.111123197950627041e-05 -3.916334580642555555e-06 4.904795880619599853e-06 1.617680155782386437e-06 -3.929776995860780007e-06 -1.252434543600375295e-05 -2.435344021286275030e-07 -1.281964125012527360e-06
3.649726494026857618e-05 1.941427716550260294e-05 7.238981771151936435e-07 7.820449772154914106e-07 -1.355944196263265960e-05 -1.182780849708204264e-06 3.792949878008705825e-06 -6.020611824853580634e-06 -1.300942771677636887e-06 -2.050017788203181187e-06
3.420248235859328948e-05 -1.305891709491640070e-05 1.421199120662968018e-05 -2.065636337884014578e-06 4.660109218149118297e-06 -2.427798676754201243e-06 -4.848235875721083622e-06 -2.468322784440525958e-06 6.030649329400721567e-07 2.583458606193241143e-06
3.763890232331428036e-05 -1.904864802458847251e-05 -2.216054474247935684e-05 5.442444625184398402e-06 9.449544487983085948e-06 -1.388092477070311550e-05 -7.703575859986264854e-06 1.297619708486119191e-06 3.866610345719419076e-06 7.477084360448754636e-06
3.237613422818627439e-05 -1.035825734826154966e-05 1.840870693521080817e-06 -6.634949508310330227e-06 -7.566228059785519624e-06 8.591870931014723513e-06 4.155805888218338261e-06 -1.861973138673140992e-06 -1.307108003259675385e-06 4.431798828354251787e-07
3.129966452103321120e-05 1.353951579635383684e-05 1.891469521635434262e-05 7.682599304314716734e-06 7.177873765031085200e-06 -5.119603124226692884e-07 2.473350511093513340e-06 -4.628527467995640039e-07 -1.369340590746515575e-06 7.711170305495115458e-06
3.709879854757318248e-05 2.582092771480730110e-06 -8.275917673009744991e-06 -1.167545814106085588e-05 -7.676273196667493575e-06 -1.268754976105544302e-05 -9.705404465587226625e-07 3.684616354747338630e-08 -2.058601473625357457e-06 9.595645213764377863e-07
3.460292263960628161e-05 8.473965214218323497e-06 -1.537873017572916758e-06 -4.964455560677397672e-07 1.048148571889963751e-05 -4.244770744017795491e-06 9.280328249823590662e-06 1.018956764900409973e-06 -5.627427402683442283e-07 5.686611266987391287e-06
3.838980505786667189e-05 -2.556818211343810161e-06 -5.528655368237734185e-06 -1.168299607697898665e-05 -1.032978763787237333e-06 6.663865031649185263e-07 6.818404001696491711e-06 1.439285012776128432e-06 1.403872468175065077e-06 7.498039248219059771e-07
3.280435951951061763e-05 -5.321987964634553884e-06 1.350911234553297109e-05 2.735831152989126169e-06 -1.298041628671826853e-06 -1.002789216712163289e-06 2.164752982870239703e-05 2.788940598931395083e-06 8.840481940475748149e-08 -1.694037621154338079e-06
3.768815976654013534e-05 3.310903606367364210e-06 -4.371175938753035510e-06 -9.499846963462195681e-06 -6.382252420868434567e-06 -4.216466833172874828e-06 8.013205986442051358e-06 -1.160419633216241903e-06 7.392737103023076336e-07 -1.093149697492273112e-05
4.109102087324107311e-05 5.405228805353501287e-06 4.608580379536381381e-06 -5.183970610824537182e-06 5.853149751183595736e-06 -5.586638709548474723e-06 1.968217153250291889e-05 -4.024289442669252782e-06 5.667918402875410695e-07 -3.975863429621268517e-07
3.534063233061215096e-05 -9.277486357068050695e-06 -2.818584812960156193e-05 1.805739301742111141e-05 1.919064498073959202e-07 -1.384559268040041933e-05 -2.174367024531834741e-05 -1.851962076944190467e-06 -1.833074293292646175e-06 -3.189966829739018255e-06
3.627241755237237890e-05 -1.669452377150201010e-05 2.886319980886428510e-07 8.427640025908089864e-06 -4.878960787636406721e-06 8.548580598201186538e-07 7.951705838941469320e-06 3.058272811494800815e-06 -3.365653227274638970e-07 3.909086958558318269e-06
4.020697487021398115e-05 9.037681443307225216e-06 -9.246556728559828068e-06 2.042899123708898236e-06 -5.237923978026717767e-06 -5.175054993462371901e-06 -7.424327718678707354e-06 2.480386571188624596e-06 1.919398299182780464e-06 8.927021163925469936e-06
