0.0182622,15.3651
0.175764,15.1204
0.49025,13.6862
0.745567,12.1511
1.00067,10.2182
1.2559,8.53399
1.52107,6.99914
1.77658,5.81212
2.02213,4.42596
2.32717,3.73742
