0.000000000000000000e+00	1.000000000000000000e+00
6.666652148158472291e-02	9.965867418899858610e-01
1.333330429631694458e-01	9.861795956746588487e-01
2.000000000000000111e-01	9.690042313117065431e-01
2.666665214815847063e-01	9.458241654913022156e-01
3.333330429631694569e-01	9.167390691114244428e-01
3.999995644447541521e-01	8.832552891396332484e-01
4.666669570368305320e-01	8.458711800658201829e-01
5.333330429631694125e-01	8.055590032910200371e-01
5.999991288895083485e-01	7.627682181476256318e-01
6.666652148158472846e-01	7.176022566995767793e-01
7.333313007421861096e-01	6.715787494123176549e-01
7.999973866685250456e-01	6.252393041842969623e-01
8.666678281473222389e-01	5.790503055947343602e-01
9.333339140736610640e-01	5.329948283968028999e-01
1.000000000000000000e+00	4.866252938410906559e-01
1.066666085926338825e+00	4.417169722614010530e-01
1.133332171852677872e+00	3.993023037141513187e-01
1.199998257779016697e+00	3.566826516220027443e-01
1.266664343705355522e+00	3.170456041372824441e-01
1.333330429631694569e+00	2.795618241654913572e-01
1.400000871110491873e+00	2.451565585331451635e-01
1.466666957036830699e+00	2.140122237893747614e-01
1.533333042963169524e+00	1.885923836389280239e-01
1.599999128889508571e+00	1.670521861777150840e-01
1.666665214815847396e+00	1.540818053596614556e-01
1.733331300742186221e+00	1.485547719793135768e-01
1.799997386668525268e+00	1.441429243065350252e-01
1.866663472594864093e+00	1.448594264221908789e-01
1.933333914073661175e+00	1.455251527973671355e-01
2.000000000000000000e+00	1.463319228960977547e-01
2.066666085926339047e+00	1.472552891396332886e-01
2.133332171852677650e+00	1.481015514809590483e-01
2.199998257779016697e+00	1.489703808180535549e-01
2.266664343705355744e+00	1.498354489891866037e-01
2.333330429631694347e+00	1.506309355900329050e-01
2.399996515558033394e+00	1.513812881993417681e-01
2.466666957036830699e+00	1.520902679830746784e-01
2.533333042963169746e+00	1.527503526093088870e-01
2.599999128889508349e+00	1.533747061589092742e-01
2.666665214815847396e+00	1.538204043253408593e-01
2.733331300742185999e+00	1.542585801598495010e-01
2.799997386668525046e+00	1.546629055007052167e-01
2.866663472594863649e+00	1.549619181946403079e-01
2.933329558521203140e+00	1.550521861777150456e-01
3.000000000000000000e+00	1.551386929948283533e-01
3.066666085926339047e+00	1.552157968970380442e-01
3.133332171852677650e+00	1.552797367183826605e-01
3.199998257779017141e+00	1.552816173013633894e-01
