-0.00387597,29.697
0.112403,28.9097
0.232558,27.0824
0.372093,22.9794
0.492248,18.8778
0.627907,15.4899
0.763566,12.297
0.875969,10.0803
1.01163,6.30249
1.13566,4.53992
1.28295,3.55562
