4.44089e-16,22.0435
0.145078,21.4379
0.34715,19.3989
0.544041,16.664
0.740933,13.7552
0.932642,10.9333
1.13472,8.67684
1.32124,6.72437
1.5285,5.07671
1.70984,3.90674
1.91192,3.21548
