0.00155084,13.011
0.235566,12.8867
0.552066,11.9751
0.892184,10.7735
1.24422,9.28177
1.53772,7.87293
1.84298,6.38122
2.1713,5.30387
2.5112,4.39227
2.80401,3.85359
