0.000000000000000000e+00	3.249793915495045871e-02
9.639974789011698797e-03	3.249485937190314117e-02
1.927994957802339759e-02	3.248869980580849914e-02
2.891992436703509639e-02	3.248254023971385712e-02
3.855974543050837144e-02	3.247809166420106280e-02
4.819987394505849398e-02	3.247487500190718995e-02
5.784000245960861653e-02	3.247111082262712362e-02
6.747974666031267277e-02	3.246727820372380391e-02
7.711987517486280919e-02	3.246378778293683431e-02
8.676000368941293173e-02	3.246036580177315278e-02
9.639974789011698797e-02	3.245639630362326389e-02
1.060398764046671105e-01	3.245174240924064701e-02
1.156796206053711668e-01	3.244654099787184359e-02
1.253197491199213032e-01	3.244072362989356556e-02
1.349598776344714257e-01	3.243429030530583373e-02
1.445996218351754958e-01	3.242730946373190842e-02
1.542397503497256184e-01	3.241957578630196707e-02
1.638794945504296607e-01	3.241129459188583917e-02
1.735196230649797833e-01	3.240239744086024359e-02
1.831597515795299058e-01	3.239295277284846147e-02
1.927994957802339759e-01	3.238282370860394443e-02
2.024396242947840985e-01	3.237214712737322697e-02
2.120793684954881408e-01	3.236071771028650734e-02
2.217194970100382911e-01	3.234874077621358729e-02
2.313596255245883859e-01	3.233601100628466507e-02
2.409993697252924838e-01	3.232280215899282355e-02
2.506394982398426063e-01	3.230849827772860200e-02
2.602796267543927011e-01	3.229323624173854185e-02
2.699193709550967712e-01	3.227735824913902790e-02
2.795594994696469215e-01	3.226065898106022373e-02
2.891992436703509917e-01	3.224245404126940134e-02
2.988393721849010864e-01	3.222390690336219415e-02
3.084795006994512367e-01	3.220351189562661171e-02
3.181192449001552514e-01	3.218243249165828046e-02
3.277593734147054017e-01	3.216025805371756224e-02
3.373991176154094718e-01	3.213637262519502408e-02
3.470392461299595666e-01	3.211200811930954579e-02
3.566793746445097169e-01	3.208511134736295040e-02
3.663191188452137870e-01	3.205807769616979969e-02
3.759592473597639373e-01	3.202823802042242124e-02
3.855974543050836867e-01	3.199805614655868574e-02
3.952398887027102070e-01	3.196541044625707956e-02
4.048784799618760921e-01	3.193132751386673629e-02
4.145209143595025569e-01	3.189642330599710279e-02
4.241595056186684420e-01	3.185816555658705501e-02
