"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
0.000213253,0.0135134,-0.0027659,-0.0107689,1.5581e-05,-6.12157e-06,0,0.00104956,-0.00041236,0
