"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
0.000142461,0.010142,0.00334973,-0.000276078,1.98279e-05,-7.87293e-06,0,0.0013578,-0.000539131,0
