"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
-0.000180719,-0.000161631,-0.00422594,-0.000819053,2.36024e-05,-1.23783e-05,0,0.0016296,-0.000854646,0
