"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
0.00020093,9.23388e-05,-0.0165637,0.00997017,1.55691e-05,-1.10889e-05,0,0.00105702,-0.000752853,0
