"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
0.000130245,0.0159894,0.00461033,0.00196681,1.32354e-05,-7.21932e-07,0,0.000902136,-4.92074e-05,0
