"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
-0.000243006,-0.0133374,0.000750513,-0.00201548,1.59835e-05,-7.5996e-06,0,0.00110123,-0.000523595,0
