"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
9.9445e-05,0.0176283,0.00605261,0.00187478,2.23339e-05,-1.41906e-05,0,0.00152762,-0.000970625,0
