"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
-0.000146278,-0.0128061,0.00677735,0.00210054,2.86961e-05,-1.26591e-05,0,0.00201789,-0.000890177,0
