"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
-0.000237964,-0.00674336,-0.0198179,-3.06918e-05,1.3586e-05,-9.26629e-06,0,0.0009256,-0.000631303,0
