"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
8.56333e-05,-0.00468626,-0.0114422,0.0116167,3.40259e-05,-2.03508e-06,0,0.00237219,-0.00014188,0
