"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
3.26371e-05,0.000218291,-0.000800651,-0.0126873,7.95166e-06,-1.2102e-05,0,0.000553971,-0.000843117,0
