"Lz","data:0","data:1","data:2","ptsvec:0","ptsvec:1","ptsvec:2","Points:0","Points:1","Points:2"
-4.81707e-05,-0.012414,-0.00977304,-0.00386827,2.51651e-05,1.07443e-05,0,0.00175653,0.000749955,0
