"origId","origProcId","m","d","yDot","injector","ct","ms","aC3H6O","T","tTurb","y","liquidCore","U:0","U:1","U:2","n:0","n:1","n:2","Uturb:0","Uturb:1","Uturb:2","Points:0","Points:1","Points:2"
82213,2,5.94265e-13,1.01223e-05,0,0,0,0,1,294.762,0.0154425,0,0,5.7307,0.13771,-4.60715e-08,0,1,-3.34554e-07,-0.0178849,0.102564,0.016215,0.422747,0.0111372,-3.72601e-09
83904,2,5.88015e-13,1.00458e-05,0,0,0,0,1,295.899,0.002245,0,0,3.53077,0.139877,4.54468e-08,0,1,3.24906e-07,-0.984822,0.0961069,0.102345,0.314808,0.0258394,8.3954e-09
84693,2,6.14486e-13,1.5427e-05,0,0,0,0,1,294.575,0.0007725,0,0,5.2479,0.739116,-8.95809e-19,0,1,-1.212e-18,-0.655841,0.823969,0.5,0.417091,0.012894,-1.56276e-20
84569,2,6.07988e-13,1.08641e-05,0,0,0,0,1,294.377,0.0171,0,0,6.18052,-0.03392,-1.09504e-08,0,1,3.22829e-07,0.0494869,-0.101685,0.00621244,0.317386,0.0137728,4.44626e-09
81496,2,5.82204e-13,8.05452e-06,0,0,0,0,1,295.208,0.035275,0,0,7.42509,0.339036,2.55971e-19,0,1,7.54998e-19,2.04807,0.321828,-0.0319812,0.499286,0.0121923,9.20519e-21
88532,2,6.20414e-13,1.58658e-05,0,0,0,0,1,294.807,0.01334,0,0,5.99561,0.952036,5.01453e-20,0,1,5.26716e-20,0.552824,0.890709,0.345618,0.344522,0.0190831,1.00514e-21
80503,2,5.65168e-13,8.76859e-06,0,0,0,0,1,296.119,0.022905,0,0,4.44336,0.223364,4.41206e-07,0,1,1.97528e-06,0.0499766,0.184522,-0.0994189,0.30682,0.0265489,5.24416e-08
88081,2,6.15585e-13,1.23619e-05,0,0,0,0,1,294.192,0.01858,0,0,6.03448,0.156371,-4.52719e-07,0,1,-2.89515e-06,-0.138693,0.0889117,0.140376,0.317383,0.0135158,-3.91301e-08
89362,2,6.28131e-13,2.3398e-05,0,0,0,0,1,294.488,0.0038725,0,0,4.90326,0.448698,-1.57789e-06,0,1,-3.5166e-06,-0.737866,0.355593,-0.482308,0.319599,0.0185734,-6.53153e-08
78530,2,5.93794e-13,1.1935e-05,0,0,0,0,1,295.121,0.0133675,0,0,4.14307,0.405299,6.34357e-19,0,1,1.56516e-18,-1.28505,0.37673,-0.0384086,0.477736,0.0127278,1.9921e-20
83357,2,6.06018e-13,1.35773e-05,0,0,0,0,1,294.869,0.0137325,0,0,5.75333,-0.180799,-2.84337e-08,0,1,1.57267e-07,0.289658,-0.24767,0.299481,0.317688,0.0187538,2.94936e-09
86525,2,6.17767e-13,1.2095e-05,0,0,0,0,1,294.194,0.00379,0,0,5.57419,0.304728,-7.43976e-07,0,1,-2.44144e-06,-0.609775,0.25445,0.138374,0.353548,0.0110774,-2.70448e-08
89194,2,6.2557e-13,1.71942e-05,0,0,0,0,1,296.195,0.0138375,0,0,4.03848,1.81402,-1.06594e-17,0,1,-5.87615e-18,0.0426179,1.79312,0.168705,0.307358,0.0307102,-1.80458e-19
86477,2,6.11266e-13,1.16665e-05,0,0,0,0,1,294.287,0.014205,0,0,5.84856,-0.0657391,3.58643e-10,0,1,-5.45555e-09,-0.237544,-0.135628,0.116328,0.313251,0.0143039,-7.80354e-11
85246,2,6.08055e-13,1.16209e-05,0,0,0,0,1,295.466,0.01747,0,0,6.03912,1.32025,1.48507e-18,0,1,1.12484e-18,1.07211,1.27432,0.101714,0.409999,0.0225053,2.53149e-20
86485,2,5.93581e-13,8.91736e-06,0,0,0,0,1,294.31,0.0035975,0,0,6.13138,0.110122,4.04467e-08,0,1,3.67289e-07,-0.0245538,0.0509997,-0.0325712,0.336007,0.0125285,4.60158e-09
88133,2,6.20763e-13,1.31693e-05,0,0,0,0,1,294.495,0.0232225,0,0,7.55979,0.438756,-1.9853e-07,0,1,-4.52483e-07,1.67176,0.383079,-0.108234,0.358511,0.0141125,-6.38567e-09
86626,2,6.13529e-13,1.35794e-05,0,0,0,0,1,297.627,0.00337,0,0,2.81717,0.00456684,-2.12195e-20,0,1,-4.64644e-18,-0.0559712,0.0599187,0.0183105,0.281602,0.0396671,-1.8431e-19
85127,2,6.1809e-13,1.91522e-05,0,0,0,0,1,295.232,0.0093075,0,0,4.36635,0.646514,4.59918e-07,0,1,7.11381e-07,-0.678847,0.585509,-0.100679,0.304267,0.0223352,1.58889e-08
81647,2,6.10436e-13,1.34758e-05,0,0,0,0,1,295.099,0.022875,0,0,6.17463,0.700518,-1.38827e-18,0,1,-1.98178e-18,0.848303,0.666419,0.264063,0.467787,0.0155135,-3.07442e-20
85419,2,6.08581e-13,1.24275e-05,0,0,0,0,1,294.885,0.0042825,0,0,5.53459,0.768434,0,0,1,0,0.131099,0.718986,-0.670911,0.39637,0.0176777,0
87995,2,6.22374e-13,1.65255e-05,0,0,0,0,1,294.149,0.012295,0,0,7.41864,0.264761,2.11381e-07,0,1,7.98385e-07,1.27115,0.201946,-0.255681,0.33137,0.0132019,1.05402e-08
86882,2,6.22379e-13,1.87655e-05,0,0,0,0,1,294.816,0.015185,0,0,5.59444,0.75985,6.97512e-09,0,1,9.17961e-09,0.185874,0.692906,0.254841,0.31596,0.0198644,1.82348e-10
88376,2,6.23015e-13,1.47915e-05,0,0,0,0,1,294.566,0.009925,0,0,5.90107,0.0565553,-2.4e-19,0,1,-4.24363e-18,0.0503531,-0.0142056,-0.0602944,0.313691,0.0161281,-6.84419e-20
83180,2,6.01909e-13,1.24623e-05,0,0,0,0,1,297.604,0.0070425,0,0,2.94985,-0.016445,-1.23866e-08,0,1,7.53211e-07,-0.0118392,0.0305578,0.0331617,0.292663,0.038894,2.92954e-08
80906,2,6.17824e-13,1.78338e-05,0,0,0,0,1,294.686,0.02958,0,0,5.30347,0.166446,2.06417e-07,0,1,1.24014e-06,-0.384221,0.136212,-0.192115,0.444465,0.010444,1.2952e-08
87215,2,6.13554e-13,1.28393e-05,0,0,0,0,1,294.564,0.0049075,0,0,5.96449,-0.0211396,3.14803e-08,0,1,-1.48916e-06,0.10669,-0.0934876,0.190918,0.307622,0.0161954,-2.41176e-08
81504,2,6.23343e-13,2.12812e-05,0,0,0,0,1,295.216,0.017445,0,0,4.79309,1.28928,-3.54214e-18,0,1,-2.74739e-18,-0.285179,1.24916,0.215704,0.451929,0.0210557,-5.78482e-20
87299,2,6.21001e-13,1.63622e-05,0,0,0,0,1,294.08,0.017955,0,0,6.54383,0.174613,1.70474e-07,0,1,9.76298e-07,0.345125,0.120404,0.289013,0.346737,0.0115923,1.13175e-08
83575,2,6.22095e-13,1.66048e-05,0,0,0,0,1,294.898,0.025605,0,0,5.70364,0.588332,0,0,1,0,0.166391,0.548915,-0.0305349,0.430988,0.0144207,0
88435,2,6.28254e-13,2.06654e-05,0,0,0,0,1,294.633,0.0213125,0,0,5.30666,0.942783,-1.41895e-06,0,1,-1.50507e-06,-0.25378,0.876782,0.133138,0.328753,0.018864,-2.83916e-08
82317,2,6.01312e-13,1.24369e-05,0,0,0,0,1,297.074,0.00124,0,0,3.28195,0.29108,-5.82464e-08,0,1,-2.00105e-07,-0.0679371,0.30228,-0.317072,0.300913,0.0350998,-7.02363e-09
81280,2,6.21293e-13,2.14264e-05,0,0,0,0,1,294.906,0.0057825,0,0,4.66383,0.839524,1.15667e-18,0,1,1.37777e-18,-0.676804,0.80145,-0.524534,0.451541,0.0167203,2.30367e-20
81459,2,6.19436e-13,1.99057e-05,0,0,0,0,1,295.297,0.0175,0,0,6.11183,1.25841,0,0,1,0,1.06449,1.22171,0.210634,0.471567,0.0207636,0
81689,2,6.19745e-13,1.72347e-05,0,0,0,0,1,294.818,0.0082725,0,0,5.50751,0.269146,1.40107e-20,0,1,5.20562e-20,-0.071203,0.238963,-0.190156,0.457504,0.011477,5.97449e-22
87967,2,6.08305e-13,1.05312e-05,0,0,0,0,1,294.228,0.01371,0,0,6.28353,-0.0920036,1.43641e-07,0,1,-1.56125e-06,0.129649,-0.159617,-0.147783,0.316984,0.0135879,-2.12141e-08
88357,2,6.21145e-13,1.4957e-05,0,0,0,0,1,294.904,0.0183225,0,0,5.05175,1.02893,1.70618e-18,0,1,1.6582e-18,-0.342185,0.96598,-0.196985,0.333915,0.019661,3.2602e-20
85895,2,6.27754e-13,2.44412e-05,0,0,0,0,1,294.357,0.0077325,0,0,5.14105,-0.141594,1.80267e-08,0,1,-1.27313e-07,-0.800222,-0.204507,-0.058449,0.353495,0.0136811,-1.74178e-09
84156,2,6.22641e-13,1.79024e-05,0,0,0,0,1,294.638,0.022895,0,0,5.77235,0.424645,3.21347e-19,0,1,7.56742e-19,0.0331074,0.378171,0.0651141,0.394215,0.0138918,1.05125e-20
82554,2,6.09802e-13,1.16544e-05,0,0,0,0,1,294.652,0.03129,0,0,5.8449,0.00869286,1.0089e-08,0,1,1.1606e-06,0.00547649,-0.0205306,0.0230428,0.427328,0.00896922,1.04097e-08
86732,2,5.98929e-13,8.77604e-06,0,0,0,0,1,294.657,0.00615,0,0,6.15299,0.734416,1.37515e-07,0,1,1.87244e-07,0.370976,0.665663,-0.0625508,0.318148,0.0165894,3.10627e-09
90124,2,6.27068e-13,1.70894e-05,0,0,0,0,1,294.5,0.0119175,0,0,5.98338,0.65897,4.23537e-19,0,1,6.42726e-19,0.153235,0.589449,-0.0113842,0.318886,0.0165966,1.06671e-20
89885,2,6.13026e-13,1.11758e-05,0,0,0,0,1,294.379,0.008715,0,0,5.00326,0.384318,-9.77155e-19,0,1,-2.54257e-18,-0.914553,0.312386,-0.541229,0.308573,0.0158419,-4.02792e-20
83439,2,6.10747e-13,1.28274e-05,0,0,0,0,1,294.7,0.0153675,0,0,5.92037,0.0901356,3.91846e-19,0,1,4.3473e-18,0.130337,0.0585226,-0.0142406,0.428003,0.00992954,4.31667e-20
78964,2,5.98901e-13,1.12403e-05,0,0,0,0,1,295.134,0.030285,0,0,5.75514,0.334425,4.2563e-19,0,1,1.27272e-18,0.371065,0.317242,0.139291,0.499828,0.0120583,1.53469e-20
89833,2,6.16508e-13,1.0961e-05,0,0,0,0,1,296.025,0.017725,0,0,4.63175,1.55078,-1.66772e-18,0,1,-1.07541e-18,0.312363,1.51481,-0.152837,0.310236,0.0275864,-2.96667e-20
85609,2,6.23924e-13,1.9045e-05,0,0,0,0,1,294.777,0.00146,0,0,4.65118,0.199837,-0,0,1,-0,-0.667809,-0.00576552,-0.263092,0.357679,0.0186524,-0
79262,2,6.18614e-13,1.60165e-05,0,0,0,0,1,295.038,0.018385,0,0,5.65563,0.158351,5.11138e-08,0,1,3.22787e-07,0.146425,0.135259,-0.00192263,0.484604,0.010358,3.34343e-09
87824,2,6.21707e-13,1.767e-05,0,0,0,0,1,293.999,0.00506,0,0,6.19095,0.0529141,-3.94264e-08,0,1,-7.45101e-07,-0.1372,-0.0119889,0.0736682,0.319719,0.0122063,-9.09492e-09
87812,2,6.20516e-13,1.5913e-05,0,0,0,0,1,295.461,0.01255,0,0,4.79592,0.471251,-3.21887e-18,0,1,-6.83047e-18,-0.0246949,0.417201,0.320582,0.311425,0.0237078,-1.61936e-19
84541,2,5.88135e-13,8.96724e-06,0,0,0,0,1,297.472,0.00688,0,0,3.00008,-0.0590054,-3.81733e-10,0,1,6.46946e-09,0.00342858,-0.0151898,-0.0280904,0.294489,0.0385448,2.49364e-10
88036,2,6.31022e-13,2.79898e-05,0,0,0,0,1,293.638,0.00591,0,0,6.77596,0.295545,1.38143e-06,0,1,4.67417e-06,0.270474,0.243733,-0.103365,0.31862,0.0113905,5.32409e-08
87799,2,6.04125e-13,9.26971e-06,0,0,0,0,1,294.025,0.00426,0,0,6.27402,-0.164957,1.46909e-07,0,1,-8.90589e-07,-0.0804933,-0.229697,-0.203601,0.316078,0.0119624,-1.06536e-08
82545,2,6.05597e-13,1.06646e-05,0,0,0,0,1,294.781,0.019665,0,0,5.70511,0.314941,-1.8989e-07,0,1,-6.02939e-07,0.0110958,0.279175,-0.0667072,0.426662,0.011799,-7.11408e-09
87133,2,5.86924e-13,8.6127e-06,0,0,0,0,1,296.926,0.00075,0,0,3.44942,-0.426004,-1.46075e-07,0,1,3.42897e-07,0.0082084,-0.432492,-0.468935,0.309179,0.0345886,1.18603e-08
88648,2,6.15498e-13,1.19938e-05,0,0,0,0,1,295.116,0.0041225,0,0,5.32932,0.0531432,-7.20626e-20,0,1,-1.35601e-18,-0.0209807,-0.0126686,0.00586154,0.314544,0.0197061,-2.67217e-20
88070,2,6.21534e-13,1.47154e-05,0,0,0,0,1,294.144,0.0188875,0,0,5.23506,0.359812,6.30935e-07,0,1,1.75352e-06,-0.945899,0.288793,-0.23727,0.309342,0.0139807,2.45153e-08
85962,2,6.2563e-13,2.09755e-05,0,0,0,0,1,293.947,0.0052,0,0,6.54499,-0.835912,1.41906e-08,0,1,-1.69762e-08,0.125394,-0.907021,0.172663,0.315646,0.0108878,-1.84834e-10
88489,2,6.09369e-13,1.20747e-05,0,0,0,0,1,295.234,0.00491,0,0,3.35443,0.281206,-6.92811e-19,0,1,-2.46372e-18,-1.76028,0.2179,0.415901,0.294804,0.0213905,-5.27e-20
82709,2,6.09761e-13,1.13455e-05,0,0,0,0,1,295.038,0.022055,0,0,5.78464,0.60175,-3.92154e-05,0,1,-6.5169e-05,0.319265,0.564756,-0.0310399,0.444151,0.0144442,-9.41315e-07
82800,2,6.2772e-13,2.43633e-05,0,0,0,0,1,294.528,0.0137075,0,0,5.76563,0.183314,1.01092e-07,0,1,5.51469e-07,-0.0300798,0.145162,0.0719233,0.416063,0.0115889,6.39092e-09
88646,2,6.21862e-13,1.41843e-05,0,0,0,0,1,295.356,0.01558,0,0,6.18443,1.42539,-1.18777e-18,0,1,-8.33297e-19,1.21928,1.37021,0.103006,0.341308,0.0232249,-1.93532e-20
88871,2,6.21554e-13,1.30849e-05,0,0,0,0,1,294.705,0.0226825,0,0,5.89362,0.769562,-6.33625e-19,0,1,-8.23358e-19,0.232151,0.707132,-0.0903545,0.34165,0.017054,-1.40415e-20
89274,2,6.20837e-13,1.37091e-05,0,0,0,0,1,294.68,0.00169,0,0,5.13644,0.253148,4.05386e-07,0,1,1.60138e-06,-0.472844,0.17918,-0.514926,0.337089,0.0176665,2.82908e-08
89829,2,6.02328e-13,8.12427e-06,0,0,0,0,1,295.689,0.019755,0,0,5.40995,1.16405,1.03419e-05,0,1,8.88443e-06,0.75357,1.1155,-0.201405,0.314093,0.0249218,2.21416e-07
84847,2,6.24663e-13,2.10018e-05,0,0,0,0,1,294.805,0.0016,0,0,5.5673,0.556056,1.80616e-06,0,1,3.24817e-06,0.466121,0.40189,0.561914,0.382845,0.0191153,6.20898e-08
85975,2,6.2177e-13,1.69982e-05,0,0,0,0,1,294.433,0.01605,0,0,6.03361,0.133085,0,0,1,0,0.0867019,0.0910439,0.0874924,0.390233,0.0111346,0
87286,2,6.05387e-13,9.93961e-06,0,0,0,0,1,294.379,0.0145675,0,0,6.48904,0.404029,1.15209e-07,0,1,2.85149e-07,0.431637,0.342087,0.00665273,0.333674,0.0136652,3.89663e-09
79731,2,6.1831e-13,1.87984e-05,0,0,0,0,1,295.06,0.02997,0,0,5.73445,0.451779,0,0,1,0,0.367416,0.428843,-0.199199,0.496037,0.0130566,0
89600,2,6.2747e-13,1.86389e-05,0,0,0,0,1,296.197,0.0220775,0,0,6.03133,1.1753,-5.64401e-06,0,1,-4.80217e-06,1.92968,1.14811,0.0417768,0.325663,0.0302087,-1.45067e-07
83069,2,5.99445e-13,1.09844e-05,0,0,0,0,1,295.313,0.00033,0,0,5.73877,-0.206167,6.913e-19,0,1,-3.3531e-18,1.2675,-0.787365,1.61032,0.389962,0.0224771,-7.5368e-20
83091,2,6.06487e-13,1.0999e-05,0,0,0,0,1,294.847,0.02957,0,0,5.47431,0.4563,3.46802e-19,0,1,7.60032e-19,-0.145024,0.416082,0.0572033,0.419737,0.0135591,1.03053e-20
83402,2,5.93528e-13,9.49817e-06,0,0,0,0,1,294.636,0.02338,0,0,5.7137,0.0249216,-3.68767e-08,0,1,-1.47971e-06,-0.116035,-0.00789159,0.101513,0.419867,0.0099171,-1.46744e-08
86114,2,5.92383e-13,1.0625e-05,0,0,0,0,1,294.929,0.0060875,0,0,5.62571,-0.505046,1.87384e-18,0,1,-3.71025e-18,0.269597,-0.571682,0.762426,0.309547,0.0195606,-7.25747e-20
86642,2,6.21198e-13,1.70942e-05,0,0,0,0,1,294.468,0.0078525,0,0,5.39387,-0.316479,-3.56506e-19,0,1,1.12648e-18,-0.573027,-0.365687,-0.0378408,0.371467,0.0120139,1.35333e-20
79037,2,5.8467e-13,1.05857e-05,0,0,0,0,1,294.971,0.02704,0,0,5.88128,0.276453,3.10199e-19,0,1,1.12207e-18,0.380374,0.249412,-0.197318,0.474138,0.0114093,1.2802e-20
83435,2,5.95646e-13,1.09164e-05,0,0,0,0,1,294.446,0.0052625,0,0,6.6811,-0.443923,-1.48184e-06,0,1,3.33805e-06,0.841288,-0.480737,-0.947482,0.409821,0.0106546,3.55656e-08
86362,2,6.26793e-13,2.35707e-05,0,0,0,0,1,295.317,0.00451,0,0,4.41059,0.679716,1.45808e-07,0,1,2.14512e-07,-0.43324,0.63105,-0.451307,0.307031,0.0239265,5.13252e-09
82527,2,6.01143e-13,1.11845e-05,0,0,0,0,1,294.886,0.020905,0,0,5.44509,0.452387,5.08634e-19,0,1,1.12433e-18,-0.159406,0.415185,0.038052,0.430899,0.0130121,1.46299e-20
85731,2,6.05862e-13,1.11979e-05,0,0,0,0,1,294.956,0.0009625,0,0,4.59172,-1.03408,-6.0982e-07,0,1,5.89724e-07,-0.778313,-1.15196,-0.453077,0.375948,0.018276,1.07778e-08
85345,2,6.12055e-13,1.15028e-05,0,0,0,0,1,295.243,0.0179625,0,0,4.69852,1.18865,0,0,1,0,-0.467817,1.13593,-0.09747,0.377383,0.0208247,0
83655,2,6.10974e-13,1.53707e-05,0,0,0,0,1,297.566,0.004065,0,0,2.95843,0.0177064,3.40858e-08,0,1,1.92505e-06,0.017609,0.0663166,0.0678124,0.291086,0.0390429,7.51597e-08
88781,2,6.13966e-13,1.21577e-05,0,0,0,0,1,295.15,0.00056,0,0,4.81612,0.703522,-4.669e-07,0,1,-6.6366e-07,-0.0484245,0.643287,0.653413,0.294131,0.021447,-1.42335e-08
81095,2,6.04776e-13,1.18898e-05,0,0,0,0,1,294.818,0.0259475,0,0,5.78768,0.39627,0,0,1,0,0.130064,0.359175,-0.0483938,0.426604,0.0124844,0
86286,2,6.2217e-13,1.57032e-05,0,0,0,0,1,294.859,0.0244275,0,0,6.90995,0.684996,0,0,1,0,1.38824,0.637868,-0.0897696,0.40372,0.0161593,0
80664,2,6.24729e-13,2.69645e-05,0,0,0,0,1,294.851,0.0052125,0,0,5.48727,-0.188137,0,0,1,-0,0.0274574,-0.261306,-0.0185189,0.471219,0.0126268,-0
84632,2,6.21778e-13,1.82757e-05,0,0,0,0,1,294.741,0.0062025,0,0,5.79443,-0.263349,1.38082e-20,0,1,-5.24332e-20,0.0780582,-0.306555,0.0144609,0.407114,0.0128051,-6.71411e-22
87516,2,6.22288e-13,1.39729e-05,0,0,0,0,1,294.012,0.0037575,0,0,6.58147,0.185555,-2.54843e-07,0,1,-1.37341e-06,0.264171,0.129501,-0.255895,0.335691,0.0111247,-1.52788e-08
78685,2,5.66833e-13,8.38274e-06,0,0,0,0,1,295.287,0.0225375,0,0,5.50931,0.68296,0,0,1,0,0.23445,0.654447,-0.0673024,0.488224,0.015103,0
89097,2,6.23832e-13,1.68014e-05,0,0,0,0,1,295.096,0.005515,0,0,4.8995,0.0110465,3.29392e-08,0,1,2.98186e-06,-0.356321,-0.0541467,-0.291573,0.310352,0.020372,6.07464e-08
85854,2,5.90672e-13,8.54061e-06,0,0,0,0,1,294.392,0.009205,0,0,6.07386,0.0500515,0,0,1,0,-0.0149419,0.00621444,-0.0326685,0.372283,0.0104807,0
89850,2,6.15397e-13,9.61018e-06,0,0,0,0,1,294.792,0.0175,0,0,6.5814,0.826401,-1.13591e-06,0,1,-1.37452e-06,0.929296,0.759371,-0.031109,0.32318,0.0175023,-2.40573e-08
80147,2,6.07313e-13,1.54345e-05,0,0,0,0,1,295.679,0.014475,0,0,3.91982,1.86949,-4.72618e-18,0,1,-2.52806e-18,-0.763851,1.83538,-0.360066,0.474721,0.0259297,-6.55517e-20
89143,2,6.26893e-13,2.06191e-05,0,0,0,0,1,295.206,0.0035425,0,0,3.96026,-0.380105,-1.57145e-07,0,1,4.13425e-07,-1.04877,-0.459412,-0.816277,0.306178,0.0219608,9.07916e-09
80083,2,6.10828e-13,1.43473e-05,0,0,0,0,1,294.743,0.031595,0,0,5.78475,0.0497327,-1.74372e-08,0,1,-3.50617e-07,0.099604,0.0233107,-0.134384,0.453764,0.00932553,-3.26969e-09
88794,2,6.19314e-13,1.30693e-05,0,0,0,0,1,297.105,0.0206675,0,0,3.32154,1.71061,-1.06371e-17,0,1,-6.21827e-18,0.0299955,1.73153,-0.0175877,0.302228,0.0361967,-2.25081e-19
84831,2,6.01808e-13,1.00642e-05,0,0,0,0,1,294.544,0.0187425,0,0,5.88181,0.0545691,8.15542e-09,0,1,1.49451e-07,-0.0159119,-0.0164348,0.0304766,0.311442,0.0158068,2.36234e-09
87689,2,5.96643e-13,8.9381e-06,0,0,0,0,1,296.021,0.003815,0,0,3.46672,1.14794,-5.44601e-18,0,1,-4.74418e-18,-0.881661,1.11113,-0.345027,0.301147,0.0268902,-1.27572e-19
88450,2,5.91172e-13,8.40762e-06,0,0,0,0,1,293.882,0.002755,0,0,6.02035,0.349048,-2.78267e-08,0,1,-7.97218e-08,-0.431382,0.280277,0.558509,0.304741,0.0119607,-9.5353e-10
84588,2,5.99552e-13,1.12933e-05,0,0,0,0,1,294.84,0.0071725,0,0,5.35149,0.352051,2.08759e-19,0,1,5.9298e-19,-0.294187,0.309496,-0.0266966,0.410119,0.0137831,8.17312e-21
80427,2,6.08673e-13,1.42688e-05,0,0,0,0,1,294.837,0.002635,0,0,5.06296,0.4544,0,0,1,0,-0.420929,0.425593,-0.825734,0.470554,0.0122481,0
85656,2,6.17086e-13,1.61875e-05,0,0,0,0,1,297.449,0.0081,0,0,3.06704,-0.0440089,1.11881e-10,0,1,-2.54225e-09,0.0213027,-0.00320799,-0.0551696,0.291221,0.0373248,-9.48889e-11
86344,2,6.00535e-13,9.75621e-06,0,0,0,0,1,294.467,0.002605,0,0,5.88774,1.16313,3.84043e-07,0,1,3.30181e-07,0.0372186,1.10323,-0.400739,0.345763,0.0151061,4.98774e-09
90116,2,6.12311e-13,1.03836e-05,0,0,0,0,1,294.371,0.009725,0,0,6.424,0.513446,-2.91472e-06,0,1,-5.67678e-06,0.411833,0.445595,0.179078,0.319661,0.014754,-8.37554e-08
87041,2,5.82746e-13,8.27913e-06,0,0,0,0,1,295.522,0.0129325,0,0,4.93151,0.248005,-1.29824e-06,0,1,-5.23475e-06,-0.0244658,0.190234,-0.15208,0.309677,0.0225493,-1.1804e-07
88293,2,6.20445e-13,1.54758e-05,0,0,0,0,1,293.773,0.0025075,0,0,4.40231,0.483627,-2.95421e-08,0,1,-6.10846e-08,-2.02316,0.420097,1.01943,0.309716,0.0121661,-7.43162e-10
89144,2,6.10426e-13,1.06045e-05,0,0,0,0,1,295.409,0.002175,0,0,4.96746,0.554505,-2.44391e-18,0,1,-4.40736e-18,0.149738,0.500534,0.690293,0.30804,0.0235915,-1.03976e-19
79480,2,5.73917e-13,9.14796e-06,0,0,0,0,1,296.757,0.0009175,0,0,3.27302,0.13377,5.57526e-09,0,1,4.16779e-08,-0.339172,0.136657,-0.36093,0.294581,0.032112,1.33836e-09
83468,2,6.10175e-13,1.15962e-05,0,0,0,0,1,294.638,0.01797,0,0,5.86676,0.0382183,3.10123e-08,0,1,8.11454e-07,0.0279572,0.00791127,-0.0260986,0.425054,0.00922853,7.48853e-09
83068,2,5.97725e-13,1.06187e-05,0,0,0,0,1,295.117,0.02009,0,0,5.40209,0.841131,-1.77812e-18,0,1,-2.11396e-18,0.042402,0.800887,-0.10362,0.4382,0.016435,-3.4743e-20
79116,2,5.54882e-13,8.38504e-06,0,0,0,0,1,295.024,0.0079175,0,0,5.46987,0.451228,4.76367e-19,0,1,1.05571e-18,0.0414324,0.422061,0.337062,0.474824,0.0128581,1.35745e-20
79344,2,6.21932e-13,2.34573e-05,0,0,0,0,1,294.582,0.0108525,0,0,5.59427,0.367456,-8.03636e-08,0,1,-2.18703e-07,-0.113648,0.328239,0.162498,0.420291,0.0127682,-2.79244e-09
85780,2,6.2527e-13,1.83313e-05,0,0,0,0,1,294.243,0.026055,0,0,6.28862,0.00836427,-2.91524e-08,0,1,-3.48534e-06,0.166415,-0.0341811,-0.0917346,0.375692,0.00999564,-3.48383e-08
87855,2,6.30663e-13,2.55124e-05,0,0,0,0,1,293.745,0.0110475,0,0,6.49423,0.0763356,-2.3471e-08,0,1,-3.07471e-07,-0.00598067,0.0111997,0.0106127,0.318069,0.0112519,-3.45964e-09
86768,2,6.02792e-13,9.72512e-06,0,0,0,0,1,294.593,0.0173325,0,0,6.16821,0.381913,-5.75514e-19,0,1,-1.50692e-18,0.361378,0.33428,0.210256,0.383722,0.0133289,-2.00856e-20
89775,2,6.08516e-13,8.28488e-06,0,0,0,0,1,294.817,0.020525,0,0,6.98701,0.866725,-5.72483e-19,0,1,-6.60513e-19,1.38581,0.801009,-0.0794428,0.327073,0.0177615,-1.17317e-20
77147,2,6.00087e-13,1.5616e-05,0,0,0,0,1,294.81,0.0064775,0,0,5.44819,0.311815,2.59474e-09,0,1,8.32143e-09,-0.0918977,0.278142,-0.399311,0.449974,0.0127865,1.06402e-10
82967,2,6.22416e-13,1.86275e-05,0,0,0,0,1,295.017,0.0112975,0,0,6.14781,1.04062,2.83036e-07,0,1,2.71989e-07,0.868281,0.999223,-0.332227,0.439841,0.0181708,4.94226e-09
87804,2,5.94195e-13,8.65582e-06,0,0,0,0,1,294.612,0.0003025,0,0,5.92202,-0.124776,0,0,1,-0,0.2939,-0.344345,0.629063,0.345385,0.0161005,-0
86617,2,6.11522e-13,1.21839e-05,0,0,0,0,1,294.417,0.0170075,0,0,6.2167,-0.473516,5.89137e-07,0,1,-1.24417e-06,0.192119,-0.54496,0.0700659,0.310341,0.0147453,-1.83457e-08
82584,2,6.01542e-13,1.05003e-05,0,0,0,0,1,294.948,0.01833,0,0,4.91615,0.643689,1.15173e-06,0,1,1.78927e-06,-0.623056,0.597298,-0.030368,0.403143,0.0156471,2.79968e-08
81015,2,5.66343e-13,8.59285e-06,0,0,0,0,1,296.645,0.00446,0,0,3.11348,0.802535,-1.10078e-07,0,1,-1.37163e-07,-0.626916,0.796353,0.336333,0.296883,0.0312898,-4.29181e-09
85838,2,5.90894e-13,9.40004e-06,0,0,0,0,1,294.283,0.0137475,0,0,6.40657,0.381079,2.14083e-07,0,1,5.61781e-07,0.2405,0.315643,-0.033889,0.321558,0.0133552,7.50269e-09
88276,2,6.25398e-13,1.929e-05,0,0,0,0,1,293.976,0.00024,0,0,6.02136,0.308077,-7.21468e-08,0,1,-2.34184e-07,-0.75531,-0.715481,-1.1434,0.316637,0.0144528,-3.38462e-09
77272,2,5.96834e-13,1.34594e-05,0,0,0,0,1,295.498,0.01623,0,0,4.14405,1.31107,-3.21823e-18,0,1,-2.45465e-18,-0.843054,1.27956,-0.149344,0.488599,0.0205858,-5.05308e-20
88440,2,6.07938e-13,9.62758e-06,0,0,0,0,1,295.307,0.007575,0,0,5.34464,0.0429578,3.32284e-07,0,1,7.73513e-06,0.240921,-0.018469,0.325276,0.310471,0.0214671,1.66051e-07
