0.00689511,29.5537
0.106407,28.9587
0.229552,26.876
0.370515,23.1074
0.505663,19.1405
0.611457,15.8678
0.752421,12.0992
0.881607,8.82645
1.00482,6.34711
1.12796,4.26446
1.27431,3.3719
