0.000000000000000000e+00	2.193909999999999982e+01
1.366789999999999949e-01	2.134069999999999823e+01
3.362350000000000061e-01	1.961220000000000141e+01
5.364510000000000112e-01	1.688639999999999830e+01
7.448230000000000128e-01	1.382830000000000048e+01
9.212289999999999646e-01	1.110249999999999915e+01
1.129159999999999942e+00	8.709139999999999660e+00
1.329020000000000090e+00	6.515240000000000364e+00
1.711819999999999897e+00	3.722989999999999799e+00
1.966229999999999922e+00	3.058170000000000055e+00
