"kappa","mut","rho","CO2","pd","k","H2O","alphat","N2","O2","dQ","aC3H6O","p","T","epsilon","U:0","U:1","U:2","flux","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00488572,0.0021516,1.19685,0,100023,11.8293,0,0.0021516,0.757902,0.230157,0,0.0119412,100000,291.673,7014.62,8.46286,0.0302971,0.00132154,0.133429,6255,1,0.00750713,0.05,0.0075,0.000327145
0.00429511,0.00184861,1.18842,0,100023,9.02162,0,0.00184861,0.760238,0.230887,0,0.00887429,100000,293.288,4724.46,6.95005,-0.0560522,-0.00244496,0.076372,6655,1,0.00825784,0.05,0.00825,0.00035986
0.00369432,0.00149802,1.18113,0,100023,6.35642,0,0.00149802,0.762275,0.231524,0,0.00620196,100000,294.698,2882.08,5.66233,-0.141646,-0.0061785,0.0369322,7055,1,0.00900856,0.05,0.009,0.000392574
0.00309056,0.00111462,1.17503,0,100023,4.00595,0,0.00111462,0.763993,0.23206,0,0.00394672,100000,295.891,1534.44,4.59802,-0.220827,-0.00963233,0.0233607,7255,1,0.00975927,0.05,0.00975,0.000425289
0.00247756,0.00071875,1.1702,0,100023,2.12362,0,0.00071875,0.76536,0.232487,0,0.00215227,100000,296.844,668.049,3.76772,-0.287511,-0.0125411,0.00654806,7655,1,0.01051,0.05,0.0105,0.000458004
0.00184573,0.000354233,1.16684,0,100023,0.847924,0,0.000354233,0.766315,0.232786,0,0.000898861,100000,297.513,217.329,3.20009,-0.33221,-0.0144908,0.00235596,7855,1,0.0112607,0.05,0.01125,0.000490718
0.00115516,0.000106312,1.16503,0,100023,0.203961,0,0.000106312,0.766825,0.232945,0,0.000229557,100000,297.874,41.8881,2.90597,-0.345482,-0.0150697,0.000420137,8055,1,0.0120114,0.05,0.012,0.000523433
0.000480892,1.48151e-05,1.16448,0,100023,0.0229138,0,1.48151e-05,0.766979,0.232993,0,2.75864e-05,100000,297.984,3.75344,2.82546,-0.333799,-0.0145601,2.01876e-05,8255,1,0.0127621,0.05,0.01275,0.000556147
0.000132043,9.3823e-07,1.1644,0,100023,0.00107152,0,9.3823e-07,0.766999,0.233,0,1.23447e-06,100000,297.999,0.134007,2.82272,-0.315506,-0.0137622,3.40339e-07,8455,1,0.0135128,0.05,0.0135,0.000588862
6.3315e-05,2.56523e-07,1.1644,0,100023,0.000159811,0,2.56523e-07,0.767,0.233,0,2.33284e-08,100000,298,0.0107457,2.83013,-0.298348,-0.0130137,4.75719e-09,8655,1,0.0142635,0.05,0.01425,0.000621576
5.84655e-05,2.49176e-07,1.1644,0,100023,0.000144147,0,2.49176e-07,0.767,0.233,0,4.09386e-10,100000,298,0.00873992,2.83756,-0.282772,-0.0123343,6.09137e-11,8855,1,0.0150143,0.05,0.015,0.000654291
5.83777e-05,2.48987e-07,1.1644,0,100023,0.000143876,0,2.48987e-07,0.767,0.233,0,7.12764e-12,100000,298,0.00871358,2.84461,-0.268562,-0.0117145,7.08561e-13,9055,1,0.015765,0.05,0.01575,0.000687005
5.84053e-05,2.48787e-07,1.1644,0,100023,0.000143885,0,2.48787e-07,0.767,0.233,0,1.13658e-13,100000,298,0.00872172,2.8513,-0.25553,-0.0111461,7.43494e-15,9255,1,0.0165157,0.05,0.0165,0.00071972
5.84391e-05,2.48626e-07,1.1644,0,100023,0.000143921,0,2.48626e-07,0.767,0.233,0,1.59993e-15,100000,298,0.00873176,2.85764,-0.243502,-0.0106214,7.04287e-17,9455,1,0.0172664,0.05,0.01725,0.000752434
5.84758e-05,2.48496e-07,1.1644,0,100023,0.000143973,0,2.48496e-07,0.767,0.233,0,1.97489e-17,100000,298,0.00874268,2.86367,-0.232329,-0.0101341,6.04935e-19,9655,1,0.0180171,0.05,0.018,0.000785149
5.85145e-05,2.48397e-07,1.1644,0,100023,0.00014404,0,2.48397e-07,0.767,0.233,0,4.36522e-18,100000,298,0.0087542,2.86931,-0.222149,-0.00969,6.04935e-19,9655,1,0.0187678,0.05,0.01875,0.000817864
5.85535e-05,2.48318e-07,1.1644,0,100023,0.000144112,0,2.48318e-07,0.767,0.233,0,8.88943e-20,100000,298,0.00876584,2.87463,-0.212673,-0.00927667,4.72677e-21,9855,1,0.0195185,0.05,0.0195,0.000850578
5.85924e-05,2.48252e-07,1.1644,0,100023,0.000144189,0,2.48252e-07,0.767,0.233,0,1.13454e-21,100000,298,0.00877747,2.87972,-0.203728,-0.00888648,3.35866e-23,10055,1,0.0202693,0.05,0.02025,0.000883293
5.86308e-05,2.482e-07,1.1644,0,100023,0.000144268,0,2.482e-07,0.767,0.233,0,1.95674e-22,100000,298,0.00878897,2.88452,-0.19539,-0.00852277,3.35866e-23,10055,1,0.02102,0.05,0.021,0.000916007
5.86681e-05,2.48161e-07,1.1644,0,100023,0.000144348,0,2.48161e-07,0.767,0.233,0,5.06891e-24,100000,298,0.00880012,2.88899,-0.187685,-0.00818671,2.16245e-25,10255,1,0.0217707,0.05,0.02175,0.000948722
5.87045e-05,2.48127e-07,1.1644,0,100023,0.000144428,0,2.48127e-07,0.767,0.233,0,5.76252e-26,100000,298,0.00881105,2.89331,-0.18029,-0.00786413,1.2553e-27,10455,1,0.0225214,0.05,0.0225,0.000981436
5.87394e-05,2.48103e-07,1.1644,0,100023,0.000144507,0,2.48103e-07,0.767,0.233,0,1.85551e-26,100000,298,0.0088215,2.89733,-0.173456,-0.00756605,1.2553e-27,10455,1,0.0232721,0.05,0.02325,0.00101415
5.87729e-05,2.48084e-07,1.1644,0,100023,0.000144583,0,2.48084e-07,0.767,0.233,0,2.69927e-28,100000,298,0.00883157,2.90115,-0.166968,-0.00728305,6.53965e-30,10655,1,0.0240228,0.05,0.024,0.00104687
5.88053e-05,2.48068e-07,1.1644,0,100023,0.000144658,0,2.48068e-07,0.767,0.233,0,5.37555e-29,100000,298,0.0088413,2.90481,-0.160781,-0.00701318,6.53965e-30,10655,1,0.0247735,0.05,0.02475,0.00107958
5.88357e-05,2.48058e-07,1.1644,0,100023,0.00014473,0,2.48058e-07,0.767,0.233,0,1.20517e-30,100000,298,0.00885044,2.9082,-0.15504,-0.00676273,3.0475e-32,10855,1,0.0255242,0.05,0.0255,0.00111229
5.88655e-05,2.48049e-07,1.1644,0,100023,0.0001448,0,2.48049e-07,0.767,0.233,0,1.32231e-31,100000,298,0.00885938,2.91151,-0.149438,-0.00651839,3.0475e-32,10855,1,0.026275,0.05,0.02625,0.00114501
5.88928e-05,2.48044e-07,1.1644,0,100023,0.000144866,0,2.48044e-07,0.767,0.233,0,5.25939e-33,100000,298,0.00886762,2.91453,-0.144306,-0.00629454,1.26808e-34,11055,1,0.0270257,0.05,0.027,0.00117772
5.89198e-05,2.48039e-07,1.1644,0,100023,0.000144931,0,2.48039e-07,0.767,0.233,0,4.97051e-34,100000,298,0.00887576,2.91752,-0.139235,-0.00607333,1.26808e-34,11055,1,0.0277764,0.05,0.02775,0.00121044
5.89444e-05,2.48038e-07,1.1644,0,100023,0.000144992,0,2.48038e-07,0.767,0.233,0,2.26127e-35,100000,298,0.00888318,2.92023,-0.134598,-0.00587107,4.70904e-37,11255,1,0.0285271,0.05,0.0285,0.00124315
5.89688e-05,2.48037e-07,1.1644,0,100023,0.000145051,0,2.48037e-07,0.767,0.233,0,3.73934e-36,100000,298,0.00889051,2.92291,-0.130007,-0.00567081,4.70904e-37,11255,1,0.0292778,0.05,0.02925,0.00127587
5.8991e-05,2.48037e-07,1.1644,0,100023,0.000145106,0,2.48037e-07,0.767,0.233,0,9.41931e-38,100000,298,0.00889722,2.92537,-0.125769,-0.00548596,1.56106e-39,11455,1,0.0300285,0.05,0.03,0.00130858
5.90128e-05,2.48039e-07,1.1644,0,100023,0.00014516,0,2.48039e-07,0.767,0.233,0,2.74327e-38,100000,298,0.00890377,2.92777,-0.121614,-0.00530473,1.56106e-39,11455,1,0.0307792,0.05,0.03075,0.0013413
5.9033e-05,2.4804e-07,1.1644,0,100023,0.00014521,0,2.4804e-07,0.767,0.233,0,3.68904e-40,100000,298,0.00890989,2.93001,-0.117694,-0.00513376,4.62173e-42,11655,1,0.03153,0.05,0.0315,0.00137401
5.90523e-05,2.48043e-07,1.1644,0,100023,0.000145259,0,2.48043e-07,0.767,0.233,0,1.58041e-40,100000,298,0.0089157,2.93215,-0.113934,-0.00496973,4.62173e-42,11655,1,0.0322807,0.05,0.03225,0.00140673
5.90709e-05,2.48045e-07,1.1644,0,100023,0.000145305,0,2.48045e-07,0.767,0.233,0,1.32142e-42,100000,298,0.00892133,2.93423,-0.110266,-0.00480974,1.43769e-44,11855,1,0.0330314,0.05,0.033,0.00143944
5.90878e-05,2.48048e-07,1.1644,0,100023,0.000145348,0,2.48048e-07,0.767,0.233,0,7.27274e-43,100000,298,0.00892645,2.93613,-0.106866,-0.00466141,1.43769e-44,11855,1,0.0337821,0.05,0.03375,0.00147215
5.91048e-05,2.48051e-07,1.1644,0,100023,0.00014539,0,2.48051e-07,0.767,0.233,0,1.31722e-43,100000,298,0.00893157,2.93803,-0.103465,-0.00451308,1.43769e-44,11855,1,0.0345328,0.05,0.0345,0.00150487
5.912e-05,2.48055e-07,1.1644,0,100023,0.000145429,0,2.48055e-07,0.767,0.233,0,2.8026e-45,100000,298,0.00893618,2.93975,-0.100317,-0.00437578,0,12055,1,0.0352835,0.05,0.03525,0.00153758
5.91348e-05,2.48059e-07,1.1644,0,100023,0.000145466,0,2.48059e-07,0.767,0.233,0,1.4013e-45,100000,298,0.00894065,2.94142,-0.0972389,-0.0042415,0,12055,1,0.0360342,0.05,0.036,0.0015703
5.91493e-05,2.48062e-07,1.1644,0,100023,0.000145503,0,2.48062e-07,0.767,0.233,0,0,100000,298,0.00894502,2.94306,-0.0942123,-0.00410948,0,12255,1,0.0367849,0.05,0.03675,0.00160301
5.91621e-05,2.48066e-07,1.1644,0,100023,0.000145536,0,2.48066e-07,0.767,0.233,0,0,100000,298,0.00894891,2.94453,-0.0914334,-0.00398827,0,12255,1,0.0375357,0.05,0.0375,0.00163573
5.9175e-05,2.4807e-07,1.1644,0,100023,0.000145568,0,2.4807e-07,0.767,0.233,0,0,100000,298,0.00895279,2.94601,-0.0886545,-0.00386705,0,12255,1,0.0382864,0.05,0.03825,0.00166844
5.91871e-05,2.48073e-07,1.1644,0,100023,0.000145599,0,2.48073e-07,0.767,0.233,0,0,100000,298,0.00895646,2.9474,-0.0859825,-0.0037505,0,12455,1,0.0390371,0.05,0.039,0.00170116
5.91981e-05,2.48077e-07,1.1644,0,100023,0.000145628,0,2.48077e-07,0.767,0.233,0,0,100000,298,0.0089598,2.94869,-0.0834628,-0.0036406,0,12455,1,0.0397878,0.05,0.03975,0.00173387
5.92092e-05,2.48081e-07,1.1644,0,100023,0.000145656,0,2.48081e-07,0.767,0.233,0,0,100000,298,0.00896315,2.94997,-0.0809431,-0.00353069,0,12455,1,0.0405385,0.05,0.0405,0.00176659
5.92194e-05,2.48084e-07,1.1644,0,100023,0.000145682,0,2.48084e-07,0.767,0.233,0,0,100000,298,0.00896627,2.95117,-0.0785494,-0.00342627,0,12655,1,0.0412892,0.05,0.04125,0.0017993
5.92289e-05,2.48088e-07,1.1644,0,100023,0.000145706,0,2.48088e-07,0.767,0.233,0,0,100000,298,0.00896914,2.95229,-0.0762842,-0.00332747,0,12655,1,0.0420399,0.05,0.042,0.00183201
5.92384e-05,2.48091e-07,1.1644,0,100023,0.000145731,0,2.48091e-07,0.767,0.233,0,0,100000,298,0.00897201,2.95341,-0.0740191,-0.00322867,0,12655,1,0.0427907,0.05,0.04275,0.00186473
5.92473e-05,2.48095e-07,1.1644,0,100023,0.000145753,0,2.48095e-07,0.767,0.233,0,0,100000,298,0.0089747,2.95446,-0.071836,-0.00313344,0,12855,1,0.0435414,0.05,0.0435,0.00189744
5.92553e-05,2.48098e-07,1.1644,0,100023,0.000145774,0,2.48098e-07,0.767,0.233,0,0,100000,298,0.00897714,2.95543,-0.0697704,-0.00304334,0,12855,1,0.0442921,0.05,0.04425,0.00193016
5.92634e-05,2.48101e-07,1.1644,0,100023,0.000145795,0,2.48101e-07,0.767,0.233,0,0,100000,298,0.00897957,2.95639,-0.0677047,-0.00295324,0,12855,1,0.0450428,0.05,0.045,0.00196287
5.92712e-05,2.48104e-07,1.1644,0,100023,0.000145815,0,2.48104e-07,0.767,0.233,0,0,100000,298,0.00898195,2.95733,-0.0656736,-0.00286464,0,13055,1,0.0457935,0.05,0.04575,0.00199559
5.9278e-05,2.48107e-07,1.1644,0,100023,0.000145833,0,2.48107e-07,0.767,0.233,0,0,100000,298,0.00898401,2.95816,-0.0638342,-0.00278441,0,13055,1,0.0465442,0.05,0.0465,0.0020283
5.92848e-05,2.4811e-07,1.1644,0,100023,0.00014585,0,2.4811e-07,0.767,0.233,0,0,100000,298,0.00898607,2.95899,-0.0619947,-0.00270417,0,13055,1,0.0472949,0.05,0.04725,0.00206102
5.92916e-05,2.48113e-07,1.1644,0,100023,0.000145868,0,2.48113e-07,0.767,0.233,0,0,100000,298,0.00898814,2.95982,-0.0601553,-0.00262394,0,13055,1,0.0480456,0.05,0.048,0.00209373
5.92976e-05,2.48115e-07,1.1644,0,100023,0.000145883,0,2.48115e-07,0.767,0.233,0,0,100000,298,0.00898994,2.96055,-0.0584136,-0.00254797,0,13255,1,0.0487964,0.05,0.04875,0.00212645
5.93032e-05,2.48117e-07,1.1644,0,100023,0.000145898,0,2.48117e-07,0.767,0.233,0,0,100000,298,0.00899164,2.96125,-0.0567121,-0.00247375,0,13255,1,0.0495471,0.05,0.0495,0.00215916
5.93088e-05,2.4812e-07,1.1644,0,100023,0.000145912,0,2.4812e-07,0.767,0.233,0,0,100000,298,0.00899334,2.96194,-0.0550106,-0.00239953,0,13255,1,0.0502978,0.05,0.05025,0.00219187
5.93143e-05,2.48122e-07,1.1644,0,100023,0.000145927,0,2.48122e-07,0.767,0.233,0,0,100000,298,0.00899502,2.96263,-0.0533239,-0.00232596,0,13455,1,0.0510485,0.05,0.051,0.00222459
5.9319e-05,2.48124e-07,1.1644,0,100023,0.000145939,0,2.48124e-07,0.767,0.233,0,0,100000,298,0.00899645,2.96322,-0.0518367,-0.00226109,0,13455,1,0.0517992,0.05,0.05175,0.0022573
5.93237e-05,2.48127e-07,1.1644,0,100023,0.000145951,0,2.48127e-07,0.767,0.233,0,0,100000,298,0.00899788,2.96381,-0.0503496,-0.00219622,0,13455,1,0.0525499,0.05,0.0525,0.00229002
5.93284e-05,2.48129e-07,1.1644,0,100023,0.000145963,0,2.48129e-07,0.767,0.233,0,0,100000,298,0.00899932,2.9644,-0.0488624,-0.00213135,0,13455,1,0.0533006,0.05,0.05325,0.00232273
5.93329e-05,2.48131e-07,1.1644,0,100023,0.000145975,0,2.48131e-07,0.767,0.233,0,0,100000,298,0.00900068,2.96496,-0.0473917,-0.0020672,0,13655,1,0.0540513,0.05,0.054,0.00235545
5.93367e-05,2.48134e-07,1.1644,0,100023,0.000145985,0,2.48134e-07,0.767,0.233,0,0,100000,298,0.00900182,2.96544,-0.0459784,-0.00200555,0,13655,1,0.0548021,0.05,0.05475,0.00238816
5.93404e-05,2.48137e-07,1.1644,0,100023,0.000145995,0,2.48137e-07,0.767,0.233,0,0,100000,298,0.00900295,2.96592,-0.0445651,-0.0019439,0,13655,1,0.0555528,0.05,0.0555,0.00242088
5.93441e-05,2.4814e-07,1.1644,0,100023,0.000146005,0,2.4814e-07,0.767,0.233,0,0,100000,298,0.00900409,2.96639,-0.0431517,-0.00188225,0,13655,1,0.0563035,0.05,0.05625,0.00245359
5.9348e-05,2.48148e-07,1.1644,0,100023,0.000146017,0,2.48148e-07,0.767,0.233,0,0,100000,298,0.00900528,2.96686,-0.0417721,-0.00182208,0,13855,1,0.0570542,0.05,0.057,0.00248631
5.93528e-05,2.48183e-07,1.1644,0,100023,0.000146039,0,2.48183e-07,0.767,0.233,0,0,100000,298,0.00900673,2.96725,-0.0405722,-0.00176973,0,13855,1,0.0578049,0.05,0.05775,0.00251902
5.93575e-05,2.48218e-07,1.1644,0,100023,0.000146061,0,2.48218e-07,0.767,0.233,0,0,100000,298,0.00900818,2.96764,-0.0393722,-0.00171739,0,13855,1,0.0585556,0.05,0.0585,0.00255173
5.93622e-05,2.48254e-07,1.1644,0,100023,0.000146084,0,2.48254e-07,0.767,0.233,0,0,100000,298,0.00900964,2.96803,-0.0381722,-0.00166505,0,13855,1,0.0593063,0.05,0.05925,0.00258445
5.93669e-05,2.48289e-07,1.1644,0,100023,0.000146106,0,2.48289e-07,0.767,0.233,0,0,100000,298,0.00901109,2.96842,-0.0369722,-0.00161271,0,13855,1,0.0600571,0.05,0.06,0.00261716
5.94035e-05,2.49128e-07,1.1644,0,100023,0.000146445,0,2.49128e-07,0.767,0.233,0,0,100000,298,0.00902261,2.96874,-0.0357837,-0.00156087,0,14055,1,0.0608078,0.05,0.06075,0.00264988
5.94451e-05,2.50095e-07,1.1644,0,100023,0.000146835,0,2.50095e-07,0.767,0.233,0,0,100000,298,0.00903575,2.96904,-0.0345971,-0.0015091,0,14055,1,0.0615585,0.05,0.0615,0.00268259
5.94867e-05,2.51062e-07,1.1644,0,100023,0.000147225,0,2.51062e-07,0.767,0.233,0,0,100000,298,0.00904888,2.96934,-0.0334104,-0.00145734,0,14055,1,0.0623092,0.05,0.06225,0.00271531
5.95283e-05,2.52029e-07,1.1644,0,100023,0.000147615,0,2.52029e-07,0.767,0.233,0,0,100000,298,0.00906202,2.96964,-0.0322238,-0.00140558,0,14055,1,0.0630599,0.05,0.063,0.00274802
5.97474e-05,2.6172e-07,1.1644,0,100023,0.000150785,0,2.6172e-07,0.767,0.233,0,0,100000,298,0.00913698,2.96991,-0.0311058,-0.00135681,0,14255,1,0.0638106,0.05,0.06375,0.00278074
6.03398e-05,2.89753e-07,1.1644,0,100023,0.000159803,0,2.89753e-07,0.767,0.233,0,0,100000,298,0.00934196,2.97012,-0.0301321,-0.00131434,0,14255,1,0.0645613,0.05,0.0645,0.00281345
6.09322e-05,3.17786e-07,1.1644,0,100023,0.00016882,0,3.17786e-07,0.767,0.233,0,0,100000,298,0.00954693,2.97034,-0.0291584,-0.00127187,0,14255,1,0.065312,0.05,0.06525,0.00284617
6.15246e-05,3.45819e-07,1.1644,0,100023,0.000177838,0,3.45819e-07,0.767,0.233,0,0,100000,298,0.0097519,2.97055,-0.0281847,-0.0012294,0,14255,1,0.0660628,0.05,0.066,0.00287888
6.2117e-05,3.73852e-07,1.1644,0,100023,0.000186855,0,3.73852e-07,0.767,0.233,0,0,100000,298,0.00995688,2.97077,-0.0272111,-0.00118693,0,14255,1,0.0668135,0.05,0.06675,0.00291159
6.18073e-05,1.40392e-06,1.1644,0,100023,0.00026132,0,1.40392e-06,0.767,0.233,0,0,100000,298,0.0102108,2.97095,-0.026219,-0.00114366,0,14455,1,0.0675642,0.05,0.0675,0.00294431
6.06795e-05,3.3428e-06,1.1644,0,100023,0.000395144,0,3.3428e-06,0.767,0.233,0,0,100000,298,0.0105092,2.97111,-0.0252103,-0.00109966,0,14455,1,0.0683149,0.05,0.06825,0.00297702
5.95517e-05,5.28168e-06,1.1644,0,100023,0.000528968,0,5.28168e-06,0.767,0.233,0,0,100000,298,0.0108075,2.97126,-0.0242016,-0.00105566,0,14455,1,0.0690656,0.05,0.069,0.00300974
5.84239e-05,7.22058e-06,1.1644,0,100023,0.000662793,0,7.22058e-06,0.767,0.233,0,0,100000,298,0.0111059,2.97141,-0.0231929,-0.00101166,0,14455,1,0.0698163,0.05,0.06975,0.00304245
5.7296e-05,9.15946e-06,1.1644,0,100023,0.000796617,0,9.15946e-06,0.767,0.233,0,0,100000,298,0.0114042,2.97157,-0.0221842,-0.00096766,0,14455,1,0.070567,0.05,0.0705,0.00307517
5.66309e-05,1.04127e-05,1.1644,0,100023,0.000926262,0,1.04127e-05,0.767,0.233,0,0,100000,298,0.0116153,2.97167,-0.0212671,-0.000927658,0,14655,1,0.0713177,0.05,0.07125,0.00310788
5.65226e-05,1.0841e-05,1.1644,0,100023,0.00105088,0,1.0841e-05,0.767,0.233,0,0,100000,298,0.0117212,2.97172,-0.0204603,-0.000892466,0,14655,1,0.0720685,0.05,0.072,0.0031406
5.64142e-05,1.12692e-05,1.1644,0,100023,0.0011755,0,1.12692e-05,0.767,0.233,0,0,100000,298,0.0118272,2.97176,-0.0196535,-0.000857273,0,14655,1,0.0728192,0.05,0.07275,0.00317331
5.63059e-05,1.16974e-05,1.1644,0,100023,0.00130011,0,1.16974e-05,0.767,0.233,0,0,100000,298,0.0119331,2.97181,-0.0188467,-0.000822081,0,14655,1,0.0735699,0.05,0.0735,0.00320602
5.61976e-05,1.21256e-05,1.1644,0,100023,0.00142473,0,1.21256e-05,0.767,0.233,0,0,100000,298,0.0120391,2.97185,-0.0180399,-0.000786889,0,14655,1,0.0743206,0.05,0.07425,0.00323874
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0750713,0.05,0.075,0.00327145
