"kappa","mut","rho","CO2","pd","k","H2O","alphat","N2","O2","dQ","aC3H6O","p","T","epsilon","U:0","U:1","U:2","flux","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.000918192,0.00485243,1.19156,0,100022,4.99939,0,0.00485243,0.759401,0.230625,0,0.00997289,100000,292.674,552.541,8.00867,0.125721,0.00548388,0.0970236,7332,1,0.00975927,0.2,0.00975,0.000425289
0.000910341,0.00480695,1.19038,0,100022,4.91515,0,0.00480695,0.759724,0.230726,0,0.00954917,100000,292.901,538.595,7.78218,0.1268,0.00553095,0.0870965,7732,1,0.01051,0.2,0.0105,0.000458004
0.000900884,0.00475202,1.18918,0,100022,4.8135,0,0.00475202,0.760054,0.230829,0,0.00911694,100000,293.134,521.998,7.55149,0.126523,0.00551885,0.0818196,7932,1,0.0112607,0.2,0.01125,0.000490718
0.000889983,0.00468784,1.18797,0,100022,4.69597,0,0.00468784,0.760387,0.230933,0,0.00867928,100000,293.368,503.11,7.31823,0.125027,0.00545361,0.0763662,8132,1,0.0120114,0.2,0.012,0.000523433
0.00087767,0.00461392,1.18675,0,100022,4.56283,0,0.00461392,0.760723,0.231038,0,0.00823821,100000,293.604,482.104,7.08356,0.122339,0.00533637,0.0707674,8332,1,0.0127621,0.2,0.01275,0.000556147
0.000864001,0.00452989,1.18553,0,100022,4.41472,0,0.00452989,0.76106,0.231144,0,0.00779578,100000,293.841,459.22,6.84857,0.118502,0.00516899,0.0650595,8532,1,0.0135128,0.2,0.0135,0.000588862
0.000849052,0.00443552,1.18431,0,100022,4.25263,0,0.00443552,0.761397,0.231249,0,0.0073539,100000,294.077,434.749,6.6143,0.113577,0.00495417,0.0592853,8732,1,0.0142635,0.2,0.01425,0.000621576
0.000832908,0.00433076,1.18311,0,100021,4.07784,0,0.00433076,0.761732,0.231354,0,0.0069143,100000,294.312,409.02,6.38169,0.107637,0.00469505,0.0534906,8932,1,0.0150143,0.2,0.015,0.000654291
0.000815666,0.00421573,1.18191,0,100021,3.89187,0,0.00421573,0.762064,0.231458,0,0.00647849,100000,294.544,382.373,6.15157,0.100767,0.00439538,0.0477273,9132,1,0.015765,0.2,0.01575,0.000687005
0.000797423,0.0040907,1.18073,0,100021,3.69634,0,0.0040907,0.762392,0.23156,0,0.00604771,100000,294.774,355.135,5.92457,0.0930642,0.0040594,0.0420501,9332,1,0.0165157,0.2,0.0165,0.00071972
0.000778273,0.00395615,1.17958,0,100021,3.49288,0,0.00395615,0.762716,0.231661,0,0.00562282,100000,295,327.594,5.70116,0.0846296,0.00369149,0.0365161,9532,1,0.0172664,0.2,0.01725,0.000752434
0.000758307,0.00381266,1.17844,0,100021,3.28295,0,0.00381266,0.763035,0.231761,0,0.00520433,100000,295.223,299.973,5.48155,0.0755597,0.00329587,0.0311833,9732,1,0.0180171,0.2,0.018,0.000785149
0.000737311,0.00365747,1.17733,0,100021,3.06635,0,0.00365747,0.763346,0.231858,0,0.00479572,100000,295.441,272.61,5.26774,0.0657528,0.0028681,0.0311833,9732,1,0.0187678,0.2,0.01875,0.000817864
0.000715495,0.00349285,1.17624,0,100021,2.84612,0,0.00349285,0.76365,0.231953,0,0.00439647,100000,295.654,245.779,5.05934,0.0554462,0.00241853,0.0261099,9932,1,0.0195185,0.2,0.0195,0.000850578
0.000693006,0.00332068,1.17518,0,100021,2.62378,0,0.00332068,0.763948,0.232047,0,0.00400531,100000,295.862,219.511,4.8556,0.0447887,0.00195365,0.0213496,10132,1,0.0202693,0.2,0.02025,0.000883293
0.000669681,0.00313935,1.17415,0,100021,2.39972,0,0.00313935,0.764238,0.232137,0,0.00362464,100000,296.065,194.069,4.65785,0.0337582,0.00147251,0.0213496,10132,1,0.02102,0.2,0.021,0.000916007
0.000645242,0.00294732,1.17316,0,100021,2.17594,0,0.00294732,0.764517,0.232224,0,0.00325801,100000,296.26,169.943,4.46803,0.0224291,0.000978342,0.0169542,10332,1,0.0217707,0.2,0.02175,0.000948722
0.00062018,0.00274983,1.17219,0,100021,1.95308,0,0.00274983,0.764791,0.23231,0,0.00289929,100000,296.451,146.597,4.28266,0.0109749,0.00047872,0.0129685,10532,1,0.0225214,0.2,0.0225,0.000981436
0.000593835,0.00254199,1.17127,0,100021,1.73338,0,0.00254199,0.765052,0.232391,0,0.00255689,100000,296.633,124.929,4.10643,-0.000668112,-2.91426e-05,0.0129685,10532,1,0.0232721,0.2,0.02325,0.00101415
0.000566557,0.00232767,1.17039,0,100021,1.51877,0,0.00232767,0.765302,0.232469,0,0.00222838,100000,296.808,104.73,3.93785,-0.0122732,-0.000535351,0.00944504,10732,1,0.0240228,0.2,0.024,0.00104687
0.00053847,0.00210773,1.16954,0,100021,1.30859,0,0.00210773,0.765543,0.232545,0,0.00191193,100000,296.976,85.806,3.77591,-0.0238454,-0.00104012,0.00944504,10732,1,0.0247735,0.2,0.02475,0.00107958
0.000508845,0.00188009,1.16875,0,100021,1.11058,0,0.00188009,0.765766,0.232614,0,0.00161953,100000,297.132,69.3833,3.62701,-0.0349589,-0.00152489,0.00643575,10932,1,0.0255242,0.2,0.0255,0.00111229
0.000478736,0.00165003,1.16799,0,100021,0.916391,0,0.00165003,0.765983,0.232682,0,0.0013347,100000,297.284,53.7474,3.48221,-0.0459282,-0.00200336,0.00643575,10932,1,0.026275,0.2,0.02625,0.00114501
0.000446132,0.00141394,1.16732,0,100021,0.742805,0,0.00141394,0.766175,0.232742,0,0.00108347,100000,297.417,41.3633,3.35543,-0.0559067,-0.00243862,0.00395646,11132,1,0.0270257,0.2,0.027,0.00117772
0.000413205,0.00117708,1.16666,0,100021,0.57188,0,0.00117708,0.766363,0.232801,0,0.000836576,100000,297.549,29.3993,3.23097,-0.0657573,-0.00286829,0.00395646,11132,1,0.0277764,0.2,0.02775,0.00121044
0.000377014,0.00094157,1.16611,0,100021,0.431442,0,0.00094157,0.766517,0.232849,0,0.000633915,100000,297.657,21.0326,3.12995,-0.07407,-0.00323089,0.00202154,11332,1,0.0285271,0.2,0.0285,0.00124315
0.000340477,0.000706202,1.16558,0,100021,0.294243,0,0.000706202,0.766668,0.232896,0,0.000435952,100000,297.763,13.0481,3.03141,-0.0822193,-0.00358636,0.00202154,11332,1,0.0292778,0.2,0.02925,0.00127587
0.000301744,0.000507266,1.16521,0,100021,0.199178,0,0.000507266,0.766774,0.232929,0,0.000296959,100000,297.838,8.33199,2.96348,-0.0873232,-0.00380898,0.000672266,11532,1,0.0300285,0.2,0.03,0.00130858
0.000262496,0.000316891,1.16487,0,100021,0.114013,0,0.000316891,0.766869,0.232959,0,0.000171822,100000,297.906,4.38391,2.90273,-0.0917115,-0.0040004,0.000672266,11532,1,0.0307792,0.2,0.03075,0.0013413
0.000216641,0.000187757,1.16466,0,100021,0.0616735,0,0.000187757,0.766928,0.232978,0,9.4051e-05,100000,297.948,2.14345,2.86603,-0.0933434,-0.00407158,7.59236e-05,11732,1,0.03153,0.2,0.0315,0.00137401
0.000166318,0.000100049,1.16453,0,100021,0.0315384,0,0.000100049,0.766963,0.232989,0,4.83217e-05,100000,297.973,1.05812,2.84558,-0.0931106,-0.00406143,7.59236e-05,11732,1,0.0322807,0.2,0.03225,0.00140673
0.00011924,3.14006e-05,1.16444,0,100021,0.00823222,0,3.14006e-05,0.76699,0.232997,0,1.29035e-05,100000,297.993,0.226505,2.83023,-0.092418,-0.00403122,1.36689e-06,11932,1,0.0330314,0.2,0.033,0.00143944
8.15204e-05,1.77091e-05,1.16442,0,100021,0.00461743,0,1.77091e-05,0.766994,0.232998,0,7.21769e-06,100000,297.996,0.1265,2.82955,-0.090399,-0.00394315,1.36689e-06,11932,1,0.0337821,0.2,0.03375,0.00147215
4.38011e-05,4.01771e-06,1.1644,0,100021,0.00100265,0,4.01771e-06,0.766999,0.233,0,1.53189e-06,100000,297.999,0.0264967,2.82887,-0.0883801,-0.00385509,1.36689e-06,11932,1,0.0345328,0.2,0.0345,0.00150487
2.93974e-05,8.23137e-07,1.1644,0,100021,0.000169443,0,8.23137e-07,0.767,0.233,0,2.1963e-07,100000,298,0.00370176,2.83011,-0.0865008,-0.00377311,9.05067e-09,12132,1,0.0352835,0.2,0.03525,0.00153758
2.13568e-05,4.93247e-07,1.1644,0,100021,9.53532e-05,0,4.93247e-07,0.767,0.233,0,1.0095e-07,100000,298,0.00197793,2.83187,-0.0846597,-0.0036928,9.05067e-09,12132,1,0.0360342,0.2,0.036,0.0015703
1.46853e-05,2.20185e-07,1.1644,0,100021,3.4018e-05,0,2.20185e-07,0.767,0.233,0,2.68614e-09,100000,298,0.000550932,2.83362,-0.0828482,-0.00361379,5.90777e-10,12332,1,0.0367849,0.2,0.03675,0.00160301
1.45475e-05,2.18321e-07,1.1644,0,100021,3.35519e-05,0,2.18321e-07,0.767,0.233,0,1.85633e-09,100000,298,0.000540501,2.83529,-0.0811786,-0.00354096,5.90777e-10,12332,1,0.0375357,0.2,0.0375,0.00163573
1.44097e-05,2.16457e-07,1.1644,0,100021,3.30858e-05,0,2.16457e-07,0.767,0.233,0,1.02653e-09,100000,298,0.000530071,2.83696,-0.079509,-0.00346813,5.90777e-10,12332,1,0.0382864,0.2,0.03825,0.00166844
1.43297e-05,2.15345e-07,1.1644,0,100021,3.28127e-05,0,2.15345e-07,0.767,0.233,0,4.62865e-10,100000,298,0.000524006,2.83857,-0.077905,-0.00339817,8.64435e-13,12532,1,0.0390371,0.2,0.039,0.00170116
1.43318e-05,2.15304e-07,1.1644,0,100021,3.28144e-05,0,2.15304e-07,0.767,0.233,0,2.78336e-10,100000,298,0.000524161,2.84011,-0.0763946,-0.00333228,8.64435e-13,12532,1,0.0397878,0.2,0.03975,0.00173387
1.43339e-05,2.15263e-07,1.1644,0,100021,3.28161e-05,0,2.15263e-07,0.767,0.233,0,9.3806e-11,100000,298,0.000524315,2.84165,-0.0748841,-0.0032664,8.64435e-13,12532,1,0.0405385,0.2,0.0405,0.00176659
1.43365e-05,2.15232e-07,1.1644,0,100021,3.28196e-05,0,2.15232e-07,0.767,0.233,0,4.85516e-13,100000,298,0.0005245,2.84313,-0.0734509,-0.00320388,1.47887e-15,12732,1,0.0412892,0.2,0.04125,0.0017993
1.43395e-05,2.15212e-07,1.1644,0,100021,3.28248e-05,0,2.15212e-07,0.767,0.233,0,2.98163e-13,100000,298,0.000524718,2.84454,-0.0720965,-0.00314481,1.47887e-15,12732,1,0.0420399,0.2,0.042,0.00183201
1.43425e-05,2.15191e-07,1.1644,0,100021,3.28301e-05,0,2.15191e-07,0.767,0.233,0,1.10809e-13,100000,298,0.000524937,2.84595,-0.0707421,-0.00308573,1.47887e-15,12732,1,0.0427907,0.2,0.04275,0.00186473
1.43455e-05,2.15177e-07,1.1644,0,100021,3.28359e-05,0,2.15177e-07,0.767,0.233,0,4.52745e-16,100000,298,0.000525158,2.84731,-0.0694352,-0.00302872,5.01851e-18,12932,1,0.0435414,0.2,0.0435,0.00189744
1.43486e-05,2.15171e-07,1.1644,0,100021,3.28425e-05,0,2.15171e-07,0.767,0.233,0,2.94189e-16,100000,298,0.000525384,2.84859,-0.068196,-0.00297467,5.01851e-18,12932,1,0.0442921,0.2,0.04425,0.00193016
1.43516e-05,2.15165e-07,1.1644,0,100021,3.28491e-05,0,2.15165e-07,0.767,0.233,0,1.35633e-16,100000,298,0.000525609,2.84988,-0.0669569,-0.00292062,5.01851e-18,12932,1,0.0450428,0.2,0.045,0.00196287
1.43548e-05,2.15166e-07,1.1644,0,100021,3.28565e-05,0,2.15166e-07,0.767,0.233,0,1.22621e-18,100000,298,0.000525842,2.85114,-0.0657394,-0.00286751,1.87761e-20,13132,1,0.0457935,0.2,0.04575,0.00199559
1.43585e-05,2.15207e-07,1.1644,0,100021,3.28681e-05,0,2.15207e-07,0.767,0.233,0,8.55067e-19,100000,298,0.000526114,2.8523,-0.064642,-0.00281964,1.87761e-20,13132,1,0.0465442,0.2,0.0465,0.0020283
1.43622e-05,2.15247e-07,1.1644,0,100021,3.28797e-05,0,2.15247e-07,0.767,0.233,0,4.83926e-19,100000,298,0.000526386,2.85346,-0.0635446,-0.00277178,1.87761e-20,13132,1,0.0472949,0.2,0.04725,0.00206102
1.43659e-05,2.15288e-07,1.1644,0,100021,3.28913e-05,0,2.15288e-07,0.767,0.233,0,1.12783e-19,100000,298,0.000526658,2.85462,-0.0624472,-0.00272391,1.87761e-20,13132,1,0.0480456,0.2,0.048,0.00209373
1.43719e-05,2.15476e-07,1.1644,0,100021,3.29196e-05,0,2.15476e-07,0.767,0.233,0,3.80067e-21,100000,298,0.000527105,2.8557,-0.0614028,-0.00267835,6.41275e-23,13332,1,0.0487964,0.2,0.04875,0.00212645
1.43789e-05,2.15726e-07,1.1644,0,100021,3.29548e-05,0,2.15726e-07,0.767,0.233,0,2.50938e-21,100000,298,0.000527623,2.85674,-0.0603802,-0.00263375,6.41275e-23,13332,1,0.0495471,0.2,0.0495,0.00215916
1.43859e-05,2.15975e-07,1.1644,0,100021,3.29901e-05,0,2.15975e-07,0.767,0.233,0,1.21808e-21,100000,298,0.000528142,2.85778,-0.0593577,-0.00258914,6.41275e-23,13332,1,0.0502978,0.2,0.05025,0.00219187
1.43939e-05,2.16295e-07,1.1644,0,100021,3.30334e-05,0,2.16295e-07,0.767,0.233,0,1.60035e-23,100000,298,0.000528746,2.85881,-0.0583445,-0.00254495,1.95904e-25,13532,1,0.0510485,0.2,0.051,0.00222459
1.44172e-05,2.17573e-07,1.1644,0,100021,3.31855e-05,0,2.17573e-07,0.767,0.233,0,1.17798e-23,100000,298,0.0005305,2.85972,-0.0574582,-0.00250629,1.95904e-25,13532,1,0.0517992,0.2,0.05175,0.0022573
1.44405e-05,2.18851e-07,1.1644,0,100021,3.33377e-05,0,2.18851e-07,0.767,0.233,0,7.55604e-24,100000,298,0.000532253,2.86064,-0.0565718,-0.00246763,1.95904e-25,13532,1,0.0525499,0.2,0.0525,0.00229002
1.44637e-05,2.20129e-07,1.1644,0,100021,3.34899e-05,0,2.20129e-07,0.767,0.233,0,3.3323e-24,100000,298,0.000534007,2.86156,-0.0556854,-0.00242896,1.95904e-25,13532,1,0.0533006,0.2,0.05325,0.00232273
1.4503e-05,2.22545e-07,1.1644,0,100021,3.37665e-05,0,2.22545e-07,0.767,0.233,0,4.76632e-26,100000,298,0.000537016,2.86245,-0.0548075,-0.00239067,5.32927e-28,13732,1,0.0540513,0.2,0.054,0.00235545
1.45981e-05,2.28925e-07,1.1644,0,100021,3.44771e-05,0,2.28925e-07,0.767,0.233,0,3.52932e-26,100000,298,0.000544396,2.86325,-0.053959,-0.00235366,5.32927e-28,13732,1,0.0548021,0.2,0.05475,0.00238816
1.46931e-05,2.35305e-07,1.1644,0,100021,3.51877e-05,0,2.35305e-07,0.767,0.233,0,2.29231e-26,100000,298,0.000551777,2.86406,-0.0531104,-0.00231664,5.32927e-28,13732,1,0.0555528,0.2,0.0555,0.00242088
1.47882e-05,2.41685e-07,1.1644,0,100021,3.58983e-05,0,2.41685e-07,0.767,0.233,0,1.05531e-26,100000,298,0.000559157,2.86486,-0.0522619,-0.00227963,5.32927e-28,13732,1,0.0563035,0.2,0.05625,0.00245359
1.49235e-05,2.52075e-07,1.1644,0,100021,3.70028e-05,0,2.52075e-07,0.767,0.233,0,1.33731e-28,100000,298,0.000570121,2.86565,-0.0514345,-0.00224354,1.28787e-30,13932,1,0.0570542,0.2,0.057,0.00248631
1.52734e-05,2.83819e-07,1.1644,0,100021,4.02049e-05,0,2.83819e-07,0.767,0.233,0,1.01493e-28,100000,298,0.000600163,2.86633,-0.0507198,-0.00221237,1.28787e-30,13932,1,0.0578049,0.2,0.05775,0.00251902
1.56233e-05,3.15563e-07,1.1644,0,100021,4.34069e-05,0,3.15563e-07,0.767,0.233,0,6.92554e-29,100000,298,0.000630205,2.86702,-0.0500052,-0.00218119,1.28787e-30,13932,1,0.0585556,0.2,0.0585,0.00255173
1.59732e-05,3.47308e-07,1.1644,0,100021,4.66089e-05,0,3.47308e-07,0.767,0.233,0,3.70175e-29,100000,298,0.000660248,2.8677,-0.0492905,-0.00215002,1.28787e-30,13932,1,0.0593063,0.2,0.05925,0.00258445
1.63231e-05,3.79052e-07,1.1644,0,100021,4.98109e-05,0,3.79052e-07,0.767,0.233,0,4.77973e-30,100000,298,0.00069029,2.86839,-0.0485758,-0.00211885,1.28787e-30,13932,1,0.0600571,0.2,0.06,0.00261716
1.71753e-05,5.15328e-07,1.1644,0,100021,6.13717e-05,0,5.15328e-07,0.767,0.233,0,2.74953e-31,100000,298,0.000784546,2.86898,-0.0478689,-0.00208801,2.7716e-33,14132,1,0.0608078,0.2,0.06075,0.00264988
1.81077e-05,6.68302e-07,1.1644,0,100021,7.42677e-05,0,6.68302e-07,0.767,0.233,0,2.00391e-31,100000,298,0.000889059,2.86956,-0.0471631,-0.00205723,2.7716e-33,14132,1,0.0615585,0.2,0.0615,0.00268259
1.90401e-05,8.21275e-07,1.1644,0,100021,8.71637e-05,0,8.21275e-07,0.767,0.233,0,1.25829e-31,100000,298,0.000993571,2.87014,-0.0464574,-0.00202644,2.7716e-33,14132,1,0.0623092,0.2,0.06225,0.00271531
1.99726e-05,9.7425e-07,1.1644,0,100021,0.00010006,0,9.7425e-07,0.767,0.233,0,5.12672e-32,100000,298,0.00109808,2.87072,-0.0457517,-0.00199566,2.7716e-33,14132,1,0.0630599,0.2,0.063,0.00274802
2.10919e-05,1.27354e-06,1.1644,0,100021,0.000122138,0,1.27354e-06,0.767,0.233,0,6.88279e-34,100000,298,0.00125927,2.87125,-0.0450874,-0.00196668,5.44788e-36,14332,1,0.0638106,0.2,0.06375,0.00278074
2.26043e-05,1.88046e-06,1.1644,0,100021,0.000163522,0,1.88046e-06,0.767,0.233,0,5.34822e-34,100000,298,0.0015396,2.87171,-0.0445102,-0.00194151,5.44788e-36,14332,1,0.0645613,0.2,0.0645,0.00281345
2.41167e-05,2.48739e-06,1.1644,0,100021,0.000204907,0,2.48739e-06,0.767,0.233,0,3.81364e-34,100000,298,0.00181994,2.87217,-0.043933,-0.00191633,5.44788e-36,14332,1,0.065312,0.2,0.06525,0.00284617
2.56291e-05,3.09432e-06,1.1644,0,100021,0.000246291,0,3.09432e-06,0.767,0.233,0,2.27908e-34,100000,298,0.00210028,2.87262,-0.0433557,-0.00189115,5.44788e-36,14332,1,0.0660628,0.2,0.066,0.00287888
2.71414e-05,3.70124e-06,1.1644,0,100021,0.000287675,0,3.70124e-06,0.767,0.233,0,7.44517e-35,100000,298,0.00238061,2.87308,-0.0427785,-0.00186597,5.44788e-36,14332,1,0.0668135,0.2,0.06675,0.00291159
2.85341e-05,4.75333e-06,1.1644,0,100021,0.000351166,0,4.75333e-06,0.767,0.233,0,1.31407e-36,100000,298,0.00276647,2.87348,-0.0421959,-0.00184056,1.08035e-38,14532,1,0.0675642,0.2,0.0675,0.00294431
2.98182e-05,6.20916e-06,1.1644,0,100021,0.000434707,0,6.20916e-06,0.767,0.233,0,1.02567e-36,100000,298,0.00324804,2.87383,-0.0416085,-0.00181494,1.08035e-38,14532,1,0.0683149,0.2,0.06825,0.00297702
3.11023e-05,7.66499e-06,1.1644,0,100021,0.000518248,0,7.66499e-06,0.767,0.233,0,7.37263e-37,100000,298,0.0037296,2.87418,-0.041021,-0.00178931,1.08035e-38,14532,1,0.0690656,0.2,0.069,0.00300974
3.23864e-05,9.12084e-06,1.1644,0,100021,0.000601789,0,9.12084e-06,0.767,0.233,0,4.48856e-37,100000,298,0.00421117,2.87453,-0.0404335,-0.00176369,1.08035e-38,14532,1,0.0698163,0.2,0.06975,0.00304245
3.36705e-05,1.05767e-05,1.1644,0,100021,0.00068533,0,1.05767e-05,0.767,0.233,0,1.60453e-37,100000,298,0.00469273,2.87489,-0.0398461,-0.00173806,1.08035e-38,14532,1,0.070567,0.2,0.0705,0.00307517
3.50496e-05,1.1235e-05,1.1644,0,100021,0.000754496,0,1.1235e-05,0.767,0.233,0,2.69095e-39,100000,298,0.00508234,2.87515,-0.0393102,-0.00171469,2.55055e-41,14732,1,0.0713177,0.2,0.07125,0.00310788
3.65431e-05,1.09335e-05,1.1644,0,100021,0.000806364,0,1.09335e-05,0.767,0.233,0,2.14511e-39,100000,298,0.00536128,2.87532,-0.0388364,-0.00169402,2.55055e-41,14732,1,0.0720685,0.2,0.072,0.0031406
3.80366e-05,1.0632e-05,1.1644,0,100021,0.000858232,0,1.0632e-05,0.767,0.233,0,1.59927e-39,100000,298,0.00564022,2.87549,-0.0383625,-0.00167335,2.55055e-41,14732,1,0.0728192,0.2,0.07275,0.00317331
3.95301e-05,1.03305e-05,1.1644,0,100021,0.0009101,0,1.03305e-05,0.767,0.233,0,1.05343e-39,100000,298,0.00591916,2.87566,-0.0378887,-0.00165268,2.55055e-41,14732,1,0.0735699,0.2,0.0735,0.00320602
4.10236e-05,1.0029e-05,1.1644,0,100021,0.000961968,0,1.0029e-05,0.767,0.233,0,5.07598e-40,100000,298,0.0061981,2.87583,-0.0374149,-0.00163201,2.55055e-41,14732,1,0.0743206,0.2,0.07425,0.00323874
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0750713,0.2,0.075,0.00327145
