"kappa","mut","rho","CO2","pd","k","H2O","alphat","N2","O2","dQ","aC3H6O","p","T","epsilon","U:0","U:1","U:2","flux","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00153545,0.00485924,1.20123,0,100022,8.30952,0,0.00485924,0.756741,0.229794,0,0.0134645,100000,290.83,1536.62,9.8585,0.174132,0.00759551,0.164228,6313,1,0.00750713,0.15,0.0075,0.000327145
0.00151611,0.00480769,1.19916,0,100022,8.132,0,0.00480769,0.757304,0.22997,0,0.0127265,100000,291.226,1484.88,9.45825,0.174899,0.00762899,0.147078,6713,1,0.00825784,0.15,0.00825,0.00035986
0.00149224,0.00474077,1.19705,0,100022,7.90664,0,0.00474077,0.757876,0.230149,0,0.0119757,100000,291.627,1421.06,9.05239,0.172724,0.00753411,0.128702,7113,1,0.00900856,0.15,0.009,0.000392574
0.00146421,0.00465794,1.19494,0,100022,7.63621,0,0.00465794,0.758453,0.230329,0,0.0112186,100000,292.031,1346.71,8.64449,0.167798,0.00731923,0.119177,7313,1,0.00975927,0.15,0.00975,0.000425289
0.00143229,0.00455825,1.19283,0,100022,7.32323,0,0.00455825,0.759029,0.230509,0,0.0104613,100000,292.435,1263.48,8.23786,0.160262,0.00699051,0.0997709,7713,1,0.01051,0.15,0.0105,0.000458004
0.00139688,0.00444124,1.19075,0,100022,6.97179,0,0.00444124,0.759603,0.230688,0,0.00970904,100000,292.836,1173.34,7.83537,0.150307,0.00655628,0.090042,7913,1,0.0112607,0.15,0.01125,0.000490718
0.0013586,0.00430821,1.18869,0,100022,6.58973,0,0.00430821,0.760169,0.230865,0,0.0089658,100000,293.231,1078.84,7.43899,0.138333,0.00603398,0.0804067,8113,1,0.0120114,0.15,0.012,0.000523433
0.00131775,0.00415908,1.18668,0,100022,6.18161,0,0.00415908,0.760726,0.231039,0,0.00823521,100000,293.62,981.783,7.05072,0.124529,0.00543188,0.0709553,8313,1,0.0127621,0.15,0.01275,0.000556147
0.00127463,0.00399402,1.18472,0,100022,5.75254,0,0.00399402,0.76127,0.231209,0,0.00752056,100000,294,883.968,6.6723,0.109107,0.00475917,0.0617805,8513,1,0.0135128,0.15,0.0135,0.000588862
0.0012295,0.0038134,1.18282,0,100022,5.30791,0,0.0038134,0.7618,0.231375,0,0.00682467,100000,294.37,787.09,6.30516,0.0922967,0.00402593,0.0529733,8713,1,0.0142635,0.15,0.01425,0.000621576
0.00118256,0.00361778,1.18098,0,100022,4.85304,0,0.00361778,0.762314,0.231536,0,0.00614982,100000,294.728,692.63,5.95045,0.0743445,0.00324286,0.044624,8913,1,0.0150143,0.15,0.015,0.000654291
0.00113394,0.00340792,1.17921,0,100022,4.39301,0,0.00340792,0.762811,0.231691,0,0.00549776,100000,295.075,601.783,5.60898,0.0555064,0.00242116,0.0368162,9113,1,0.015765,0.15,0.01575,0.000687005
0.0010837,0.00318473,1.1775,0,100022,3.93227,0,0.00318473,0.76329,0.23184,0,0.00486959,100000,295.408,515.409,5.2812,0.0360596,0.0015729,0.0296262,9313,1,0.0165157,0.15,0.0165,0.00071972
0.00103181,0.00294927,1.17587,0,100022,3.47464,0,0.00294927,0.76375,0.231984,0,0.00426586,100000,295.729,434.051,4.96732,0.0161897,0.000706186,0.0231201,9513,1,0.0172664,0.15,0.01725,0.000752434
0.000978311,0.00270277,1.1743,0,100022,3.02311,0,0.00270277,0.764191,0.232122,0,0.0036866,100000,296.037,357.966,4.66725,-0.00398446,-0.0001738,0.0173618,9713,1,0.0180171,0.15,0.018,0.000785149
0.000922853,0.00244311,1.17284,0,100022,2.58721,0,0.00244311,0.764604,0.232251,0,0.00314432,100000,296.324,290.035,4.38768,-0.0243085,-0.00106032,0.0173618,9713,1,0.0187678,0.15,0.01875,0.000817864
0.000865931,0.00217457,1.17147,0,100022,2.17158,0,0.00217457,0.764991,0.232372,0,0.00263653,100000,296.594,229.638,4.12694,-0.0441522,-0.00192589,0.0124294,9913,1,0.0195185,0.15,0.0195,0.000850578
0.000807694,0.00189981,1.17019,0,100022,1.77525,0,0.00189981,0.765356,0.232486,0,0.00215802,100000,296.849,175.491,3.8821,-0.0633985,-0.0027654,0.00833085,10113,1,0.0202693,0.15,0.02025,0.000883293
0.000747709,0.00161848,1.169,0,100022,1.40559,0,0.00161848,0.765692,0.232591,0,0.00171679,100000,297.083,129.146,3.65743,-0.0816955,-0.00356351,0.00833085,10113,1,0.02102,0.15,0.021,0.000916007
0.000684894,0.0013335,1.16796,0,100022,1.07666,0,0.0013335,0.76599,0.232684,0,0.00132553,100000,297.292,92.2383,3.45959,-0.0983882,-0.00429163,0.00505449,10313,1,0.0217707,0.15,0.02175,0.000948722
0.000620425,0.00104926,1.16699,0,100022,0.772282,0,0.00104926,0.766267,0.232771,0,0.000962957,100000,297.484,60.2065,3.27716,-0.114027,-0.00497377,0.00257842,10513,1,0.0225214,0.15,0.0225,0.000981436
0.000552441,0.00077105,1.16617,0,100022,0.521286,0,0.00077105,0.766497,0.232843,0,0.00066068,100000,297.646,37.5609,3.1271,-0.127241,-0.00555019,0.00257842,10513,1,0.0232721,0.15,0.02325,0.00101415
0.000482293,0.000521903,1.16552,0,100022,0.32092,0,0.000521903,0.766684,0.232901,0,0.000415063,100000,297.777,20.9872,3.00713,-0.137126,-0.00598137,0.000900137,10713,1,0.0240228,0.15,0.024,0.00104687
0.000410263,0.000298015,1.16499,0,100022,0.164569,0,0.000298015,0.766833,0.232948,0,0.000218702,100000,297.882,9.69203,2.91331,-0.144117,-0.00628628,0.000900137,10713,1,0.0247735,0.15,0.02475,0.00107958
0.000321943,0.000162185,1.1647,0,100022,0.082598,0,0.000162185,0.766914,0.232973,0,0.000112102,100000,297.939,4.46032,2.86495,-0.145301,-0.00633796,0.000121819,10913,1,0.0255242,0.15,0.0255,0.00111229
0.000228499,5.40592e-05,1.16449,0,100022,0.0240273,0,5.40592e-05,0.766974,0.232992,0,3.37421e-05,100000,297.981,1.13625,2.8309,-0.144659,-0.00630996,0.000121819,10913,1,0.026275,0.15,0.02625,0.00114501
0.00014983,2.38356e-05,1.16444,0,100022,0.00983829,0,2.38356e-05,0.766989,0.232997,0,1.40462e-05,100000,297.992,0.426957,2.82476,-0.14106,-0.00615296,2.98303e-06,11113,1,0.0270257,0.15,0.027,0.00117772
7.307e-05,3.67624e-06,1.16441,0,100022,0.00138299,0,3.67624e-06,0.766998,0.232999,0,1.92915e-06,100000,297.999,0.0554688,2.82223,-0.137079,-0.0059793,2.98303e-06,11113,1,0.0277764,0.15,0.02775,0.00121044
4.62855e-05,1.08995e-06,1.1644,0,100022,0.000345896,0,1.08995e-06,0.767,0.233,0,4.37725e-07,100000,298,0.0117248,2.82421,-0.133229,-0.00581139,2.2808e-08,11313,1,0.0285271,0.15,0.0285,0.00124315
2.48106e-05,3.70699e-07,1.1644,0,100022,9.69446e-05,0,3.70699e-07,0.767,0.233,0,7.52108e-08,100000,298,0.00280171,2.82665,-0.129394,-0.00564409,2.2808e-08,11313,1,0.0292778,0.15,0.02925,0.00127587
2.02221e-05,2.29555e-07,1.1644,0,100022,4.7906e-05,0,2.29555e-07,0.767,0.233,0,3.96835e-09,100000,298,0.00104977,2.82906,-0.125866,-0.0054902,1.48959e-10,11513,1,0.0300285,0.15,0.03,0.00130858
1.96017e-05,2.24258e-07,1.1644,0,100022,4.58438e-05,0,2.24258e-07,0.767,0.233,0,1.17008e-09,100000,298,0.000982941,2.83146,-0.12241,-0.00533945,1.48959e-10,11513,1,0.0307792,0.15,0.03075,0.0013413
1.9351e-05,2.22057e-07,1.1644,0,100022,4.50044e-05,0,2.22057e-07,0.767,0.233,0,3.05775e-11,100000,298,0.000955934,2.83377,-0.119153,-0.00519736,8.692e-13,11713,1,0.03153,0.15,0.0315,0.00137401
1.93504e-05,2.2195e-07,1.1644,0,100022,4.4992e-05,0,2.2195e-07,0.767,0.233,0,1.31679e-11,100000,298,0.000955867,2.83602,-0.116029,-0.00506112,8.692e-13,11713,1,0.0322807,0.15,0.03225,0.00140673
1.93509e-05,2.21858e-07,1.1644,0,100022,4.49838e-05,0,2.21858e-07,0.767,0.233,0,2.16321e-13,100000,298,0.00095592,2.83823,-0.112983,-0.00492826,4.54904e-15,11913,1,0.0330314,0.15,0.033,0.00143944
1.9355e-05,2.21807e-07,1.1644,0,100022,4.49881e-05,0,2.21807e-07,0.767,0.233,0,1.19209e-13,100000,298,0.000956318,2.84032,-0.110161,-0.00480517,4.54904e-15,11913,1,0.0337821,0.15,0.03375,0.00147215
1.9359e-05,2.21757e-07,1.1644,0,100022,4.49923e-05,0,2.21757e-07,0.767,0.233,0,2.20974e-14,100000,298,0.000956716,2.84242,-0.107339,-0.00468207,4.54904e-15,11913,1,0.0345328,0.15,0.0345,0.00150487
1.93634e-05,2.21716e-07,1.1644,0,100022,4.49983e-05,0,2.21716e-07,0.767,0.233,0,8.94658e-16,100000,298,0.000957147,2.84439,-0.104727,-0.00456815,2.15068e-17,12113,1,0.0352835,0.15,0.03525,0.00153758
1.93679e-05,2.21678e-07,1.1644,0,100022,4.50048e-05,0,2.21678e-07,0.767,0.233,0,4.08247e-16,100000,298,0.000957587,2.84633,-0.102173,-0.00445672,2.15068e-17,12113,1,0.0360342,0.15,0.036,0.0015703
1.93724e-05,2.21642e-07,1.1644,0,100022,4.50115e-05,0,2.21642e-07,0.767,0.233,0,5.72208e-18,100000,298,0.00095803,2.84824,-0.0996615,-0.00434717,9.19907e-20,12313,1,0.0367849,0.15,0.03675,0.00160301
1.9377e-05,2.21614e-07,1.1644,0,100022,4.50195e-05,0,2.21614e-07,0.767,0.233,0,3.52088e-18,100000,298,0.000958488,2.85003,-0.0973549,-0.00424656,9.19907e-20,12313,1,0.0375357,0.15,0.0375,0.00163573
1.93817e-05,2.21586e-07,1.1644,0,100022,4.50274e-05,0,2.21586e-07,0.767,0.233,0,1.31969e-18,100000,298,0.000958947,2.85181,-0.0950484,-0.00414595,9.19907e-20,12313,1,0.0382864,0.15,0.03825,0.00166844
1.93863e-05,2.21561e-07,1.1644,0,100022,4.50356e-05,0,2.21561e-07,0.767,0.233,0,2.26688e-20,100000,298,0.000959405,2.85354,-0.092828,-0.0040491,3.54811e-22,12513,1,0.0390371,0.15,0.039,0.00170116
1.93909e-05,2.21541e-07,1.1644,0,100022,4.50442e-05,0,2.21541e-07,0.767,0.233,0,1.36612e-20,100000,298,0.000959862,2.85518,-0.0907304,-0.0039576,3.54811e-22,12513,1,0.0397878,0.15,0.03975,0.00173387
1.93956e-05,2.2152e-07,1.1644,0,100022,4.50529e-05,0,2.2152e-07,0.767,0.233,0,4.65358e-21,100000,298,0.00096032,2.85681,-0.0886327,-0.0038661,3.54811e-22,12513,1,0.0405385,0.15,0.0405,0.00176659
1.94001e-05,2.21503e-07,1.1644,0,100022,4.50617e-05,0,2.21503e-07,0.767,0.233,0,8.63296e-23,100000,298,0.000960772,2.85838,-0.0866392,-0.00377915,1.22798e-24,12713,1,0.0412892,0.15,0.04125,0.0017993
1.94046e-05,2.21488e-07,1.1644,0,100022,4.50707e-05,0,2.21488e-07,0.767,0.233,0,5.31194e-23,100000,298,0.000961218,2.85987,-0.0847521,-0.00369684,1.22798e-24,12713,1,0.0420399,0.15,0.042,0.00183201
1.94092e-05,2.21474e-07,1.1644,0,100022,4.50797e-05,0,2.21474e-07,0.767,0.233,0,1.9909e-23,100000,298,0.000961664,2.86136,-0.082865,-0.00361452,1.22798e-24,12713,1,0.0427907,0.15,0.04275,0.00186473
1.94136e-05,2.21461e-07,1.1644,0,100022,4.50887e-05,0,2.21461e-07,0.767,0.233,0,3.137e-25,100000,298,0.000962101,2.86279,-0.081041,-0.00353496,3.79768e-27,12913,1,0.0435414,0.15,0.0435,0.00189744
1.94178e-05,2.21452e-07,1.1644,0,100022,4.50976e-05,0,2.21452e-07,0.767,0.233,0,2.0392e-25,100000,298,0.000962523,2.86414,-0.0793073,-0.00345934,3.79768e-27,12913,1,0.0442921,0.15,0.04425,0.00193016
1.94221e-05,2.21442e-07,1.1644,0,100022,4.51065e-05,0,2.21442e-07,0.767,0.233,0,9.41399e-26,100000,298,0.000962946,2.86549,-0.0775735,-0.00338371,3.79768e-27,12913,1,0.0450428,0.15,0.045,0.00196287
1.94264e-05,2.21434e-07,1.1644,0,100022,4.51155e-05,0,2.21434e-07,0.767,0.233,0,1.0698e-27,100000,298,0.000963366,2.86681,-0.075869,-0.00330936,1.04692e-29,13113,1,0.0457935,0.15,0.04575,0.00199559
1.94305e-05,2.21432e-07,1.1644,0,100022,4.51248e-05,0,2.21432e-07,0.767,0.233,0,7.45697e-28,100000,298,0.000963772,2.86802,-0.0743264,-0.00324207,1.04692e-29,13113,1,0.0465442,0.15,0.0465,0.0020283
1.94346e-05,2.2143e-07,1.1644,0,100022,4.51341e-05,0,2.2143e-07,0.767,0.233,0,4.21591e-28,100000,298,0.000964178,2.86923,-0.0727837,-0.00317478,1.04692e-29,13113,1,0.0472949,0.15,0.04725,0.00206102
1.94387e-05,2.21427e-07,1.1644,0,100022,4.51434e-05,0,2.21427e-07,0.767,0.233,0,9.74831e-29,100000,298,0.000964583,2.87044,-0.0712411,-0.00310749,1.04692e-29,13113,1,0.0480456,0.15,0.048,0.00209373
1.94429e-05,2.21446e-07,1.1644,0,100022,4.51552e-05,0,2.21446e-07,0.767,0.233,0,2.50721e-30,100000,298,0.000965009,2.87155,-0.0697678,-0.00304323,2.57068e-32,13313,1,0.0487964,0.15,0.04875,0.00212645
1.94473e-05,2.21473e-07,1.1644,0,100022,4.51681e-05,0,2.21473e-07,0.767,0.233,0,1.65434e-30,100000,298,0.000965442,2.87262,-0.0683229,-0.0029802,2.57068e-32,13313,1,0.0495471,0.15,0.0495,0.00215916
1.94516e-05,2.21499e-07,1.1644,0,100022,4.51809e-05,0,2.21499e-07,0.767,0.233,0,8.01466e-31,100000,298,0.000965876,2.87369,-0.0668781,-0.00291718,2.57068e-32,13313,1,0.0502978,0.15,0.05025,0.00219187
1.94562e-05,2.21538e-07,1.1644,0,100022,4.51957e-05,0,2.21538e-07,0.767,0.233,0,7.56957e-33,100000,298,0.000966336,2.87476,-0.0654461,-0.00285472,5.62494e-35,13513,1,0.0510485,0.15,0.051,0.00222459
1.94643e-05,2.21745e-07,1.1644,0,100022,4.52358e-05,0,2.21745e-07,0.767,0.233,0,5.56996e-33,100000,298,0.000967152,2.8757,-0.0641866,-0.00279978,5.62494e-35,13513,1,0.0517992,0.15,0.05175,0.0022573
1.94724e-05,2.21951e-07,1.1644,0,100022,4.5276e-05,0,2.21951e-07,0.767,0.233,0,3.57035e-33,100000,298,0.000967969,2.87664,-0.0629272,-0.00274485,5.62494e-35,13513,1,0.0525499,0.15,0.0525,0.00229002
1.94805e-05,2.22157e-07,1.1644,0,100022,4.53161e-05,0,2.22157e-07,0.767,0.233,0,1.57074e-33,100000,298,0.000968786,2.87758,-0.0616677,-0.00268991,5.62494e-35,13513,1,0.0533006,0.15,0.05325,0.00232273
1.94941e-05,2.22628e-07,1.1644,0,100022,4.53963e-05,0,2.22628e-07,0.767,0.233,0,1.6092e-35,100000,298,0.000970164,2.87849,-0.0604184,-0.00263541,1.09794e-37,13713,1,0.0540513,0.15,0.054,0.00235545
1.95267e-05,2.24022e-07,1.1644,0,100022,4.56161e-05,0,2.24022e-07,0.767,0.233,0,1.19122e-35,100000,298,0.000973499,2.87931,-0.0592045,-0.00258247,1.09794e-37,13713,1,0.0548021,0.15,0.05475,0.00238816
1.95593e-05,2.25416e-07,1.1644,0,100022,4.58358e-05,0,2.25416e-07,0.767,0.233,0,7.73232e-36,100000,298,0.000976834,2.88013,-0.0579906,-0.00252952,1.09794e-37,13713,1,0.0555528,0.15,0.0555,0.00242088
1.95919e-05,2.26809e-07,1.1644,0,100022,4.60556e-05,0,2.26809e-07,0.767,0.233,0,3.55252e-36,100000,298,0.000980169,2.88094,-0.0567767,-0.00247657,1.09794e-37,13713,1,0.0563035,0.15,0.05625,0.00245359
1.96455e-05,2.29446e-07,1.1644,0,100022,4.64515e-05,0,2.29446e-07,0.767,0.233,0,3.23286e-38,100000,298,0.000985759,2.88174,-0.0555921,-0.00242489,1.91435e-40,13913,1,0.0570542,0.15,0.057,0.00248631
1.98105e-05,2.38702e-07,1.1644,0,100022,4.77851e-05,0,2.38702e-07,0.767,0.233,0,2.45298e-38,100000,298,0.00100335,2.88243,-0.0545629,-0.00238,1.91435e-40,13913,1,0.0578049,0.15,0.05775,0.00251902
1.99756e-05,2.47958e-07,1.1644,0,100022,4.91187e-05,0,2.47958e-07,0.767,0.233,0,1.6731e-38,100000,298,0.00102095,2.88312,-0.0535338,-0.00233511,1.91435e-40,13913,1,0.0585556,0.15,0.0585,0.00255173
2.01406e-05,2.57214e-07,1.1644,0,100022,5.04523e-05,0,2.57214e-07,0.767,0.233,0,8.93215e-39,100000,298,0.00103855,2.88381,-0.0525046,-0.00229022,1.91435e-40,13913,1,0.0593063,0.15,0.05925,0.00258445
2.03056e-05,2.6647e-07,1.1644,0,100022,5.17859e-05,0,2.6647e-07,0.767,0.233,0,1.13335e-39,100000,298,0.00105614,2.8845,-0.0514755,-0.00224533,1.91435e-40,13913,1,0.0600571,0.15,0.06,0.00261716
2.09029e-05,3.21287e-07,1.1644,0,100022,5.8455e-05,0,3.21287e-07,0.767,0.233,0,4.79216e-41,100000,298,0.00113031,2.88509,-0.0504493,-0.00220057,2.96714e-43,14113,1,0.0608078,0.15,0.06075,0.00264988
2.15693e-05,3.83383e-07,1.1644,0,100022,6.59764e-05,0,3.83383e-07,0.767,0.233,0,3.49162e-41,100000,298,0.00121352,2.88567,-0.0494236,-0.00215583,2.96714e-43,14113,1,0.0615585,0.15,0.0615,0.00268259
2.22356e-05,4.45479e-07,1.1644,0,100022,7.34978e-05,0,4.45479e-07,0.767,0.233,0,2.19121e-41,100000,298,0.00129673,2.88624,-0.048398,-0.00211109,2.96714e-43,14113,1,0.0623092,0.15,0.06225,0.00271531
2.2902e-05,5.07574e-07,1.1644,0,100022,8.10192e-05,0,5.07574e-07,0.767,0.233,0,8.90665e-42,100000,298,0.00137994,2.88682,-0.0473723,-0.00206635,2.96714e-43,14113,1,0.0630599,0.15,0.063,0.00274802
2.38486e-05,6.76389e-07,1.1644,0,100022,9.73213e-05,0,6.76389e-07,0.767,0.233,0,8.68805e-44,100000,298,0.00153043,2.88735,-0.0464048,-0.00202415,0,14313,1,0.0638106,0.15,0.06375,0.00278074
2.53846e-05,1.06959e-06,1.1644,0,100022,0.000132085,0,1.06959e-06,0.767,0.233,0,6.72623e-44,100000,298,0.00182239,2.8878,-0.0455596,-0.00198728,0,14313,1,0.0645613,0.15,0.0645,0.00281345
2.69207e-05,1.46279e-06,1.1644,0,100022,0.000166849,0,1.46279e-06,0.767,0.233,0,4.90454e-44,100000,298,0.00211435,2.88825,-0.0447144,-0.00195041,0,14313,1,0.065312,0.15,0.06525,0.00284617
2.84567e-05,1.85599e-06,1.1644,0,100022,0.000201613,0,1.85599e-06,0.767,0.233,0,2.94273e-44,100000,298,0.0024063,2.8887,-0.0438692,-0.00191355,0,14313,1,0.0660628,0.15,0.066,0.00287888
2.99927e-05,2.24919e-06,1.1644,0,100022,0.000236377,0,2.24919e-06,0.767,0.233,0,9.80909e-45,100000,298,0.00269826,2.88914,-0.043024,-0.00187668,0,14313,1,0.0668135,0.15,0.06675,0.00291159
3.14516e-05,3.29668e-06,1.1644,0,100022,0.000305849,0,3.29668e-06,0.767,0.233,0,0,100000,298,0.00315009,2.88954,-0.0421657,-0.00183924,0,14513,1,0.0675642,0.15,0.0675,0.00294431
3.28404e-05,4.93757e-06,1.1644,0,100022,0.000406799,0,4.93757e-06,0.767,0.233,0,0,100000,298,0.00374692,2.88989,-0.0412955,-0.00180128,0,14513,1,0.0683149,0.15,0.06825,0.00297702
3.42292e-05,6.57847e-06,1.1644,0,100022,0.000507749,0,6.57847e-06,0.767,0.233,0,0,100000,298,0.00434375,2.89024,-0.0404253,-0.00176333,0,14513,1,0.0690656,0.15,0.069,0.00300974
3.5618e-05,8.21938e-06,1.1644,0,100022,0.0006087,0,8.21938e-06,0.767,0.233,0,0,100000,298,0.00494059,2.89059,-0.0395552,-0.00172537,0,14513,1,0.0698163,0.15,0.06975,0.00304245
3.70068e-05,9.86028e-06,1.1644,0,100022,0.000709649,0,9.86028e-06,0.767,0.233,0,0,100000,298,0.00553742,2.89094,-0.038685,-0.00168742,0,14513,1,0.070567,0.15,0.0705,0.00307517
3.84823e-05,1.07403e-05,1.1644,0,100022,0.000797392,0,1.07403e-05,0.767,0.233,0,0,100000,298,0.00603146,2.8912,-0.0378898,-0.00165273,0,14713,1,0.0713177,0.15,0.07125,0.00310788
4.00622e-05,1.07045e-05,1.1644,0,100022,0.000869241,0,1.07045e-05,0.767,0.233,0,0,100000,298,0.00640179,2.89137,-0.0371848,-0.00162198,0,14713,1,0.0720685,0.15,0.072,0.0031406
4.16421e-05,1.06688e-05,1.1644,0,100022,0.000941091,0,1.06688e-05,0.767,0.233,0,0,100000,298,0.00677213,2.89154,-0.0364798,-0.00159123,0,14713,1,0.0728192,0.15,0.07275,0.00317331
4.3222e-05,1.06331e-05,1.1644,0,100022,0.00101294,0,1.06331e-05,0.767,0.233,0,0,100000,298,0.00714246,2.89171,-0.0357748,-0.00156047,0,14713,1,0.0735699,0.15,0.0735,0.00320602
4.48019e-05,1.05974e-05,1.1644,0,100022,0.00108479,0,1.05974e-05,0.767,0.233,0,0,100000,298,0.00751279,2.89187,-0.0350698,-0.00152972,0,14713,1,0.0743206,0.15,0.07425,0.00323874
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0750713,0.15,0.075,0.00327145
