9.158866824827115172e-02 -1.243360714805482464e-02 1.838523804977948428e-02 1.078451363716499169e-02 6.602116148097756168e-03 -9.324864155467753671e-03 6.989010985272513243e-03 1.048901520537805741e-02 -1.841986436883917902e-02 -2.437517735667967238e-03 -7.773368516098414990e-03 1.498892727376311025e-02 1.236906515361302968e-03 -4.603226375279159503e-03 -8.739230645467788118e-04 1.194747451114961528e-02 -1.338718364896744357e-03 -8.425426996145053346e-03 5.424788438885943913e-03 -2.082601791628739454e-03 4.864864004257937746e-03 7.145916931187625692e-03 1.005076436893846681e-02 -3.771466848326325214e-03 -2.711841064426291983e-03 2.907959733248866464e-03 5.809348728649736671e-03 -1.783204418715070684e-03 1.203434849232837452e-03 -8.872491121682708759e-04 1.628183914373978287e-03 4.929841216172176424e-03 -1.424508540788858683e-03 4.549204405099028375e-03 4.986799023622191969e-03
7.012383433403603095e-02 -1.549534259365877541e-02 2.002366348412202950e-03 -5.631235140155784608e-03 1.070055223681833784e-02 9.852290468350207234e-03 -1.224395914019576516e-02 -9.826573498857033712e-03 -1.118910437015001140e-02 -6.861526674618174428e-03 1.188438024518706157e-02 1.813996797241106476e-02 -3.641248024372278642e-03 -1.634971178255418059e-03 -5.178023780155201856e-04 -1.474110310399291170e-03 -3.185384325975889816e-03 -1.367046813992220215e-03 -5.579576207059088779e-03 5.727996549833786095e-03 -3.985835135858734925e-03 2.061532753934748868e-03 -1.212404277293532684e-06 -4.046842322361905546e-03 3.224040195156303943e-03 4.807843919705178889e-04 1.443265012235839077e-03 -7.001048577180186624e-03 -2.218407431754405162e-03 3.404808072021262054e-04 5.676138783602951467e-03 -7.142062056733445435e-03 -9.377963457112272957e-03 3.685052361646029388e-03 4.090521088349493260e-03
6.956711684286895347e-02 -9.684658325923457128e-03 -7.239308361626176774e-03 1.111414749445225822e-02 -9.184435186155213982e-03 -1.207029954729272507e-03 2.911789927667343680e-03 -6.781538241978573613e-03 6.846331030620945654e-03 1.429417467508764875e-02 1.073494077769434479e-02 -6.787315533543441561e-03 3.661871003639114862e-04 1.700838917724737005e-03 -5.966964427554438850e-03 5.893837883802406120e-03 5.734773812796293679e-04 2.670748748292449837e-03 -2.582405100458708917e-03 8.255066574677444660e-03 4.320232536289694098e-04 -1.754365008418341115e-02 8.696710001008151752e-03 2.699467632273237772e-03 -4.099513838773213750e-05 2.948335313321925541e-03 -1.158285744707741500e-06 -2.859320227841674286e-04 2.076493283459612989e-03 2.110841507211110371e-03 -1.043106833554542905e-03 -1.058026114393936616e-02 -4.292973213324166766e-03 -4.538847807147410041e-03 -1.166738081390701750e-03
8.119539342338968901e-02 3.258598372795054078e-03 -2.050859543947831584e-02 -9.042977252347325981e-03 3.065186242146786689e-03 -7.474112777402204012e-03 9.357414204833928995e-03 -2.443491512481213435e-02 -3.477719191921238226e-03 5.874235919626969414e-03 3.306770034835912475e-03 -5.402716247707988785e-03 9.526634572238613236e-03 -7.242384931641415204e-03 1.080063737352052709e-03 -6.005962649181441348e-03 -3.030171919621365943e-03 2.368962193219575441e-04 2.769382645098243190e-04 7.948454502480275033e-03 5.023367044885322825e-03 -2.087997993633326950e-03 8.616585470864819747e-04 -4.861207042317334083e-04 -2.248237979161772648e-03 -7.049540363483691903e-03 -2.023274363770860909e-03 5.361879671549039554e-05 -7.446891648584091569e-03 4.098424991517420936e-03 6.057576094534432862e-04 7.213017565272068256e-03 2.722934726758254476e-03 3.269897309441564294e-03 -3.458368432630345903e-03
8.124285513052387220e-02 -5.244779660121554402e-03 -7.008446163878467861e-03 -6.243620402280114024e-04 4.542243240053252078e-03 -8.547104671747959154e-03 1.098565188144808719e-02 3.336840682850455205e-03 4.364868807914118465e-03 7.775228611149398797e-03 9.744362923293697909e-03 5.748925605589308083e-03 1.655126346206824963e-03 5.047109666941431046e-03 3.428719966989789668e-03 3.827136298408939999e-03 4.829370574290052509e-03 3.115375834108521924e-03 1.055617683074131473e-02 7.020388358982126813e-03 -3.977717557009106779e-03 3.959705439265767853e-03 -2.898164297113503454e-03 4.486121995671164472e-03 8.659012748932395920e-03 4.025347656251667457e-04 -9.264757652406000084e-04 6.464835159504116234e-04 1.085071631199723170e-02 -6.596270816837604065e-03 -3.395840750627602406e-03 5.311977978515299232e-04 1.158231319475222553e-03 1.727231916778443170e-03 3.224562221636158039e-03
9.180821743592393336e-02 1.122609766232866672e-02 -1.692621946777255609e-02 -5.003482594088734005e-03 -7.342135462255521688e-03 1.603132743423560033e-02 2.313630761726531010e-02 5.546850376978571494e-03 -1.674215729596500784e-03 5.406726321807219481e-03 6.625905687613464073e-03 1.701297326210006867e-04 6.265823134758998457e-03 2.067824315807097885e-02 1.586247055388180852e-03 -4.354349045231072990e-04 7.477105033187985729e-03 1.238529101607895207e-02 1.796335745485015548e-03 1.837194296474061990e-03 -1.032785173960542625e-03 4.318620578186039421e-03 -4.403401940105983875e-03 3.773910447868956877e-03 -5.815715623394162627e-03 -6.951180422454463284e-03 -9.493789461267351446e-03 -5.665622450554115216e-03 1.437590891202196334e-03 -2.302592181282606554e-03 3.267149013776738005e-03 -4.798828498533925721e-03 3.185008678059921168e-03 1.882244650816389427e-03 -4.451930609885225432e-03
8.492195451317731403e-02 1.886517146031986211e-02 -7.031906724546507087e-03 -9.074640842070970381e-03 1.408580076686088024e-04 1.387769320734173403e-02 -9.358685530930228869e-03 6.262094567669209116e-04 3.531404393030171483e-03 1.628592420831510151e-02 -9.969470807317632258e-03 -2.502660858815081418e-04 -1.145216529837017692e-03 -5.419127956656838961e-03 -2.897921045725770743e-03 -1.483407855123024211e-03 -1.009983432248577791e-02 -3.088891376928811373e-03 4.403416918639783441e-03 3.707556600871532524e-03 1.446302796509786950e-03 1.663925192120610779e-03 -3.888275850643487571e-03 -3.381412982730340987e-03 2.699434605020742720e-04 -3.506784779013996742e-03 4.754913521172299100e-05 7.742602578270954246e-04 1.890349279859457592e-03 1.147777596120103582e-03 -2.795905036025646880e-03 3.726987464825716728e-03 3.049405380272394994e-03 4.616623120338037532e-03 4.470998953012511254e-03
8.258407656398011887e-02 1.252697355732745182e-02 1.551835880862744181e-03 -6.469266913713500253e-03 2.313932930849502394e-03 1.639329527005010945e-02 7.349223917060916135e-03 -1.130640641393722019e-03 -8.156289759270447456e-03 1.567487801614119575e-02 -6.735512128997945928e-03 -1.041611470055945135e-03 -9.159876638883883253e-04 -7.466313660666322894e-04 7.078552664179608121e-03 -9.168271400402959459e-03 -3.213194968516668964e-05 -2.197640337607602301e-03 9.116365343967902310e-04 5.538623121501782924e-03 -1.663998170882422878e-03 -4.000047374831675745e-03 -5.034293171108217453e-03 -2.824987498795212756e-03 1.753623120736083618e-03 4.231590376408937357e-03 8.630319823627581946e-03 4.295364715526948755e-03 1.012062867148198205e-04 1.016321852593020381e-02 3.877682416575646725e-03 2.817433740262355584e-03 2.987231134217206274e-03 1.797666466938906008e-03 -1.636922146668912765e-03
9.024736619583775821e-02 5.711290511520479563e-03 2.780858930569102272e-02 1.067068947187001411e-02 2.568331879423650741e-03 -1.935756267121572019e-02 3.022431818480840352e-06 -1.350995150097698654e-02 -3.423944782435302692e-04 4.750805900619711059e-03 -2.791962617459932839e-03 1.283478996618743311e-02 1.153260287113373056e-02 5.060644595839659289e-03 5.203835109490217645e-03 -1.590249489070707373e-02 -7.094800925581336466e-04 4.376715969627915925e-03 4.539781904999456129e-03 -1.434189092549454638e-03 1.796753160830187384e-03 6.694383698962024475e-03 -1.219707854569479326e-02 -2.428586885432024514e-03 -1.027000588534566355e-02 -4.613469362678631084e-04 9.112460502119581335e-03 -6.961696550999697114e-03 1.477243936918530868e-03 3.914349047289780725e-03 -4.636876480263985544e-03 -7.619839148331929851e-03 -5.759986304752577266e-03 1.414325263376804221e-03 3.641273124704989816e-03
7.466341590109948356e-02 -1.030111517237072317e-02 -7.232843590344220207e-04 7.710819822313925986e-03 1.399008584014136563e-04 -4.148661645670425105e-04 -6.595156287642419887e-03 1.905011192333843154e-03 5.868743934972533473e-03 3.063540064593523252e-03 -2.260910531144310915e-03 -8.710755906647134686e-03 1.583054239462309068e-02 3.942343297048228850e-04 -9.610694394756933226e-03 -2.749731621831568058e-03 1.034147576044494674e-03 5.918378760706911488e-04 2.344878725522621474e-03 -7.145299911729630299e-04 -6.524984237420745556e-03 8.272788802038523806e-03 -3.987400634381376742e-03 3.220810471251905286e-03 8.912797234074232950e-04 2.470406395199462642e-03 -1.506056529358062784e-03 -6.819718589081731099e-03 -2.156229563424916110e-04 -2.923715789350129005e-03 -4.478798756366251729e-03 2.495269070240095470e-03 -4.913092219375996515e-03 -8.240107985758167788e-03 4.898191430693490077e-03
