-2.002949999999999869e-03	1.795679999999999943e+00
2.467860000000000054e-01	1.822070000000000078e+00
5.656510000000000149e-01	1.897129999999999983e+00
8.919770000000000199e-01	1.934220000000000050e+00
1.225959999999999939e+00	1.889930000000000110e+00
1.559860000000000024e+00	1.726320000000000077e+00
1.862379999999999924e+00	1.562680000000000069e+00
2.203780000000000072e+00	1.339420000000000055e+00
2.521889999999999965e+00	1.121510000000000007e+00
2.847409999999999997e+00	9.307490000000000485e-01
