0.000000000000000000e+00	1.890761732741595536e+00
1.561846938775510174e-01	1.892656910271906634e+00
3.123693877551020348e-01	1.898480413383293319e+00
4.685551020408162959e-01	1.904310625922147393e+00
6.247397959183673688e-01	1.905784641558431636e+00
7.809244897959183307e-01	1.898478656714370327e+00
9.371091836734694036e-01	1.879639763358926130e+00
1.093295918367346964e+00	1.847242620772918453e+00
1.249479591836734738e+00	1.801296252702480949e+00
1.405663265306122511e+00	1.740743424517237736e+00
1.561846938775510285e+00	1.666379623615219296e+00
1.718030612244898059e+00	1.579620305643099742e+00
1.874214285714285833e+00	1.480800178957309532e+00
2.030408163265306154e+00	1.370232936401690971e+00
2.186591836734693928e+00	1.249140952815173788e+00
2.342775510204081701e+00	1.114031817319415696e+00
2.498959183673469475e+00	9.686841280830402745e-01
2.655142857142857249e+00	8.090643540534955269e-01
2.811326530612245023e+00	6.463137187156094976e-01
2.967510204081632796e+00	4.803554028008845123e-01
3.123693877551020570e+00	3.078885740004003724e-01
3.279887755102041336e+00	1.882566814219351903e-01
3.436071428571429109e+00	9.100845674990869216e-02
3.592255102040816439e+00	3.297003548678709151e-02
3.748438775510204213e+00	1.766297197529340113e-02
3.904622448979591987e+00	5.079943877642744028e-03
4.060806122448980204e+00	4.823611489330375049e-03
4.216989795918367534e+00	4.638119306356834441e-03
4.373173469387755752e+00	4.678226597761164091e-03
4.529367346938775185e+00	4.717915196355271061e-03
4.685551020408163403e+00	4.823217380545894578e-03
4.841734693877550733e+00	4.976804004579646161e-03
4.997918367346938950e+00	5.124723553519740758e-03
5.154102040816326280e+00	5.561179937747024425e-03
5.310285714285714498e+00	6.075177199061768986e-03
5.466469387755101828e+00	6.548549282092942618e-03
5.622653061224490045e+00	7.616056788128618311e-03
5.778846938775510367e+00	8.943860631740635156e-03
5.935030612244898585e+00	1.009859554591627413e-02
6.091214285714285914e+00	1.135501809773987146e-02
6.247397959183674132e+00	1.397252901231555745e-02
6.403581632653060574e+00	1.614675283145190071e-02
6.559765306122449680e+00	1.806109132915284521e-02
6.715948979591836121e+00	2.021382853395170195e-02
6.872132653061225227e+00	2.288563767955789294e-02
7.028326530612244660e+00	2.525801835061491918e-02
7.184510204081632878e+00	2.742594702102372356e-02
7.340693877551020208e+00	2.905079052280677698e-02
7.496877551020408426e+00	2.905067572363851172e-02
