5.000000000000000000e+00	4.685559183673462247e-01	3.720163100361629227e-01
1.000000000000000000e+01	8.277799999999994052e-01	7.374445553920829788e-01
1.500000000000000000e+01	1.187004081632652808e+00	1.102872800748003090e+00
2.000000000000000000e+01	1.546228163265305877e+00	1.468301046103922980e+00
2.500000000000000000e+01	1.905452244897959169e+00	1.833729291459843092e+00
