0.000000000000000000e+00	7.285404083074942250e-02
4.761891428589205832e-02	7.288288225591478542e-02
9.523782857178411665e-02	7.296640221628951373e-02
1.428570539683724772e-01	7.308837741021805001e-02
1.904759682542645216e-01	7.321936554951076481e-02
2.380948825401565938e-01	7.332631916783236004e-02
2.857137968260486383e-01	7.337018216860467790e-02
3.333333333333333148e-01	7.330949500315254996e-02
3.809519365085290432e-01	7.310700416397067358e-02
4.285705396837248271e-01	7.272846045867518983e-02
4.761891428589206110e-01	7.211798362600820023e-02
5.238077460341163949e-01	7.127196848782400840e-02
5.714263492093121233e-01	7.016998570129714952e-02
6.190480634914707903e-01	6.881023267735479620e-02
6.666666666666666297e-01	6.716867489502581501e-02
7.142852698418623580e-01	6.515578376369268732e-02
7.619038730170580864e-01	6.292718280664355568e-02
8.095224761922539258e-01	6.052072639440798235e-02
8.571410793674496542e-01	5.766362271396349715e-02
9.047596825426453826e-01	5.470268990292367906e-02
9.523782857178412220e-01	5.148536883942420039e-02
1.000000000000000000e+00	4.807553126294588502e-02
1.047618603175195728e+00	4.453007890188789841e-02
1.095237206350391457e+00	4.079889978002540496e-02
1.142855809525587185e+00	3.694526477381495505e-02
1.190474412700783136e+00	3.309072847306807758e-02
1.238093015875978864e+00	2.908633693406614124e-02
1.285711619051174592e+00	2.521840138787785623e-02
1.333330222226370321e+00	2.120728018300399587e-02
1.380951936508528988e+00	1.727973902480728005e-02
1.428570539683724716e+00	1.364487824573664375e-02
1.476189142858920444e+00	1.022530668826501093e-02
1.523807746034116173e+00	6.864439448265391777e-03
1.571426349209311901e+00	4.638884866749357419e-03
1.619044952384507852e+00	3.010582122735954574e-03
1.666663555559703580e+00	1.378001233989688962e-03
1.714282158734899308e+00	5.376360108227873011e-04
1.761903873017058197e+00	3.632962051913915329e-04
1.809522476192253926e+00	1.934412411732108034e-04
1.857141079367449654e+00	2.385684577486267197e-05
1.904759682542645383e+00	2.631695925516632412e-05
1.952378285717840889e+00	2.924790900129464199e-05
1.999996888893036839e+00	3.202672022967563068e-05
2.047615492068232346e+00	3.498639122836446312e-05
2.095234095243428296e+00	3.984118420562783608e-05
2.142855809525586963e+00	4.461383920747232770e-05
2.190474412700782914e+00	4.936498331304764215e-05
2.238093015875978420e+00	5.304364700658817828e-05
2.285711619051174370e+00	5.304334657507604500e-05
