-1.021311702802168014e-01 -1.003560163155036399e-02 -2.628610138016121076e-02 1.055181619102838267e-02 4.981249908908719215e-03 -1.281569215216334101e-03 2.014150047394400178e-02 6.939460187885157678e-03 2.568217851838911717e-03 2.332430038611115093e-03 2.194363589356897876e-03 6.481038684914837249e-03 -3.221007761314325941e-03 -1.787869025227763545e-02 -7.605454559951242048e-04 4.940628590120650990e-03 -1.324507538309696456e-03 -8.291483361192324196e-04 1.139954179284395180e-04 -6.869379460800058811e-04 4.401520523324498231e-03 -1.224127987962002860e-02 2.127092969873537083e-03 3.518811005632693691e-03 8.736855534774195381e-03 -3.066921366559311780e-03 1.251802404489331562e-03 -2.451219397590821084e-03 8.486850110016434107e-03 -8.614558755957606867e-03 -4.955828136337656238e-03 -5.178439028597279017e-03 6.274738641097298703e-03 2.994204250590633623e-03
-1.028891295077071777e-01 -1.252409787513781951e-02 2.683496429436077902e-03 3.319746397112208289e-03 -1.546665529695827844e-02 -1.786446929145199926e-03 -2.723802420836209624e-03 1.006847009464503437e-02 6.085028557948099319e-03 -2.485795471934486561e-03 3.174289707456108296e-03 6.899141264353730874e-03 -1.038497100769465026e-02 2.752651102777793710e-03 -3.234812730373032991e-03 -3.932118221558538081e-03 -1.249250552794674979e-02 -1.432850642077049957e-02 3.150045565812149926e-03 5.862605469759932242e-03 3.173733622445550160e-03 1.091977635311431119e-02 1.378401357568449911e-03 -7.558654983396864528e-04 3.721817394061311454e-03 9.807139943315127707e-04 -1.313978898410787322e-03 -3.359100452661966784e-03 -2.078851756681135334e-03 9.548202495093674816e-03 -2.293711099264345368e-03 -2.007159144422553890e-03 -1.082861422954875530e-02 -6.169579441815916873e-03
-1.011756992405458688e-01 -1.172945086502379108e-02 -1.042784212215368787e-02 -1.032939141258124634e-03 1.905981456518927170e-02 8.029044677216592638e-03 1.257360294725871734e-02 3.155859286119984917e-03 1.444212510944185672e-03 -8.437252562075224158e-03 -6.330565442404566777e-03 9.294090535207792658e-03 -7.803413745399434814e-04 1.389659260736190354e-03 -2.265079547669470242e-03 -6.262523698025277211e-03 -4.107055113694009149e-03 -1.194936036126430798e-03 8.293603629227413803e-05 -5.474151100394759363e-03 5.013333307069424601e-03 -2.034941882589301303e-03 -6.156322403695128204e-03 5.807419326911671641e-03 -1.294040460746986778e-03 1.528467190596611560e-03 8.195618065964619184e-03 1.238845788093614377e-03 -1.009124851394370501e-03 3.495861297867612367e-03 -6.159823030778913957e-04 1.462532810412442343e-03 -1.087835106532614692e-02 -7.674027867183793455e-03
-1.011948993751608239e-01 -3.050006324703477892e-02 -2.860361290999340576e-03 3.954630245806463502e-03 -1.012351788202390211e-02 -4.123935495534368327e-03 4.039672619846580541e-03 6.960315925952941864e-06 5.939634800992208384e-03 5.781428874686945184e-03 -6.383832125098735932e-03 1.087652755732766360e-02 3.074309970759989217e-03 -7.293807302900596340e-03 1.509482358622558874e-03 -5.510302848549663603e-03 4.082736112901458152e-03 8.585076962568031003e-03 -9.804913476258128591e-03 7.944582471268085699e-03 1.051221516964069612e-03 -7.598706977185389240e-04 5.666553834640440483e-03 4.976508387169138910e-03 5.583935981984527487e-03 -6.510237676691664390e-04 -4.508150631013639609e-03 -8.445111686766556755e-03 -4.746532984847002916e-03 4.579087881636787253e-04 -7.017844965148828558e-03 3.122417610530642262e-03 -2.483910096858306295e-03 -1.822705264144864170e-03
-9.957794749744725005e-02 -3.320052021922730717e-02 3.861804345487487833e-04 -2.061400959039968658e-02 -5.421316669360114887e-03 8.911848471362169774e-03 8.224899960634803400e-03 -8.574263181731491337e-03 -1.344790929482131067e-02 -1.495985713358885354e-02 -7.354393359926857283e-03 9.851281783177420412e-03 -4.956479294668530641e-03 1.944003803828568081e-03 -3.071710339695209527e-03 -8.953265628243485194e-03 7.769225607183970032e-03 -1.642662579607440413e-03 -8.117861147568779332e-04 2.045405112964517047e-02 -6.926112876234016662e-03 -1.089991836031201436e-02 -3.769185978913376558e-03 4.097450805814096750e-03 -1.130332841942166891e-02 4.832595234421950027e-03 3.851376746124839535e-03 -5.159977161834306859e-03 1.816457960088013702e-03 5.583518961677055685e-03 6.066337563301858055e-03 -2.982667205909090170e-03 -1.956801670544222127e-04 -1.643100820644414009e-04
-1.006519193775322757e-01 -9.143427254495541806e-03 -1.823671901690404606e-02 6.906833735157399609e-03 6.746057578357423333e-03 3.835612428762927902e-03 9.913792927493472046e-03 -9.380965969690346906e-03 -3.664996821475841569e-03 -3.089548960886560544e-03 8.232119136277315369e-03 5.980676335510607886e-03 -1.373196392965960475e-03 1.011530426624255782e-02 -6.245832007343461549e-03 2.589564004528704163e-03 -1.220982170670832818e-02 -4.182418846746607972e-03 6.432349726313605146e-03 -6.643095351939290981e-03 6.563027071592428957e-03 -7.471647185702122614e-03 1.108102803403438440e-02 -1.250157445157206240e-03 -3.671488760220601409e-03 -1.036636705219135327e-02 6.350146943672919410e-03 8.555094124680930577e-04 -8.338372395439953497e-04 1.736357600949580684e-03 -9.785270596672723808e-03 -7.535001112578577909e-03 -6.059654003810605299e-04 -3.776979737364825635e-03
-9.786689964748628012e-02 -5.513440513016663533e-03 3.937548686471597365e-03 9.623897629889407307e-03 -1.087829272449675547e-02 -7.070558496460530896e-03 1.360399933581698693e-03 2.667513364203478402e-03 3.515432385210782301e-03 -1.332432235967607841e-02 1.865070152505090510e-03 -4.369118538674095741e-03 7.477273610133375673e-03 -7.444738428185862858e-03 -1.310819503113826601e-03 -2.820023226914625605e-03 1.144597427939694073e-02 7.350775983496837069e-04 4.692791763147371661e-03 -9.877188945784777171e-03 3.480494394906827934e-04 3.921785324875822973e-03 5.171029275555127274e-04 3.269148771246604707e-03 -1.976548673959219497e-04 4.535649269963831776e-03 5.568975224442590695e-03 3.508002031408161310e-03 -7.531159248496299002e-03 -3.096454957646336582e-03 -2.213501281424945510e-03 1.398951943680871828e-02 -3.258252045679619919e-03 -2.940954282425423290e-03
-1.083048846026713335e-01 -1.560423259503013541e-02 -4.707905929000738392e-03 6.272543141275100341e-03 -7.004813909647338716e-03 -1.735211429475325140e-02 1.143688755094894073e-02 -4.478614424972582851e-03 8.539061065604047068e-03 3.350803221507436813e-03 1.398266936656843498e-02 -7.920886946336384501e-03 4.740679006621895120e-03 4.974670113594327134e-03 9.679675347825045240e-03 -2.030632826011894397e-03 6.274087548848197166e-03 -7.115993906931719105e-03 -2.060880079399413003e-03 -2.688962144909381839e-03 -2.656465111153083047e-03 -1.209197887984154052e-03 -4.716840341067995816e-03 3.883508654833738808e-03 7.405717069066321268e-03 -5.864126232380917347e-03 2.990913444815973977e-03 -5.085997337814766482e-04 5.067025274001483136e-03 4.927947961521266483e-03 9.099936928808753309e-03 -2.656672857987803747e-03 -9.438854121294096289e-03 9.394946186396860993e-03
-9.464308849071570440e-02 -7.558515055511571060e-03 9.546233137091329063e-03 6.243297023969970189e-03 -8.205853180163686852e-03 1.427264446816584216e-02 -6.092454844416460985e-03 -8.067530606644444588e-03 -2.292904615535954968e-02 5.982062255309551942e-03 2.783713761676335878e-03 -9.398505356134057714e-03 -3.730888036157366076e-03 2.296668098534905035e-03 -1.150618097618322580e-02 5.019806301856086055e-03 7.550945787291646685e-03 3.918889702983499590e-03 1.301094649795413042e-03 -6.750396873157122647e-03 -6.538630207391344686e-03 -6.690297904437988476e-03 -4.248719823469737471e-03 -2.195102936005108481e-03 1.524204979615840540e-02 -2.492163686692804546e-03 8.361948093502124570e-04 6.174538194089059309e-03 7.934723976057997744e-03 4.559260434043268216e-03 -6.895984094828442809e-03 -2.178927992459713144e-03 2.508273934879988194e-04 -6.205518951772829965e-03
-1.021298264543391704e-01 -3.500582551019570162e-03 2.162737921904598834e-02 6.982393728754490714e-03 8.301891896321115030e-03 -2.947414229576091109e-05 1.444598120278843198e-02 -1.774985670558859065e-03 5.185591917097965090e-03 -2.098007261853526045e-04 -6.581412577463048759e-03 -8.648823610477210377e-03 2.371421904905167757e-02 -1.637899858741500778e-02 -7.813337442769555455e-03 1.320263384844965208e-04 3.327337252111158862e-03 -6.780447582014773392e-03 1.005132932553768309e-02 2.719196151062979946e-03 -4.601122217726304024e-03 1.111853169713047403e-04 -4.646920949942116852e-03 -9.950377479936274583e-03 -5.709120725870548384e-03 -1.654759931720608049e-02 4.735074864509583419e-03 -7.070459598842240845e-03 -9.245767141268273343e-03 -3.387665374655854725e-03 -6.134205162761310719e-03 -2.166761813719044578e-04 -1.372461648325881862e-03 1.441346640723318619e-03
