2.23678,0.144592
4.09998,0.13833
5.9232,0.087666
7.77996,0.0620493
9.70157,0.0449715
11.4855,0.0296015
13.4221,0.0182163
15.3494,0.0136622
17.0295,0.0108159
18.812,0.00683112
21.0527,0.0056926
23.8682,0.0028463
26.1393,0.00170778
30.2833,0.00113852
35.8518,0.00056926
