"pd","pMean","TMean","N2","pPrime2Mean","kappa","rho","CO2","k","O2","aC3H6OMean","alphat","aC3H6OPrime2Mean","dQ","aC3H6O","p","T","mut","TPrime2Mean","H2O","epsilon","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","flux","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
100004,100000,297.882,0.766854,0.00561333,0.000377618,1.16495,0,0.352342,0.232955,0.000191698,0.000616174,1.09647e-08,0,0.000190835,100000,297.89,0.000616174,0.00405282,0,21.8753,2.92412,-0.21186,0,2.93889,-0.216356,0,0.00348681,0.000210292,4.00875e-07,0.000141075,0,0,0.000811562,1,0.01875,0.1,0.01875,0
100004,100000,297.932,0.766925,0.00561333,0.000304545,1.16468,0,0.206324,0.232977,0.000110056,0.0004329,6.12721e-09,0,9.82078e-05,100000,297.944,0.0004329,0.00227762,0,10.7214,2.87794,-0.212912,0,2.8902,-0.214517,0,0.00185841,0.000209096,3.98595e-07,2.17216e-06,0,0,0.000273839,1,0.0195,0.1,0.0195,0
100004,100000,297.962,0.766967,0.00561333,0.000241471,1.16452,0,0.113987,0.23299,6.03226e-05,0.000302428,2.97894e-09,0,4.25872e-05,100000,297.977,0.000302428,0.00111599,0,4.70811,2.85357,-0.210292,0,2.86233,-0.210279,0,0.000848676,0.00020624,3.9315e-07,-5.91147e-05,0,0,6.09883e-05,1,0.02025,0.1,0.02025,0
100004,100000,297.98,0.766989,0.00561333,0.000183586,1.16444,0,0.062354,0.232997,3.25095e-05,0.000226961,1.28536e-09,0,1.4168e-05,100000,297.993,0.000226961,0.000484566,0,1.92749,2.84438,-0.205035,0,2.84852,-0.204473,0,0.000351743,0.000199799,3.80872e-07,-6.53279e-05,0,0,1.40703e-05,1,0.021,0.1,0.021,0
100004,100000,297.986,0.766995,0.00561333,0.00012943,1.16442,0,0.0454253,0.232999,2.13095e-05,0.000248888,7.02314e-10,0,7.00145e-06,100000,297.997,0.000248888,0.000265005,0,1.04909,2.84471,-0.198267,0,2.84475,-0.19782,0,0.000213161,0.000184687,3.52064e-07,-5.80644e-05,0,0,1.40703e-05,1,0.02175,0.1,0.02175,0
100004,100000,297.991,0.766998,0.00561333,8.67763e-05,1.16441,0,0.034952,0.232999,1.38455e-05,0.000319393,3.45998e-10,0,3.11804e-06,100000,297.999,0.000319393,0.0001308,0,0.519259,2.84587,-0.191584,0,2.84301,-0.191218,0,0.000136152,0.000168972,3.22108e-07,-5.07501e-05,0,0,5.72555e-06,1,0.0225,0.1,0.0225,0
100004,100000,297.994,0.766999,0.00561333,5.27552e-05,1.1644,0,0.0293234,0.233,9.18532e-06,0.000426356,1.59843e-10,0,1.69861e-06,100000,297.999,0.000426356,6.06568e-05,0,0.251022,2.84765,-0.184965,0,2.84282,-0.184655,0,0.000105354,0.000152805,2.9129e-07,-4.33978e-05,0,0,5.72555e-06,1,0.02325,0.1,0.02325,0
100004,100000,297.995,0.766999,0.00561333,3.62955e-05,1.1644,0,0.0265981,0.233,6.86431e-06,0.00061907,9.68659e-11,0,1.24549e-06,100000,298,0.00061907,3.7097e-05,0,0.158497,2.84918,-0.178804,0,2.8437,-0.17847,0,9.64922e-05,0.000138073,2.63206e-07,-3.72302e-05,0,0,3.23971e-06,1,0.024,0.1,0.024,0
100004,100000,297.997,0.766999,0.00561333,2.29504e-05,1.1644,0,0.0242769,0.233,4.91746e-06,0.000835949,4.89866e-11,0,8.90342e-07,100000,298,0.000835949,1.92312e-05,0,0.0877319,2.85062,-0.172794,0,2.84471,-0.172424,0,8.90778e-05,0.000123944,2.36271e-07,-3.16141e-05,0,0,2.09444e-06,1,0.02475,0.1,0.02475,0
100004,100000,297.997,0.767,0.00561333,1.64173e-05,1.1644,0,0.0227737,0.233,3.76485e-06,0.00111097,3.01426e-11,0,7.0611e-07,100000,298,0.00111097,1.23026e-05,0,0.0590068,2.85185,-0.167156,0,2.84599,-0.166729,0,8.33856e-05,0.000111339,2.12242e-07,-2.74056e-05,0,0,2.09444e-06,1,0.0255,0.1,0.0255,0
100004,100000,297.998,0.767,0.00561333,1.16936e-05,1.1644,0,0.0215082,0.233,2.8602e-06,0.00140031,1.70962e-11,0,5.60633e-07,100000,298,0.00140031,7.54407e-06,0,0.0388905,2.85302,-0.161745,0,2.8473,-0.16126,0,7.74993e-05,9.98316e-05,1.90307e-07,-2.38523e-05,0,0,1.43883e-06,1,0.02625,0.1,0.02625,0
100004,100000,297.998,0.767,0.00561333,9.01662e-06,1.1644,0,0.0205117,0.233,2.23602e-06,0.00170587,1.06079e-11,0,4.58992e-07,100000,298,0.00170587,5.24033e-06,0,0.0285117,2.85411,-0.156589,0,2.84866,-0.156049,0,7.13935e-05,8.95667e-05,1.70739e-07,-2.10401e-05,0,0,1.43883e-06,1,0.027,0.1,0.027,0
100004,100000,297.999,0.767,0.00561333,7.18451e-06,1.1644,0,0.019662,0.233,1.76632e-06,0.00200099,6.47619e-12,0,3.79064e-07,100000,298,0.00200099,3.80488e-06,0,0.0215967,2.85519,-0.151685,0,2.85002,-0.151099,0,6.5267e-05,8.05482e-05,1.53547e-07,-1.86918e-05,0,0,1.00889e-06,1,0.02775,0.1,0.02775,0
100004,100000,297.999,0.767,0.00561333,5.98529e-06,1.1644,0,0.0189223,0.233,1.41235e-06,0.00228831,4.10987e-12,0,3.15401e-07,100000,298,0.00228831,3.01983e-06,0,0.0172761,2.85626,-0.14697,0,2.85138,-0.146345,0,5.9125e-05,7.24632e-05,1.38135e-07,-1.6691e-05,0,0,1.00889e-06,1,0.0285,0.1,0.0285,0
100004,100000,297.999,0.767,0.00561333,5.1115e-06,1.1644,0,0.018267,0.233,1.14078e-06,0.00255661,2.58365e-12,0,2.63862e-07,100000,298,0.00255661,2.52709e-06,0,0.0141884,2.85734,-0.142486,0,2.85272,-0.141826,0,5.32272e-05,6.54147e-05,1.24699e-07,-1.49439e-05,0,0,7.05527e-07,1,0.02925,0.1,0.02925,0
100004,100000,297.999,0.767,0.00561333,4.48683e-06,1.1644,0,0.0176762,0.233,9.32289e-07,0.00281036,1.70055e-12,0,2.21604e-07,100000,298,0.00281036,2.25812e-06,0,0.0120446,2.85842,-0.138179,0,2.85404,-0.137489,0,4.75163e-05,5.91597e-05,1.12775e-07,-1.33911e-05,0,0,7.05527e-07,1,0.03,0.1,0.03,0
100004,100000,297.999,0.767,0.00561333,3.97364e-06,1.1644,0,0.0171294,0.233,7.60848e-07,0.00305164,1.06616e-12,0,1.85642e-07,100000,298,0.00305164,2.07142e-06,0,0.0103072,2.8595,-0.134041,0,2.85534,-0.13332,0,4.21541e-05,5.35496e-05,1.02081e-07,-1.19439e-05,0,0,4.87693e-07,1,0.03075,0.1,0.03075,0
100004,100000,297.999,0.767,0.00561333,3.5983e-06,1.1644,0,0.0166367,0.233,6.35224e-07,0.00327749,7.39304e-13,0,1.57468e-07,100000,298,0.00327749,1.98645e-06,0,0.00907241,2.86059,-0.130112,0,2.85662,-0.129359,0,3.72232e-05,4.87371e-05,9.29064e-08,-1.06273e-05,0,0,4.87693e-07,1,0.0315,0.1,0.0315,0
100004,100000,297.999,0.767,0.00561333,3.24922e-06,1.1644,0,0.0161586,0.233,5.1982e-07,0.00349898,4.55773e-13,0,1.31333e-07,100000,298,0.00349898,1.91428e-06,0,0.00793084,2.86167,-0.126253,0,2.85788,-0.125467,0,3.25014e-05,4.4152e-05,8.4166e-08,-9.33815e-06,0,0,3.3444e-07,1,0.03225,0.1,0.03225,0
100004,100000,297.999,0.767,0.00561333,3.00046e-06,1.1644,0,0.0157357,0.233,4.43464e-07,0.00370384,3.37782e-13,0,1.12995e-07,100000,298,0.00370384,1.89096e-06,0,0.00714559,2.86274,-0.122663,0,2.85911,-0.121843,0,2.85787e-05,4.04362e-05,7.70827e-08,-8.15344e-06,0,0,3.3444e-07,1,0.033,0.1,0.033,0
100004,100000,297.999,0.767,0.00561333,2.7517e-06,1.1644,0,0.0153128,0.233,3.67108e-07,0.0039087,2.19791e-13,0,9.46567e-08,100000,298,0.0039087,1.86764e-06,0,0.00636034,2.86381,-0.119072,0,2.86033,-0.118218,0,2.4656e-05,3.67205e-05,6.99995e-08,-6.96873e-06,0,0,3.3444e-07,1,0.03375,0.1,0.03375,0
100004,100000,297.999,0.767,0.00561333,2.56522e-06,1.1644,0,0.0149335,0.233,3.15922e-07,0.00409798,1.65512e-13,0,8.20636e-08,100000,298,0.00409798,1.86187e-06,0,0.00578967,2.86485,-0.115732,0,2.86151,-0.114847,0,2.16215e-05,3.36855e-05,6.42139e-08,-5.88962e-06,0,0,2.30119e-07,1,0.0345,0.1,0.0345,0
100004,100000,297.999,0.767,0.00561333,2.39056e-06,1.1644,0,0.0145625,0.233,2.69513e-07,0.00428431,1.23325e-13,0,7.05609e-08,100000,298,0.00428431,1.85943e-06,0,0.00525973,2.86588,-0.11244,0,2.86267,-0.111524,0,1.87554e-05,3.07797e-05,5.86746e-08,-4.83055e-06,0,0,2.30119e-07,1,0.03525,0.1,0.03525,0
100004,100000,297.999,0.767,0.00561333,2.23223e-06,1.1644,0,0.0142053,0.233,2.29242e-07,0.00446393,8.99684e-14,0,6.07574e-08,100000,298,0.00446393,1.85818e-06,0,0.00478393,2.8669,-0.109237,0,2.86382,-0.108292,0,1.62068e-05,2.80732e-05,5.35153e-08,-3.83242e-06,0,0,1.63572e-07,1,0.036,0.1,0.036,0
100004,100000,297.999,0.767,0.00561333,2.10572e-06,1.1644,0,0.0138751,0.233,2.00938e-07,0.00463048,7.3827e-14,0,5.42667e-08,100000,298,0.00463048,1.85925e-06,0,0.00441368,2.86788,-0.106207,0,2.86492,-0.105239,0,1.4277e-05,2.57554e-05,4.90969e-08,-2.95309e-06,0,0,1.63572e-07,1,0.03675,0.1,0.03675,0
100004,100000,297.999,0.767,0.00561333,1.9792e-06,1.1644,0,0.0135448,0.233,1.72633e-07,0.00479702,5.76855e-14,0,4.77761e-08,100000,298,0.00479702,1.86031e-06,0,0.00404344,2.86887,-0.103178,0,2.86602,-0.102186,0,1.23472e-05,2.34375e-05,4.46785e-08,-2.07376e-06,0,0,1.63572e-07,1,0.0375,0.1,0.0375,0
100004,100000,297.999,0.767,0.00561333,1.87608e-06,1.1644,0,0.0132382,0.233,1.51751e-07,0.00494724,4.75897e-14,0,4.25695e-08,100000,298,0.00494724,1.85769e-06,0,0.00374738,2.86982,-0.100313,0,2.86707,-0.0993011,0,1.09202e-05,2.14241e-05,4.08404e-08,-1.35844e-06,0,0,1.34557e-07,1,0.03825,0.1,0.03825,0
100004,100000,298,0.767,0.00561333,1.78319e-06,1.1644,0,0.012942,0.233,1.3412e-07,0.00509031,4.01416e-14,0,3.79252e-08,100000,298,0.00509031,1.85345e-06,0,0.00348381,2.87076,-0.0975183,0,2.8681,-0.09649,0,9.71339e-06,1.9544e-05,3.72564e-08,-7.14935e-07,0,0,1.34557e-07,1,0.039,0.1,0.039,0
100004,100000,298,0.767,0.00561333,1.69031e-06,1.1644,0,0.0126458,0.233,1.1649e-07,0.00523338,3.26936e-14,0,3.3281e-08,100000,298,0.00523338,1.84921e-06,0,0.00322024,2.87169,-0.094724,0,2.86913,-0.093679,0,8.50659e-06,1.7664e-05,3.36724e-08,-7.14367e-08,0,0,1.34557e-07,1,0.03975,0.1,0.03975,0
100004,100000,298,0.767,0.00561333,1.61981e-06,1.1644,0,0.0123766,0.233,1.04477e-07,0.00535032,2.81077e-14,0,2.92741e-08,100000,298,0.00535032,1.83819e-06,0,0.00302392,2.87258,-0.0921202,0,2.87011,-0.0910641,0,7.74263e-06,1.61018e-05,3.06946e-08,3.42023e-07,0,0,7.91614e-08,1,0.0405,0.1,0.0405,0
100004,100000,298,0.767,0.00561333,1.55175e-06,1.1644,0,0.0121104,0.233,9.30766e-08,0.0054644,2.38342e-14,0,2.53368e-08,100000,298,0.0054644,1.82643e-06,0,0.00283493,2.87347,-0.0895372,0,2.87107,-0.0884706,0,7.027e-06,1.45744e-05,2.77829e-08,7.30382e-07,0,0,7.91614e-08,1,0.04125,0.1,0.04125,0
100004,100000,298,0.767,0.00561333,1.48369e-06,1.1644,0,0.0118442,0.233,8.16767e-08,0.00557848,1.95607e-14,0,2.13996e-08,100000,298,0.00557848,1.81466e-06,0,0.00264595,2.87435,-0.0869543,0,2.87204,-0.0858771,0,6.31137e-06,1.3047e-05,2.48713e-08,1.11874e-06,0,0,7.91614e-08,1,0.042,0.1,0.042,0
100004,100000,298,0.767,0.00561333,1.43391e-06,1.1644,0,0.0116036,0.233,7.37888e-08,0.00565831,1.67625e-14,0,1.90878e-08,100000,298,0.00565831,1.789e-06,0,0.00250821,2.87518,-0.0845529,0,2.87295,-0.0834697,0,5.87017e-06,1.18175e-05,2.25274e-08,1.29071e-06,0,0,5.23518e-08,1,0.04275,0.1,0.04275,0
100004,100000,298,0.767,0.00561333,1.38511e-06,1.1644,0,0.0113645,0.233,6.60894e-08,0.0057363,1.40434e-14,0,1.68634e-08,100000,298,0.0057363,1.76259e-06,0,0.00237321,2.87601,-0.0821613,0,2.87385,-0.0810724,0,5.4437e-06,1.06039e-05,2.0214e-08,1.45107e-06,0,0,5.23518e-08,1,0.0435,0.1,0.0435,0
100004,100000,298,0.767,0.00561333,1.33631e-06,1.1644,0,0.0111253,0.233,5.839e-08,0.00581428,1.13243e-14,0,1.4639e-08,100000,298,0.00581428,1.73619e-06,0,0.00223822,2.87684,-0.0797697,0,2.87475,-0.0786751,0,5.01722e-06,9.39033e-06,1.79006e-08,1.61142e-06,0,0,5.23518e-08,1,0.04425,0.1,0.04425,0
100004,100000,298,0.767,0.00561333,1.30062e-06,1.1644,0,0.0109064,0.233,5.26073e-08,0.00585539,9.47815e-15,0,1.3206e-08,100000,298,0.00585539,1.70469e-06,0,0.00213664,2.87763,-0.0775224,0,2.87561,-0.0764254,0,4.71081e-06,8.42154e-06,1.60538e-08,1.63593e-06,0,0,3.67996e-08,1,0.045,0.1,0.045,0
100004,100000,298,0.767,0.00561333,1.26763e-06,1.1644,0,0.0106917,0.233,4.72207e-08,0.00588886,7.81235e-15,0,1.19366e-08,100000,298,0.00588886,1.67215e-06,0,0.00204196,2.87841,-0.0753049,0,2.87645,-0.0742062,0,4.4292e-06,7.50334e-06,1.43035e-08,1.63236e-06,0,0,3.67996e-08,1,0.04575,0.1,0.04575,0
100004,100000,298,0.767,0.00561333,1.23465e-06,1.1644,0,0.0104769,0.233,4.18341e-08,0.00592234,6.14654e-15,0,1.06673e-08,100000,298,0.00592234,1.6396e-06,0,0.00194729,2.87918,-0.0730874,0,2.87729,-0.0719869,0,4.1476e-06,6.58514e-06,1.25531e-08,1.62879e-06,0,0,3.67996e-08,1,0.0465,0.1,0.0465,0
100004,100000,298,0.767,0.00561333,1.20912e-06,1.1644,0,0.0102737,0.233,3.72998e-08,0.00592744,4.89025e-15,0,9.59147e-09,100000,298,0.00592744,1.60843e-06,0,0.00186927,2.87993,-0.0709541,0,2.87811,-0.0698543,0,3.90135e-06,5.81161e-06,1.10786e-08,1.58038e-06,0,0,2.57642e-08,1,0.04725,0.1,0.04725,0
100004,100000,298,0.767,0.00561333,1.19018e-06,1.1644,0,0.0100805,0.233,3.35179e-08,0.00590747,3.99547e-15,0,8.6866e-09,100000,298,0.00590747,1.57848e-06,0,0.00180594,2.88066,-0.0688951,0,2.8789,-0.067798,0,3.68633e-06,5.16581e-06,9.84746e-09,1.4924e-06,0,0,2.57642e-08,1,0.048,0.1,0.048,0
100004,100000,298,0.767,0.00561333,1.17123e-06,1.1644,0,0.00988743,0.233,2.9736e-08,0.0058875,3.10071e-15,0,7.78173e-09,100000,298,0.0058875,1.54853e-06,0,0.00174262,2.88139,-0.0668361,0,2.87969,-0.0657418,0,3.47131e-06,4.52e-06,8.61638e-09,1.40442e-06,0,0,2.57642e-08,1,0.04875,0.1,0.04875,0
100004,100000,298,0.767,0.00561333,1.15293e-06,1.1644,0,0.00969517,0.233,2.60097e-08,0.00586471,2.22884e-15,0,6.88818e-09,100000,298,0.00586471,1.51848e-06,0,0.00168049,2.88211,-0.0647837,0,2.88048,-0.0636924,0,3.25817e-06,3.88477e-06,7.40546e-09,1.31571e-06,0,0,1.74567e-08,1,0.0495,0.1,0.0495,0
100004,100000,298,0.767,0.00561333,1.14799e-06,1.1644,0,0.00952067,0.233,2.34339e-08,0.0057835,1.831e-15,0,6.22907e-09,100000,298,0.0057835,1.48635e-06,0,0.00164323,2.88279,-0.0628681,0,2.88122,-0.0617855,0,3.08413e-06,3.46845e-06,6.61183e-09,1.21192e-06,0,0,1.74567e-08,1,0.05025,0.1,0.05025,0
100004,100000,298,0.767,0.00561333,1.14306e-06,1.1644,0,0.00934617,0.233,2.08582e-08,0.0057023,1.43316e-15,0,5.56997e-09,100000,298,0.0057023,1.45423e-06,0,0.00160596,2.88348,-0.0609524,0,2.88196,-0.0598785,0,2.91009e-06,3.05213e-06,5.8182e-09,1.10814e-06,0,0,1.74567e-08,1,0.051,0.1,0.051,0
100004,100000,298,0.767,0.00561333,1.13812e-06,1.1644,0,0.00917166,0.233,1.82825e-08,0.0056211,1.03532e-15,0,4.91086e-09,100000,298,0.0056211,1.4221e-06,0,0.00156869,2.88416,-0.0590368,0,2.8827,-0.0579716,0,2.73605e-06,2.6358e-06,5.02458e-09,1.00435e-06,0,0,1.74567e-08,1,0.05175,0.1,0.05175,0
100004,100000,298,0.767,0.00561333,1.13919e-06,1.1644,0,0.00900274,0.233,1.60467e-08,0.00551633,7.30343e-16,0,4.33602e-09,100000,298,0.00551633,1.38874e-06,0,0.00154032,2.88483,-0.0571695,0,2.88343,-0.0561156,0,2.5768e-06,2.28077e-06,4.34779e-09,9.08837e-07,0,0,1.13386e-08,1,0.0525,0.1,0.0525,0
100004,100000,298,0.767,0.00561333,1.15081e-06,1.1644,0,0.00884362,0.233,1.44073e-08,0.00537024,5.88276e-16,0,3.90903e-09,100000,298,0.00537024,1.3532e-06,0,0.00152756,2.88547,-0.0553871,0,2.88412,-0.054349,0,2.44349e-06,2.03326e-06,3.87596e-09,8.27835e-07,0,0,1.13386e-08,1,0.05325,0.1,0.05325,0
