"pd","pMean","TMean","N2","pPrime2Mean","kappa","rho","CO2","k","O2","aC3H6OMean","alphat","aC3H6OPrime2Mean","dQ","aC3H6O","p","T","mut","TPrime2Mean","H2O","epsilon","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","flux","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
100003,100000,297.988,0.767,0.00561333,6.45663e-06,1.1644,0,0.0083088,0.233,4.34671e-06,0.000915817,4.25523e-11,0,6.33128e-07,100000,298,0.000915817,0.000190914,0,0.00804194,2.80704,-0.0351649,0,2.79699,-0.0353879,0,0.000147051,4.64616e-05,8.85688e-08,2.2037e-05,0,0,1.80328e-06,1,0.06525,0.2,0.06525,0
100003,100000,297.988,0.767,0.00561333,7.02192e-06,1.1644,0,0.00786758,0.233,4.19845e-06,0.000797563,4.01657e-11,0,5.81733e-07,100000,298,0.000797563,0.00018815,0,0.00829599,2.80739,-0.0343215,0,2.79725,-0.0345059,0,0.000149737,4.10682e-05,7.82874e-08,2.13835e-05,0,0,1.80328e-06,1,0.066,0.2,0.066,0
100003,100000,297.988,0.767,0.00561333,7.64371e-06,1.1644,0,0.00744095,0.233,4.05653e-06,0.000684279,3.78417e-11,0,5.40931e-07,100000,298,0.000684279,0.000185433,0,0.00859401,2.80773,-0.0334997,0,2.79752,-0.0336464,0,0.000152471,3.59382e-05,6.85082e-08,2.07348e-05,0,0,1.6935e-06,1,0.06675,0.2,0.06675,0
100003,100000,297.989,0.767,0.00561333,8.48013e-06,1.1644,0,0.00706975,0.233,3.93868e-06,0.000589873,3.5756e-11,0,5.40375e-07,100000,298,0.000589873,0.000182899,0,0.00905905,2.80806,-0.0327595,0,2.79783,-0.0328723,0,0.000155382,3.18089e-05,6.06366e-08,2.01045e-05,0,0,1.6935e-06,1,0.0675,0.2,0.0675,0
100003,100000,297.989,0.767,0.00561333,9.48608e-06,1.1644,0,0.0066945,0.233,3.82598e-06,0.000497619,3.36536e-11,0,5.55595e-07,100000,298,0.000497619,0.000180326,0,0.00962955,2.80841,-0.0320282,0,2.79817,-0.0321072,0,0.000158463,2.78752e-05,5.31379e-08,1.94755e-05,0,0,1.82408e-06,1,0.06825,0.2,0.06825,0
100003,100000,297.989,0.767,0.00561333,1.08275e-05,1.1644,0,0.00631123,0.233,3.7235e-06,0.000409619,3.15183e-11,0,6.02031e-07,100000,298,0.000409619,0.000177675,0,0.0104087,2.80879,-0.0313143,0,2.79856,-0.03136,0,0.000161879,2.43287e-05,4.63772e-08,1.88491e-05,0,0,1.82408e-06,1,0.069,0.2,0.069,0
100003,100000,297.989,0.766999,0.00561333,1.28059e-05,1.1644,0,0.00589648,0.233,3.63234e-06,0.000326004,2.93248e-11,0,6.7755e-07,100000,298,0.000326004,0.000174957,0,0.0115351,2.80921,-0.0306096,0,2.79902,-0.0306233,0,0.00016568,2.10902e-05,4.02038e-08,1.82094e-05,0,0,2.17541e-06,1,0.06975,0.2,0.06975,0
100003,100000,297.989,0.766999,0.00561333,1.55914e-05,1.1644,0,0.0054419,0.233,3.54821e-06,0.000246431,2.70854e-11,0,7.62182e-07,100000,297.999,0.000246431,0.00017223,0,0.0130647,2.80966,-0.0299106,0,2.79955,-0.0298934,0,0.000169799,1.80767e-05,3.44591e-08,1.75381e-05,0,0,2.59749e-06,1,0.0705,0.2,0.0705,0
100003,100000,297.989,0.766999,0.00561333,1.99341e-05,1.1644,0,0.00491556,0.233,3.46956e-06,0.000172673,2.47854e-11,0,8.445e-07,100000,297.999,0.000172673,0.000169527,0,0.0153088,2.81016,-0.0292173,0,2.80016,-0.0291698,0,0.000174292,1.53066e-05,2.91786e-08,1.68014e-05,0,0,2.79633e-06,1,0.07125,0.2,0.07125,0
100003,100000,297.989,0.766999,0.00561333,2.74853e-05,1.1644,0,0.00426512,0.233,3.38047e-06,0.00010738,2.24414e-11,0,9.10704e-07,100000,297.999,0.00010738,0.000166912,0,0.0188416,2.81071,-0.0285305,0,2.80088,-0.0284527,0,0.000179121,1.27733e-05,2.43496e-08,1.59493e-05,0,0,3.04905e-06,1,0.072,0.2,0.072,0
100003,100000,297.989,0.766999,0.00561333,4.12184e-05,1.1644,0,0.00341788,0.233,3.20846e-06,5.42766e-05,2.02309e-11,0,8.95669e-07,100000,297.999,5.42766e-05,0.00016474,0,0.0243747,2.81129,-0.0278507,0,2.80175,-0.0277432,0,0.000184126,1.04538e-05,1.99279e-08,1.48836e-05,0,0,2.96718e-06,1,0.07275,0.2,0.07275,0
100003,100000,297.989,0.766999,0.00561333,6.37993e-05,1.1644,0,0.00228463,0.233,2.84013e-06,1.8969e-05,1.81544e-11,0,7.44927e-07,100000,297.999,1.8969e-05,0.000162706,0,0.0311314,2.81184,-0.0271793,0,2.80279,-0.0270427,0,0.000188752,8.33023e-06,1.58797e-08,1.33288e-05,0,0,2.37903e-06,1,0.0735,0.2,0.0735,0
100003,100000,297.99,0.767,0.00561333,8.52835e-05,1.1644,0,0.00102732,0.233,2.22812e-06,3.51313e-06,1.48949e-11,0,4.37104e-07,100000,298,3.51313e-06,0.000158299,0,0.0339483,2.81221,-0.0265197,0,2.80403,-0.0263542,0,0.000189861,6.37416e-06,1.21509e-08,1.02664e-05,0,0,1.46813e-06,1,0.07425,0.2,0.07425,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.075,0.2,0.075,0
