"pd","pMean","TMean","N2","pPrime2Mean","kappa","rho","CO2","k","O2","aC3H6OMean","alphat","aC3H6OPrime2Mean","dQ","aC3H6O","p","T","mut","TPrime2Mean","H2O","epsilon","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","flux","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
100003,100000,293.86,0.761935,0.00561333,0.000468966,1.18489,0,3.47784,0.231459,0.0065511,0.00526022,3.83304e-08,0,0.00660628,100000,293.822,0.00526022,0.0140041,0,245.252,7.49859,0.077764,0,7.48446,0.0755169,0,0.0151582,0.000738706,1.40818e-06,-0.000470788,0,0,0.0589072,1,0.0075,0.25,0.0075,0
100003,100000,293.966,0.762057,0.00561333,0.000468854,1.18437,0,3.46439,0.231496,0.00639158,0.00523875,3.44291e-08,0,0.00644683,100000,293.93,0.00523875,0.0124715,0,244.246,7.38106,0.0823962,0,7.36757,0.0803243,0,0.0136312,0.000824736,1.57218e-06,-0.000581454,0,0,0.0566083,1,0.00825,0.25,0.00825,0
100003,100000,294.077,0.762186,0.00561333,0.000468386,1.18382,0,3.44516,0.231535,0.00622286,0.00521236,3.07243e-08,0,0.00627876,100000,294.042,0.00521236,0.0110262,0,242.649,7.25678,0.0862805,0,7.24388,0.0844622,0,0.0121943,0.00090006,1.71577e-06,-0.000689398,0,0,0.053943,1,0.009,0.25,0.009,0
100003,100000,294.193,0.762321,0.00561333,0.000467529,1.18324,0,3.41982,0.231576,0.00604636,0.00518094,2.72598e-08,0,0.00610351,100000,294.158,0.00518094,0.0096859,0,240.424,7.12684,0.0894526,0,7.11445,0.0879475,0,0.010858,0.000963428,1.83656e-06,-0.000790329,0,0,0.050881,1,0.00975,0.25,0.00975,0
100003,100000,294.313,0.76246,0.00561333,0.000466236,1.18265,0,3.38776,0.231618,0.00586282,0.00514398,2.40774e-08,0,0.00592182,100000,294.278,0.00514398,0.00846538,0,237.514,6.99185,0.0918858,0,6.97988,0.0907535,0,0.00963151,0.00101341,1.93183e-06,-0.000880428,0,0,0.0491949,1,0.0105,0.25,0.0105,0
100003,100000,294.436,0.762603,0.00561333,0.000464491,1.18205,0,3.34886,0.231662,0.00567333,0.00510132,2.11656e-08,0,0.00573475,100000,294.4,0.00510132,0.00735505,0,233.91,6.85273,0.0936167,0,6.84105,0.0928978,0,0.00851624,0.00104981,2.00122e-06,-0.000956915,0,0,0.0455069,1,0.01125,0.25,0.01125,0
100003,100000,294.562,0.762751,0.00561333,0.000462228,1.18143,0,3.30216,0.231707,0.00547828,0.00505206,1.85625e-08,0,0.00554265,100000,294.525,0.00505206,0.00636753,0,229.529,6.70981,0.094576,0,6.69829,0.0943161,0,0.00752434,0.00107116,2.04193e-06,-0.00101554,0,0,0.0435071,1,0.012,0.25,0.012,0
100003,100000,294.69,0.762901,0.00561333,0.000459489,1.18081,0,3.24839,0.231753,0.00527922,0.00499666,1.62706e-08,0,0.00534676,100000,294.652,0.00499666,0.00550597,0,224.459,6.56419,0.0948586,0,6.55269,0.0950889,0,0.00664039,0.00107924,2.05734e-06,-0.00105654,0,0,0.0414063,1,0.01275,0.25,0.01275,0
100003,100000,294.819,0.763054,0.00561333,0.000456258,1.18018,0,3.18746,0.231799,0.00507681,0.00493487,1.42682e-08,0,0.00514765,100000,294.78,0.00493487,0.00475859,0,218.707,6.41641,0.0944642,0,6.40481,0.0952133,0,0.0058622,0.00107464,2.04856e-06,-0.00107867,0,0,0.0392097,1,0.0135,0.25,0.0135,0
100003,100000,294.95,0.763208,0.00561333,0.000452531,1.17954,0,3.1194,0.231846,0.00487173,0.00486649,1.25331e-08,0,0.00494591,100000,294.909,0.00486649,0.00411429,0,212.297,6.26702,0.09341,0,6.25519,0.0947,0,0.00518529,0.00105828,2.01737e-06,-0.00108112,0,0,0.0369224,1,0.01425,0.25,0.01425,0
100003,100000,295.082,0.763365,0.00561333,0.000448306,1.1789,0,3.04442,0.231893,0.0046648,0.00479146,1.10805e-08,0,0.00474213,100000,295.039,0.00479146,0.00358091,0,205.27,6.11656,0.091721,0,6.10441,0.0935633,0,0.00460309,0.00103135,1.96604e-06,-0.00106389,0,0,0.0345537,1,0.015,0.25,0.015,0
100003,100000,295.213,0.763522,0.00561333,0.000443588,1.17826,0,2.96286,0.231941,0.00445672,0.00470987,9.90123e-09,0,0.00453693,100000,295.169,0.00470987,0.00315416,0,197.684,5.96555,0.0894263,0,5.953,0.0918255,0,0.00410769,0.000995638,1.89796e-06,-0.00102784,0,0,0.0321136,1,0.01575,0.25,0.01575,0
100003,100000,295.345,0.76368,0.00561333,0.000438386,1.17762,0,2.87522,0.231989,0.00424811,0.00462196,8.96974e-09,0,0.00433082,100000,295.299,0.00462196,0.00282304,0,189.605,5.81447,0.086567,0,5.80145,0.0895221,0,0.00369053,0.000953175,1.81702e-06,-0.000974426,0,0,0.0296163,1,0.0165,0.25,0.0165,0
100003,100000,295.477,0.763838,0.00561333,0.000432715,1.17698,0,2.78209,0.232037,0.00403958,0.00452811,8.25997e-09,0,0.00412424,100000,295.429,0.00452811,0.00257699,0,181.107,5.66376,0.0831914,0,5.65021,0.0866933,0,0.00334282,0.000905832,1.72677e-06,-0.00090535,0,0,0.027075,1,0.01725,0.25,0.01725,0
100003,100000,295.608,0.763997,0.00561333,0.000426592,1.17634,0,2.68413,0.232086,0.00383162,0.00442881,7.74742e-09,0,0.00391755,100000,295.559,0.00442881,0.00240616,0,172.265,5.51371,0.0793518,0,5.49961,0.0833828,0,0.00305615,0.000855283,1.63041e-06,-0.000822468,0,0,0.0245077,1,0.018,0.25,0.018,0
100003,100000,295.737,0.764155,0.00561333,0.000419975,1.1757,0,2.58143,0.232134,0.00362477,0.00432394,7.43584e-09,0,0.00371109,100000,295.688,0.00432394,0.00231128,0,163.113,5.36473,0.0750452,0,5.35007,0.0795744,0,0.00283015,0.000803023,1.53079e-06,-0.000726107,0,0,0.0245077,1,0.01875,0.25,0.01875,0
100003,100000,295.866,0.764312,0.00561333,0.000412776,1.17507,0,2.47418,0.232182,0.00341996,0.00421338,7.34394e-09,0,0.00350542,100000,295.816,0.00421338,0.00229873,0,153.711,5.21749,0.0702647,0,5.20231,0.0752428,0,0.00266675,0.000751686,1.43292e-06,-0.000616985,0,0,0.0219327,1,0.0195,0.25,0.0195,0
100003,100000,295.992,0.764469,0.00561333,0.000405124,1.17445,0,2.36417,0.23223,0.00321713,0.00409925,7.41534e-09,0,0.00330074,100000,295.943,0.00409925,0.00234716,0,144.193,5.07183,0.0651748,0,5.0562,0.0705549,0,0.00254746,0.000702795,1.33972e-06,-0.000500081,0,0,0.0193715,1,0.02025,0.25,0.02025,0
100003,100000,296.118,0.764625,0.00561333,0.000397056,1.17382,0,2.25195,0.232277,0.00301622,0.00398218,7.63448e-09,0,0.00309708,100000,296.069,0.00398218,0.00245077,0,134.595,4.92768,0.0598245,0,4.91168,0.0655613,0,0.00246737,0.000656694,1.25184e-06,-0.000376814,0,0,0.0168487,1,0.021,0.25,0.021,0
100003,100000,296.241,0.76478,0.00561333,0.000388233,1.17321,0,2.13702,0.232324,0.00281924,0.00386146,8.11807e-09,0,0.00289588,100000,296.193,0.00386146,0.00265355,0,124.965,4.7865,0.0541034,0,4.77032,0.0601064,0,0.00245527,0.000617768,1.17764e-06,-0.00024522,0,0,0.0168487,1,0.02175,0.25,0.02175,0
100003,100000,296.361,0.764932,0.00561333,0.000378834,1.17261,0,2.0212,0.232371,0.0026254,0.00373975,8.80587e-09,0,0.00269696,100000,296.316,0.00373975,0.00293416,0,115.394,4.64759,0.0481931,0,4.63142,0.0543924,0,0.00249611,0.000585567,1.11625e-06,-0.000109796,0,0,0.0143918,1,0.0225,0.25,0.0225,0
100003,100000,296.48,0.765083,0.00561333,0.000369003,1.17201,0,1.90471,0.232417,0.00243391,0.00361728,9.64693e-09,0,0.00249974,100000,296.438,0.00361728,0.00327316,0,105.867,4.51039,0.0421407,0,4.49436,0.0484838,0,0.00257666,0.000558412,1.06449e-06,2.85009e-05,0,0,0.0143918,1,0.02325,0.25,0.02325,0
100003,100000,296.595,0.765231,0.00561333,0.000357933,1.17143,0,1.78828,0.232461,0.00224905,0.00349648,1.09136e-08,0,0.0023081,100000,296.557,0.00349648,0.00377891,0,96.5771,4.37786,0.0358483,0,4.36237,0.0422058,0,0.00277232,0.000546132,1.04108e-06,0.000169242,0,0,0.0120313,1,0.024,0.25,0.024,0
100003,100000,296.709,0.765376,0.00561333,0.000346361,1.17085,0,1.67237,0.232506,0.0020667,0.00337761,1.23233e-08,0,0.00211885,100000,296.674,0.00337761,0.00434256,0,87.3997,4.24707,0.0295084,0,4.23226,0.0358351,0,0.00301,0.000539295,1.02805e-06,0.000308552,0,0,0.0098029,1,0.02475,0.25,0.02475,0
100003,100000,296.818,0.765516,0.00561333,0.000333524,1.1703,0,1.55785,0.232548,0.00189065,0.00326393,1.40854e-08,0,0.00193568,100000,296.788,0.00326393,0.00504957,0,78.5096,4.12064,0.0230612,0,4.10687,0.0292459,0,0.0033524,0.000546023,1.04087e-06,0.000443633,0,0,0.0098029,1,0.0255,0.25,0.0255,0
100003,100000,296.924,0.765652,0.00561333,0.00031958,1.16976,0,1.44519,0.23259,0.00171971,0.00315758,1.59237e-08,0,0.00175797,100000,296.898,0.00315758,0.00579584,0,69.8748,3.99772,0.016587,0,3.98521,0.0225749,0,0.00372633,0.000562026,1.07138e-06,0.000566549,0,0,0.00774665,1,0.02625,0.25,0.02625,0
100003,100000,297.026,0.765784,0.00561333,0.000304385,1.16924,0,1.33463,0.23263,0.00155458,0.0030595,1.78479e-08,0,0.00158643,100000,297.005,0.0030595,0.00658654,0,61.5288,3.87878,0.0100822,0,3.86779,0.0158115,0,0.00413593,0.00058852,1.12188e-06,0.000675707,0,0,0.00774665,1,0.027,0.25,0.027,0
100003,100000,297.123,0.765908,0.00561333,0.000287406,1.16874,0,1.22768,0.232668,0.0013974,0.00297845,1.93783e-08,0,0.00142416,100000,297.106,0.00297845,0.00724544,0,53.6041,3.76562,0.00361516,0,3.75611,0.00905814,0,0.00444717,0.000624294,1.19008e-06,0.0007518,0,0,0.00590722,1,0.02775,0.25,0.02775,0
100003,100000,297.217,0.766027,0.00561333,0.000269091,1.16827,0,1.12343,0.232704,0.00124619,0.00291015,2.06138e-08,0,0.00126882,100000,297.204,0.00291015,0.00780562,0,45.9948,3.65677,-0.00282356,0,3.64874,0.00231227,0,0.00468473,0.000667019,1.27152e-06,0.000803127,0,0,0.00590722,1,0.0285,0.25,0.0285,0
100003,100000,297.304,0.766137,0.00561333,0.00024884,1.16783,0,1.02439,0.232737,0.00110443,0.00287176,2.12149e-08,0,0.00112587,100000,297.294,0.00287176,0.00814025,0,38.9706,3.55574,-0.00905623,0,3.54815,-0.00425941,0,0.00477077,0.000715324,1.36361e-06,0.000823955,0,0,0.00433378,1,0.02925,0.25,0.02925,0
100003,100000,297.388,0.766239,0.00561333,0.000227107,1.16742,0,0.92936,0.232768,0.000969908,0.00285626,2.13304e-08,0,0.0009924,100000,297.378,0.00285626,0.00830222,0,32.3942,3.46069,-0.0151311,0,3.45276,-0.0106977,0,0.00474084,0.000767901,1.46383e-06,0.000821436,0,0,0.00433378,1,0.03,0.25,0.03,0
100003,100000,297.466,0.766332,0.00561333,0.000204529,1.16705,0,0.840122,0.232797,0.000843858,0.00287897,2.13152e-08,0,0.00087093,100000,297.454,0.00287897,0.00840947,0,26.465,3.37352,-0.0208856,0,3.36349,-0.0169017,0,0.00473529,0.000822557,1.56802e-06,0.000820692,0,0,0.00307252,1,0.03075,0.25,0.03075,0
100003,100000,297.537,0.766414,0.00561333,0.000180905,1.16672,0,0.758052,0.232822,0.000728287,0.0029489,2.11384e-08,0,0.0007643,100000,297.521,0.0029489,0.00844906,0,21.3361,3.29607,-0.0262438,0,3.28179,-0.0228157,0,0.0047599,0.000879784,1.67711e-06,0.000822144,0,0,0.00307252,1,0.0315,0.25,0.0315,0
100003,100000,297.605,0.766492,0.00561333,0.000157687,1.16641,0,0.679321,0.232845,0.000617912,0.00304255,2.09894e-08,0,0.000663538,100000,297.585,0.00304255,0.00848459,0,16.5646,3.22269,-0.0314108,0,3.20383,-0.0285091,0,0.00482219,0.000935166,1.78269e-06,0.000829528,0,0,0.00213735,1,0.03225,0.25,0.03225,0
100003,100000,297.661,0.766551,0.00561333,0.000136018,1.16617,0,0.613348,0.232864,0.000527384,0.00322685,2.09462e-08,0,0.0005852,100000,297.635,0.00322685,0.00850463,0,13.1583,3.16485,-0.0358474,0,3.14012,-0.0333594,0,0.00502847,0.000983497,1.87482e-06,0.000859575,0,0,0.00213735,1,0.033,0.25,0.033,0
100003,100000,297.717,0.766612,0.00561333,0.000114349,1.16593,0,0.547375,0.232882,0.000436856,0.00341116,2.09029e-08,0,0.000506861,100000,297.685,0.00341116,0.00852467,0,9.75209,3.10701,-0.040284,0,3.07641,-0.0382097,0,0.00523475,0.00103183,1.96695e-06,0.000889623,0,0,0.00213735,1,0.03375,0.25,0.03375,0
100003,100000,297.757,0.766656,0.00561333,9.73564e-05,1.16576,0,0.495102,0.232895,0.000372049,0.00368864,1.955e-08,0,0.000449313,100000,297.721,0.00368864,0.00798093,0,7.63176,3.06437,-0.0439179,0,3.0309,-0.0415065,0,0.00498689,0.00105136,2.00418e-06,0.000858785,0,0,0.00149452,1,0.0345,0.25,0.0345,0
100003,100000,297.794,0.766697,0.00561333,8.12513e-05,1.16559,0,0.44543,0.232908,0.000312123,0.00398381,1.79485e-08,0,0.000395712,100000,297.755,0.00398381,0.00733018,0,5.7555,3.02461,-0.0473994,0,2.98883,-0.0445085,0,0.00465283,0.00106542,2.03098e-06,0.00081639,0,0,0.00149452,1,0.03525,0.25,0.03525,0
100003,100000,297.826,0.766733,0.00561333,6.72217e-05,1.16545,0,0.400353,0.232919,0.000260246,0.00429896,1.60483e-08,0,0.000348227,100000,297.785,0.00429896,0.00655651,0,4.21447,2.9895,-0.0505824,0,2.95245,-0.046976,0,0.00420192,0.00106768,2.03529e-06,0.000757163,0,0,0.00106881,1,0.036,0.25,0.036,0
100003,100000,297.848,0.76676,0.00561333,5.72383e-05,1.16534,0,0.364234,0.232927,0.000224059,0.00465309,1.35657e-08,0,0.000312668,100000,297.807,0.00465309,0.00554318,0,3.32703,2.96347,-0.0531833,0,2.92715,-0.0484015,0,0.00352318,0.00104693,1.99575e-06,0.000665117,0,0,0.00106881,1,0.03675,0.25,0.03675,0
100003,100000,297.87,0.766788,0.00561333,4.72549e-05,1.16523,0,0.328116,0.232935,0.000187873,0.00500721,1.10831e-08,0,0.000277109,100000,297.829,0.00500721,0.00452985,0,2.43959,2.93743,-0.0557842,0,2.90185,-0.0498269,0,0.00284444,0.00102619,1.95621e-06,0.000573071,0,0,0.00106881,1,0.0375,0.25,0.0375,0
100003,100000,297.887,0.766809,0.00561333,4.0292e-05,1.16515,0,0.298803,0.232942,0.00016095,0.00535159,9.30081e-09,0,0.000249653,100000,297.846,0.00535159,0.00380273,0,1.89561,2.91768,-0.0578437,0,2.88318,-0.0506119,0,0.00237885,0.000993075,1.89308e-06,0.000508846,0,0,0.000782847,1,0.03825,0.25,0.03825,0
100003,100000,297.901,0.766827,0.00561333,3.4652e-05,1.16508,0,0.272469,0.232947,0.000138083,0.00569169,7.82522e-09,0,0.000225745,100000,297.861,0.00569169,0.00320094,0,1.50206,2.90069,-0.0596662,0,2.86741,-0.0511164,0,0.00200662,0.000954537,1.81961e-06,0.000456806,0,0,0.000782847,1,0.039,0.25,0.039,0
100003,100000,297.915,0.766845,0.00561333,2.9012e-05,1.165,0,0.246135,0.232953,0.000115217,0.0060318,6.34964e-09,0,0.000201838,100000,297.875,0.0060318,0.00259916,0,1.10851,2.8837,-0.0614886,0,2.85165,-0.0516209,0,0.0016344,0.000916,1.74615e-06,0.000404766,0,0,0.000782847,1,0.03975,0.25,0.03975,0
100003,100000,297.924,0.766858,0.00561333,2.55376e-05,1.16495,0,0.225893,0.232957,0.000100393,0.00633381,5.48203e-09,0,0.000184529,100000,297.886,0.00633381,0.00226003,0,0.908511,2.87184,-0.0626907,0,2.84158,-0.0515706,0,0.00139973,0.000871211,1.66077e-06,0.000365601,0,0,0.000581778,1,0.0405,0.25,0.0405,0
100003,100000,297.933,0.766871,0.00561333,2.22995e-05,1.1649,0,0.206315,0.232961,8.64481e-05,0.00663166,4.68077e-09,0,0.00016794,100000,297.896,0.00663166,0.00194957,0,0.729634,2.86054,-0.0638252,0,2.83214,-0.0514598,0,0.00118008,0.00082574,1.57409e-06,0.00032784,0,0,0.000581778,1,0.04125,0.25,0.04125,0
100003,100000,297.941,0.766884,0.00561333,1.90615e-05,1.16486,0,0.186737,0.232964,7.25027e-05,0.00692951,3.87952e-09,0,0.000151351,100000,297.906,0.00692951,0.00163911,0,0.550759,2.84924,-0.0649596,0,2.82269,-0.051349,0,0.000960424,0.000780268,1.48741e-06,0.000290079,0,0,0.000581778,1,0.042,0.25,0.042,0
100003,100000,297.946,0.766893,0.00561333,1.70411e-05,1.16482,0,0.171764,0.232967,6.45241e-05,0.00717046,3.37335e-09,0,0.000139331,100000,297.914,0.00717046,0.00144669,0,0.460827,2.84143,-0.065524,0,2.8173,-0.0509134,0,0.000817624,0.000737551,1.40598e-06,0.000255799,0,0,0.00043514,1,0.04275,0.25,0.04275,0
100003,100000,297.951,0.766902,0.00561333,1.5086e-05,1.16478,0,0.157037,0.23297,5.68658e-05,0.00740835,2.88302e-09,0,0.000127556,100000,297.921,0.00740835,0.0012606,0,0.37567,2.8338,-0.0660577,0,2.81213,-0.0504604,0,0.00067895,0.000694982,1.32483e-06,0.000221706,0,0,0.00043514,1,0.0435,0.25,0.0435,0
100003,100000,297.956,0.766911,0.00561333,1.3131e-05,1.16475,0,0.142311,0.232973,4.92075e-05,0.00764625,2.39269e-09,0,0.000115782,100000,297.928,0.00764625,0.00107451,0,0.290512,2.82618,-0.0665914,0,2.80696,-0.0500074,0,0.000540275,0.000652412,1.24368e-06,0.000187613,0,0,0.00043514,1,0.04425,0.25,0.04425,0
100003,100000,297.958,0.766918,0.00561333,1.18514e-05,1.16472,0,0.130523,0.232975,4.45454e-05,0.00775436,2.06183e-09,0,0.000106711,100000,297.933,0.00775436,0.000948573,0,0.242525,2.82055,-0.066709,0,2.80375,-0.0494269,0,0.000459205,0.000615325,1.17298e-06,0.000161277,0,0,0.00032615,1,0.045,0.25,0.045,0
100003,100000,297.961,0.766925,0.00561333,1.07114e-05,1.1647,0,0.119342,0.232977,4.05026e-05,0.00783564,1.76393e-09,0,9.81988e-05,100000,297.939,0.00783564,0.000835061,0,0.202219,2.81533,-0.0667405,0,2.80094,-0.04882,0,0.00039004,0.000579371,1.10444e-06,0.000136543,0,0,0.00032615,1,0.04575,0.25,0.04575,0
100003,100000,297.963,0.766931,0.00561333,9.57147e-06,1.16467,0,0.108161,0.232979,3.64598e-05,0.00791693,1.46603e-09,0,8.96867e-05,100000,297.944,0.00791693,0.000721549,0,0.161913,2.81012,-0.0667721,0,2.79814,-0.0482132,0,0.000320874,0.000543417,1.0359e-06,0.000111809,0,0,0.00032615,1,0.0465,0.25,0.0465,0
100003,100000,297.965,0.766937,0.00561333,8.73222e-06,1.16465,0,0.0982934,0.232981,3.32981e-05,0.00783902,1.24229e-09,0,8.23098e-05,100000,297.948,0.00783902,0.000637614,0,0.133062,2.80572,-0.0665928,0,2.79591,-0.047591,0,0.00027493,0.000510932,9.73978e-07,9.3403e-05,0,0,0.000242876,1,0.04725,0.25,0.04725,0
100003,100000,297.966,0.766942,0.00561333,8.15845e-06,1.16463,0,0.0895842,0.232982,3.09144e-05,0.00762054,1.08402e-09,0,7.59351e-05,100000,297.952,0.00762054,0.00057979,0,0.114325,2.80206,-0.0662273,0,2.79419,-0.0469551,0,0.000249488,0.00048151,9.17892e-07,8.05825e-05,0,0,0.000242876,1,0.048,0.25,0.048,0
100003,100000,297.968,0.766947,0.00561333,7.58469e-06,1.16462,0,0.080875,0.232984,2.85307e-05,0.00740207,9.25746e-10,0,6.95605e-05,100000,297.956,0.00740207,0.000521967,0,0.0955869,2.7984,-0.0658617,0,2.79247,-0.0463193,0,0.000224047,0.000452088,8.61805e-07,6.77621e-05,0,0,0.000242876,1,0.04875,0.25,0.04875,0
100003,100000,297.969,0.766952,0.00561333,7.03385e-06,1.1646,0,0.072241,0.232985,2.61858e-05,0.00716678,7.71074e-10,0,6.32439e-05,100000,297.959,0.00716678,0.000465571,0,0.0773134,2.79478,-0.0654817,0,2.79078,-0.0456835,0,0.000199476,0.000422913,8.0619e-07,5.52758e-05,0,0,0.000175734,1,0.0495,0.25,0.0495,0
100003,100000,297.97,0.766956,0.00561333,6.95743e-06,1.16458,0,0.0651635,0.232986,2.46437e-05,0.00658338,6.90887e-10,0,5.81286e-05,100000,297.962,0.00658338,0.000438719,0,0.0686446,2.7921,-0.0648017,0,2.78965,-0.0450496,0,0.00019294,0.00039885,7.60318e-07,4.9706e-05,0,0,0.000175734,1,0.05025,0.25,0.05025,0
100003,100000,297.971,0.76696,0.00561333,6.88102e-06,1.16457,0,0.058086,0.232988,2.31017e-05,0.00599999,6.10702e-10,0,5.30133e-05,100000,297.965,0.00599999,0.000411867,0,0.0599758,2.78942,-0.0641217,0,2.78853,-0.0444156,0,0.000186405,0.000374787,7.14447e-07,4.41363e-05,0,0,0.000175734,1,0.051,0.25,0.051,0
100003,100000,297.972,0.766963,0.00561333,6.80461e-06,1.16455,0,0.0510086,0.232989,2.15597e-05,0.00541659,5.30515e-10,0,4.7898e-05,100000,297.968,0.00541659,0.000385015,0,0.051307,2.78673,-0.0634416,0,2.78741,-0.0437816,0,0.000179869,0.000350723,6.68576e-07,3.85665e-05,0,0,0.000175734,1,0.05175,0.25,0.05175,0
100003,100000,297.973,0.766967,0.00561333,6.97803e-06,1.16454,0,0.044498,0.23299,2.01866e-05,0.00479308,4.65354e-10,0,4.30011e-05,100000,297.971,0.00479308,0.000364007,0,0.0443518,2.78425,-0.0626569,0,2.78643,-0.0431539,0,0.000176133,0.000328253,6.25741e-07,3.42583e-05,0,0,0.000116061,1,0.0525,0.25,0.0525,0
100003,100000,297.974,0.766971,0.00561333,7.58973e-06,1.16453,0,0.038982,0.232991,1.91098e-05,0.00409919,4.26551e-10,0,3.84872e-05,100000,297.974,0.00409919,0.000353251,0,0.0404028,2.78212,-0.0616885,0,2.78568,-0.0425373,0,0.000177307,0.000308576,5.88232e-07,3.21632e-05,0,0,0.000116061,1,0.05325,0.25,0.05325,0
100003,100000,297.975,0.766974,0.00561333,8.20143e-06,1.16451,0,0.033466,0.232992,1.80331e-05,0.0034053,3.87748e-10,0,3.39732e-05,100000,297.977,0.0034053,0.000342495,0,0.0364537,2.77998,-0.0607202,0,2.78494,-0.0419207,0,0.000178481,0.0002889,5.50723e-07,3.00682e-05,0,0,0.000116061,1,0.054,0.25,0.054,0
100003,100000,297.975,0.766977,0.00561333,8.81313e-06,1.1645,0,0.02795,0.232993,1.69563e-05,0.00271142,3.48945e-10,0,2.94593e-05,100000,297.98,0.00271142,0.000331739,0,0.0325046,2.77785,-0.0597518,0,2.78419,-0.0413041,0,0.000179656,0.000269223,5.13214e-07,2.79731e-05,0,0,0.000116061,1,0.05475,0.25,0.05475,0
100003,100000,297.976,0.766981,0.00561333,9.64866e-06,1.16449,0,0.0235619,0.232994,1.60384e-05,0.00215893,3.20661e-10,0,2.53002e-05,100000,297.982,0.00215893,0.000324746,0,0.0296036,2.77589,-0.0586498,0,2.78358,-0.0406994,0,0.000182068,0.000251275,4.78999e-07,2.64726e-05,0,0,5.69035e-05,1,0.0555,0.25,0.0555,0
