"pd","pMean","TMean","N2","pPrime2Mean","kappa","rho","CO2","k","O2","aC3H6OMean","alphat","aC3H6OPrime2Mean","dQ","aC3H6O","p","T","mut","TPrime2Mean","H2O","epsilon","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","flux","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
100004,100000,293.801,0.761787,0.00561333,0.00106701,1.18507,0,6.79117,0.231413,0.00682881,0.00451122,6.42954e-09,0,0.00679909,100000,293.808,0.00451122,0.00221541,0,1090.73,7.65008,0.145145,0,7.65957,0.148452,0,0.00250831,0.000521482,9.94089e-07,-0.000676534,0,0,0.0591991,1,0.01125,0.15,0.01125,0
100004,100000,294.125,0.762187,0.00561333,0.001035,1.18347,0,6.43396,0.231535,0.00630429,0.00439951,5.89493e-09,0,0.00627819,100000,294.129,0.00439951,0.00204911,0,1002.67,7.2655,0.133222,0,7.27393,0.137328,0,0.00243103,0.000479145,9.13384e-07,-0.000642971,0,0,0.0530743,1,0.012,0.15,0.012,0
100004,100000,294.443,0.76258,0.00561333,0.00100073,1.18189,0,6.05456,0.231655,0.00578857,0.00427558,5.65993e-09,0,0.0057659,100000,294.445,0.00427558,0.001986,0,912.555,6.89,0.119577,0,6.89634,0.12449,0,0.00243794,0.000437207,8.33439e-07,-0.00060073,0,0,0.0470571,1,0.01275,0.15,0.01275,0
100004,100000,294.754,0.762964,0.00561333,0.000964347,1.18036,0,5.65728,0.231771,0.00528403,0.00413975,5.66928e-09,0,0.00526475,100000,294.753,0.00413975,0.00200614,0,821.914,6.52534,0.104378,0,6.52849,0.110115,0,0.00250787,0.000398316,7.59301e-07,-0.000552452,0,0,0.0412023,1,0.0135,0.15,0.0135,0
100004,100000,295.057,0.763337,0.00561333,0.000925984,1.17887,0,5.24662,0.231885,0.00479288,0.00399244,5.86458e-09,0,0.00477721,100000,295.052,0.00399244,0.00208906,0,732.213,6.17308,0.0878147,0,6.17188,0.094397,0,0.00261961,0.000365012,6.95815e-07,-0.000500812,0,0,0.0355693,1,0.01425,0.15,0.01425,0
100004,100000,295.349,0.763699,0.00561333,0.000885771,1.17743,0,4.82702,0.231995,0.00431705,0.00383404,6.18631e-09,0,0.00430557,100000,295.341,0.00383404,0.00221437,0,644.773,5.83462,0.0700844,0,5.82779,0.0775498,0,0.0027517,0.000339412,6.47014e-07,-0.000447882,0,0,0.0302162,1,0.015,0.15,0.015,0
100004,100000,295.631,0.764047,0.00561333,0.00084382,1.17606,0,4.40252,0.232101,0.00385822,0.00366473,6.57828e-09,0,0.00385189,100000,295.62,0.00366473,0.00236326,0,560.7,5.51108,0.0513956,0,5.49729,0.0598087,0,0.00288358,0.000322831,6.15406e-07,-0.000394357,0,0,0.0251999,1,0.01575,0.15,0.01575,0
100004,100000,295.901,0.76438,0.00561333,0.0008002,1.17474,0,3.97663,0.232202,0.00341766,0.00348457,6.99981e-09,0,0.00341785,100000,295.886,0.00348457,0.00252301,0,480.824,5.20334,0.0319941,0,5.18117,0.0414186,0,0.00299978,0.000316487,6.03312e-07,-0.000338824,0,0,0.0205733,1,0.0165,0.15,0.0165,0
100004,100000,296.159,0.764697,0.00561333,0.000755067,1.17349,0,3.55234,0.232299,0.00299638,0.00329303,7.43735e-09,0,0.0030046,100000,296.14,0.00329303,0.00269139,0,405.769,4.91202,0.012042,0,4.88004,0.0225817,0,0.00309598,0.000321988,6.13798e-07,-0.000279637,0,0,0.0163829,1,0.01725,0.15,0.01725,0
100004,100000,296.405,0.764997,0.00561333,0.00070867,1.1723,0,3.13235,0.23239,0.00259506,0.00308951,7.91913e-09,0,0.00261292,100000,296.38,0.00308951,0.00288208,0,335.947,4.63751,-0.00835604,0,4.59429,0.00347202,0,0.00318815,0.000339799,6.47752e-07,-0.000215797,0,0,0.0126717,1,0.018,0.15,0.018,0
100004,100000,296.636,0.765277,0.00561333,0.000661168,1.1712,0,2.72052,0.232476,0.00221749,0.00287164,8.5456e-09,0,0.00224705,100000,296.605,0.00287164,0.00313774,0,272.484,4.38281,-0.0291149,0,4.32664,-0.0157244,0,0.00332539,0.000369841,7.0502e-07,-0.000145824,0,0,0.0126717,1,0.01875,0.15,0.01875,0
100004,100000,296.849,0.765532,0.00561333,0.000612577,1.1702,0,2.32298,0.232553,0.00187041,0.00263491,9.895e-09,0,0.00191411,100000,296.809,0.00263491,0.00368682,0,216.905,4.15286,-0.0496338,0,4.08199,-0.0344765,0,0.00376251,0.000409667,7.8094e-07,-4.60292e-05,0,0,0.00948461,1,0.0195,0.15,0.0195,0
100004,100000,297.046,0.765768,0.00561333,0.000563136,1.16928,0,1.93845,0.232625,0.00154795,0.00238133,1.21352e-08,0,0.00160692,100000,296.997,0.00238133,0.00459302,0,167.29,3.94205,-0.0696601,0,3.85578,-0.0525287,0,0.0045723,0.000456333,8.69897e-07,8.99859e-05,0,0,0.00682902,1,0.02025,0.15,0.02025,0
100004,100000,297.229,0.765985,0.00561333,0.000512998,1.16843,0,1.5664,0.232692,0.00124833,0.00211101,1.50742e-08,0,0.00132309,100000,297.17,0.00211101,0.00578332,0,123.024,3.74853,-0.0890841,0,3.6466,-0.0698081,0,0.00567779,0.000507764,9.67939e-07,0.000253059,0,0,0.00469752,1,0.021,0.15,0.021,0
100004,100000,297.386,0.766172,0.00561333,0.000462243,1.16771,0,1.21923,0.232748,0.000991467,0.00180265,1.79177e-08,0,0.00107975,100000,297.318,0.00180265,0.00697734,0,87.8271,3.58474,-0.106609,0,3.46897,-0.0850934,0,0.00677308,0.000556909,1.06162e-06,0.000399343,0,0,0.00469752,1,0.02175,0.15,0.02175,0
100004,100000,297.524,0.766344,0.00561333,0.000438891,1.16705,0,0.884141,0.232801,0.000765461,0.00140197,1.9427e-08,0,0.000855062,100000,297.453,0.00140197,0.00765277,0,59.2182,3.43522,-0.121694,0,3.31381,-0.0983744,0,0.00729057,0.000598741,1.14137e-06,0.000505959,0,0,0.00306347,1,0.0225,0.15,0.0225,0
100004,100000,297.648,0.766506,0.00561333,0.000436104,1.16643,0,0.55812,0.23285,0.000562618,0.000932,1.99351e-08,0,0.000644382,100000,297.58,0.000932,0.00793898,0,35.5533,3.29639,-0.134948,0,3.17551,-0.110151,0,0.00737442,0.000635084,1.21065e-06,0.000582805,0,0,0.00306347,1,0.02325,0.15,0.02325,0
100004,100000,297.738,0.766657,0.00561333,0.000569321,1.16584,0,0.329299,0.232896,0.000415995,0.000522962,1.89631e-08,0,0.000447047,100000,297.7,0.000522962,0.00754799,0,22.9506,3.16622,-0.14168,0,3.07674,-0.117312,0,0.00664243,0.000657775,1.2539e-06,0.000629183,0,0,0.00169982,1,0.024,0.15,0.024,0
100004,100000,297.817,0.766794,0.00561333,0.000675742,1.1653,0,0.145062,0.232937,0.000287578,0.000195198,1.7642e-08,0,0.00026879,100000,297.81,0.000195198,0.00703312,0,12.7097,3.04372,-0.145573,0,2.99009,-0.122951,0,0.005851,0.000673413,1.28371e-06,0.000648107,0,0,0.000477882,1,0.02475,0.15,0.02475,0
100004,100000,297.869,0.766891,0.00561333,0.000693495,1.1649,0,0.0744818,0.232967,0.000203841,8.67939e-05,1.55064e-08,0,0.000142131,100000,297.894,8.67939e-05,0.00624507,0,7.8704,2.94163,-0.142264,0,2.93298,-0.124848,0,0.00497994,0.000670889,1.2789e-06,0.000593962,0,0,0.000477882,1,0.0255,0.15,0.0255,0
100004,100000,297.908,0.766955,0.00561333,0.0006341,1.16463,0,0.0340142,0.232986,0.000141616,3.05733e-05,1.30262e-08,0,5.90989e-05,100000,297.952,3.05733e-05,0.00534418,0,4.50073,2.86591,-0.137596,0,2.89053,-0.12536,0,0.00412876,0.000653577,1.2459e-06,0.000504029,0,0,5.38123e-05,1,0.02625,0.15,0.02625,0
100004,100000,297.932,0.76698,0.00561333,0.000487442,1.1645,0,0.0276082,0.232994,0.000103726,3.33784e-05,1.01563e-08,0,2.54158e-05,100000,297.979,3.33784e-05,0.00431565,0,2.79344,2.82003,-0.13139,0,2.86467,-0.124307,0,0.00330007,0.000619537,1.18101e-06,0.000373614,0,0,5.38123e-05,1,0.027,0.15,0.027,0
100004,100000,297.948,0.766993,0.00561333,0.000375894,1.16444,0,0.0234739,0.232998,7.7904e-05,3.90798e-05,7.73488e-09,0,9.09299e-06,100000,297.993,3.90798e-05,0.00340775,0,1.73738,2.79542,-0.126488,0,2.84792,-0.122703,0,0.00255243,0.000581977,1.10941e-06,0.000262084,0,0,1.79811e-05,1,0.02775,0.15,0.02775,0
100004,100000,297.958,0.766996,0.00561333,0.000290648,1.16442,0,0.0210415,0.232999,6.11223e-05,4.69508e-05,5.64937e-09,0,5.77424e-06,100000,297.996,4.69508e-05,0.00259023,0,1.16913,2.78676,-0.122561,0,2.83799,-0.120686,0,0.00186548,0.000541778,1.03278e-06,0.000164699,0,0,1.79811e-05,1,0.0285,0.15,0.0285,0
100004,100000,297.966,0.766997,0.00561333,0.000224831,1.16441,0,0.0193436,0.232999,4.89201e-05,5.96366e-05,4.12971e-09,0,3.80434e-06,100000,297.997,5.96366e-05,0.00198251,0,0.793052,2.78335,-0.118671,0,2.83134,-0.11842,0,0.00136127,0.000506835,9.66168e-07,9.50919e-05,0,0,9.55962e-06,1,0.02925,0.15,0.02925,0
100004,100000,297.971,0.766998,0.00561333,0.000173888,1.16441,0,0.0182082,0.232999,4.02235e-05,7.60083e-05,3.04322e-09,0,2.86704e-06,100000,297.998,7.60083e-05,0.00153541,0,0.564084,2.78397,-0.114809,0,2.82719,-0.115963,0,0.000996958,0.000475914,9.07224e-07,4.67488e-05,0,0,9.55962e-06,1,0.03,0.15,0.03,0
100004,100000,297.975,0.766999,0.00561333,0.000132093,1.16441,0,0.0173135,0.233,3.31657e-05,9.91256e-05,2.21375e-09,0,2.15936e-06,100000,297.999,9.91256e-05,0.00118866,0,0.390859,2.78537,-0.111211,0,2.82409,-0.11347,0,0.000720848,0.000445871,8.49954e-07,1.26257e-05,0,0,5.65982e-06,1,0.03075,0.15,0.03075,0
100004,100000,297.979,0.766999,0.00561333,0.000101609,1.16441,0,0.0167166,0.233,2.81343e-05,0.000130584,1.70208e-09,0,1.73561e-06,100000,297.999,0.000130584,0.000965991,0,0.286561,2.78774,-0.10794,0,2.8223,-0.110932,0,0.000553805,0.000416914,7.94755e-07,-3.91419e-06,0,0,5.65982e-06,1,0.0315,0.15,0.0315,0
100004,100000,297.981,0.766999,0.00561333,7.42599e-05,1.1644,0,0.0161568,0.233,2.35264e-05,0.000166224,1.2458e-09,0,1.35497e-06,100000,297.999,0.000166224,0.000765772,0,0.194651,2.79014,-0.104742,0,2.82075,-0.108395,0,0.000405197,0.00038872,7.41008e-07,-1.81874e-05,0,0,3.56359e-06,1,0.03225,0.15,0.03225,0
100004,100000,297.983,0.766999,0.00561333,5.88913e-05,1.1644,0,0.0157389,0.233,2.05364e-05,0.000217847,1.00121e-09,0,1.13905e-06,100000,297.999,0.000217847,0.000651317,0,0.150071,2.79268,-0.101828,0,2.82013,-0.105863,0,0.00032702,0.000363438,6.92813e-07,-2.38003e-05,0,0,3.56359e-06,1,0.033,0.15,0.033,0
100004,100000,297.985,0.766999,0.00561333,4.35226e-05,1.1644,0,0.015321,0.233,1.75465e-05,0.000269469,7.5662e-10,0,9.23142e-07,100000,297.999,0.000269469,0.000536862,0,0.10549,2.79523,-0.0989137,0,2.81951,-0.103332,0,0.000248843,0.000338156,6.44618e-07,-2.94131e-05,0,0,3.56359e-06,1,0.03375,0.15,0.03375,0
100004,100000,297.986,0.766999,0.00561333,3.49805e-05,1.1644,0,0.0149754,0.233,1.55443e-05,0.000340879,6.14787e-10,0,7.90385e-07,100000,298,0.000340879,0.000466154,0,0.0824875,2.79754,-0.0962273,0,2.81935,-0.100881,0,0.00020522,0.000315895,6.02184e-07,-3.075e-05,0,0,2.35741e-06,1,0.0345,0.15,0.0345,0
100004,100000,297.988,0.766999,0.00561333,2.7734e-05,1.1644,0,0.0146435,0.233,1.37295e-05,0.000416046,4.92457e-10,0,6.73411e-07,100000,298,0.000416046,0.000403749,0,0.0635808,2.79981,-0.0935842,0,2.81928,-0.0984467,0,0.000168155,0.000294208,5.60843e-07,-3.12752e-05,0,0,2.35741e-06,1,0.03525,0.15,0.03525,0
100004,100000,297.989,0.767,0.00561333,2.17653e-05,1.1644,0,0.01433,0.233,1.21384e-05,0.00049937,3.90144e-10,0,5.7448e-07,100000,298,0.00049937,0.000350449,0,0.0482248,2.80197,-0.0910316,0,2.8193,-0.0960572,0,0.000137548,0.000273644,5.21642e-07,-3.09104e-05,0,0,1.64521e-06,1,0.036,0.15,0.036,0
100004,100000,297.989,0.767,0.00561333,1.82879e-05,1.1644,0,0.0140526,0.233,1.09836e-05,0.000598601,3.26855e-10,0,5.10726e-07,100000,298,0.000598601,0.000314903,0,0.0397914,2.80388,-0.0886555,0,2.81948,-0.0937558,0,0.00011953,0.000255268,4.86611e-07,-2.88102e-05,0,0,1.64521e-06,1,0.03675,0.15,0.03675,0
100004,100000,297.99,0.767,0.00561333,1.48105e-05,1.1644,0,0.0137751,0.233,9.8287e-06,0.000697832,2.63565e-10,0,4.46972e-07,100000,298,0.000697832,0.000279357,0,0.0313581,2.8058,-0.0862794,0,2.81967,-0.0914545,0,0.000101513,0.000236891,4.5158e-07,-2.671e-05,0,0,1.64521e-06,1,0.0375,0.15,0.0375,0
100004,100000,297.99,0.767,0.00561333,1.25286e-05,1.1644,0,0.013524,0.233,8.94231e-06,0.000811831,2.20908e-10,0,4.00024e-07,100000,298,0.000811831,0.000253934,0,0.0259812,2.80749,-0.0840591,0,2.81993,-0.0892543,0,8.9729e-05,0.000220597,4.20519e-07,-2.39253e-05,0,0,1.24263e-06,1,0.03825,0.15,0.03825,0
100004,100000,297.991,0.767,0.00561333,1.07703e-05,1.1644,0,0.0132846,0.233,8.1735e-06,0.000932298,1.87287e-10,0,3.60436e-07,100000,298,0.000932298,0.000232945,0,0.0219427,2.80908,-0.081907,0,2.82022,-0.0870985,0,8.06745e-05,0.000205214,3.91195e-07,-2.08409e-05,0,0,1.24263e-06,1,0.039,0.15,0.039,0
100004,100000,297.991,0.767,0.00561333,9.01194e-06,1.1644,0,0.0130452,0.233,7.40469e-06,0.00105276,1.53665e-10,0,3.20848e-07,100000,298,0.00105276,0.000211957,0,0.0179043,2.81067,-0.079755,0,2.82051,-0.0849427,0,7.16201e-05,0.000189831,3.61872e-07,-1.77566e-05,0,0,1.24263e-06,1,0.03975,0.15,0.03975,0
100004,100000,297.992,0.767,0.00561333,7.98944e-06,1.1644,0,0.0128309,0.233,6.85447e-06,0.00118674,1.33768e-10,0,2.9209e-07,100000,298,0.00118674,0.000198282,0,0.0156372,2.81199,-0.0777827,0,2.82085,-0.0829204,0,6.66331e-05,0.000176918,3.37255e-07,-1.46032e-05,0,0,8.8717e-07,1,0.0405,0.15,0.0405,0
100004,100000,297.992,0.767,0.00561333,7.04724e-06,1.1644,0,0.0126193,0.233,6.3281e-06,0.0013222,1.15369e-10,0,2.64515e-07,100000,298,0.0013222,0.000185405,0,0.0135635,2.81329,-0.0758301,0,2.82118,-0.0809126,0,6.209e-05,0.000164274,3.13151e-07,-1.14423e-05,0,0,8.8717e-07,1,0.04125,0.15,0.04125,0
100004,100000,297.992,0.767,0.00561333,6.10504e-06,1.1644,0,0.0124078,0.233,5.80174e-06,0.00145765,9.69702e-11,0,2.36939e-07,100000,298,0.00145765,0.000172529,0,0.0114897,2.81459,-0.0738775,0,2.82152,-0.0789047,0,5.75468e-05,0.00015163,2.89048e-07,-8.28144e-06,0,0,8.8717e-07,1,0.042,0.15,0.042,0
100004,100000,297.993,0.767,0.00561333,5.5532e-06,1.1644,0,0.0122161,0.233,5.42547e-06,0.00159815,8.61455e-11,0,2.23759e-07,100000,298,0.00159815,0.000164049,0,0.0103112,2.81567,-0.0720897,0,2.82186,-0.0770322,0,5.54139e-05,0.000141283,2.69324e-07,-5.47301e-06,0,0,6.93454e-07,1,0.04275,0.15,0.04275,0
100004,100000,297.993,0.767,0.00561333,5.02232e-06,1.1644,0,0.0120254,0.233,5.05725e-06,0.00173891,7.57274e-11,0,2.11351e-07,100000,298,0.00173891,0.000155805,0,0.00918085,2.81673,-0.0703107,0,2.82221,-0.075167,0,5.34104e-05,0.000131059,2.49835e-07,-2.68352e-06,0,0,6.93454e-07,1,0.0435,0.15,0.0435,0
100004,100000,297.993,0.767,0.00561333,4.49143e-06,1.1644,0,0.0118348,0.233,4.68904e-06,0.00187968,6.53093e-11,0,1.98944e-07,100000,298,0.00187968,0.000147561,0,0.00805044,2.81779,-0.0685318,0,2.82255,-0.0733018,0,5.14069e-05,0.000120835,2.30346e-07,1.05988e-07,0,0,6.93454e-07,1,0.04425,0.15,0.04425,0
100004,100000,297.993,0.767,0.00561333,4.14382e-06,1.1644,0,0.0116573,0.233,4.40817e-06,0.00201407,5.84452e-11,0,1.99262e-07,100000,298,0.00201407,0.000141569,0,0.00732231,2.8187,-0.066878,0,2.82289,-0.0715467,0,5.07435e-05,0.000112339,2.14149e-07,2.43203e-06,0,0,6.63761e-07,1,0.045,0.15,0.045,0
100004,100000,297.993,0.767,0.00561333,3.8341e-06,1.1644,0,0.0114825,0.233,4.14535e-06,0.00214714,5.23157e-11,0,2.02209e-07,100000,298,0.00214714,0.000136044,0,0.00667731,2.81957,-0.06525,0,2.82322,-0.0698145,0,5.03572e-05,0.000104199,1.98632e-07,4.66228e-06,0,0,6.63761e-07,1,0.04575,0.15,0.04575,0
100004,100000,297.994,0.767,0.00561333,3.52438e-06,1.1644,0,0.0113077,0.233,3.88254e-06,0.00228022,4.61861e-11,0,2.05157e-07,100000,298,0.00228022,0.000130519,0,0.00603231,2.82044,-0.063622,0,2.82356,-0.0680822,0,4.99708e-05,9.60589e-05,1.83115e-07,6.89254e-06,0,0,6.63761e-07,1,0.0465,0.15,0.0465,0
100004,100000,297.994,0.767,0.00561333,3.28234e-06,1.1644,0,0.0111391,0.233,3.65745e-06,0.00240075,4.13118e-11,0,2.14721e-07,100000,298,0.00240075,0.00012586,0,0.00552903,2.82123,-0.0620632,0,2.82389,-0.0664145,0,5.0153e-05,8.88499e-05,1.69373e-07,8.80146e-06,0,0,8.20709e-07,1,0.04725,0.15,0.04725,0
100004,100000,297.994,0.767,0.00561333,3.10007e-06,1.1644,0,0.0109761,0.233,3.46566e-06,0.0025102,3.75459e-11,0,2.30126e-07,100000,298,0.0025102,0.000121967,0,0.00515088,2.82195,-0.0605654,0,2.82422,-0.0648037,0,5.08371e-05,8.24626e-05,1.57197e-07,1.04267e-05,0,0,8.20709e-07,1,0.048,0.15,0.048,0
100004,100000,297.994,0.767,0.00561333,2.9178e-06,1.1644,0,0.010813,0.233,3.27387e-06,0.00261966,3.37799e-11,0,2.45531e-07,100000,298,0.00261966,0.000118073,0,0.00477273,2.82267,-0.0590676,0,2.82454,-0.0631929,0,5.15212e-05,7.60753e-05,1.45021e-07,1.20519e-05,0,0,8.20709e-07,1,0.04875,0.15,0.04875,0
100004,100000,297.994,0.767,0.00561333,2.73921e-06,1.1644,0,0.0106503,0.233,3.08426e-06,0.00272722,3.00759e-11,0,2.60908e-07,100000,298,0.00272722,0.000114227,0,0.00440183,2.82338,-0.057575,0,2.82486,-0.0615872,0,5.22323e-05,6.97543e-05,1.32971e-07,1.36508e-05,0,0,1.12215e-06,1,0.0495,0.15,0.0495,0
100004,100000,297.994,0.767,0.00561333,2.637e-06,1.1644,0,0.0104953,0.233,2.93962e-06,0.00279553,2.76537e-11,0,2.75713e-07,100000,298,0.00279553,0.000111342,0,0.0041811,2.82399,-0.0561888,0,2.82518,-0.0600852,0,5.35013e-05,6.48058e-05,1.23538e-07,1.47043e-05,0,0,1.12215e-06,1,0.05025,0.15,0.05025,0
100004,100000,297.994,0.767,0.00561333,2.53479e-06,1.1644,0,0.0103403,0.233,2.79498e-06,0.00286383,2.52315e-11,0,2.90518e-07,100000,298,0.00286383,0.000108457,0,0.00396037,2.82459,-0.0548026,0,2.82549,-0.0585832,0,5.47702e-05,5.98574e-05,1.14105e-07,1.57578e-05,0,0,1.12215e-06,1,0.051,0.15,0.051,0
100004,100000,297.994,0.767,0.00561333,2.43258e-06,1.1644,0,0.0101853,0.233,2.65034e-06,0.00293214,2.28092e-11,0,3.05323e-07,100000,298,0.00293214,0.000105572,0,0.00373964,2.8252,-0.0534164,0,2.82581,-0.0570812,0,5.60392e-05,5.4909e-05,1.04672e-07,1.68113e-05,0,0,1.12215e-06,1,0.05175,0.15,0.05175,0
100004,100000,297.994,0.767,0.00561333,2.35128e-06,1.1644,0,0.0100319,0.233,2.51628e-06,0.00297958,2.06769e-11,0,3.11566e-07,100000,298,0.00297958,0.000102922,0,0.00355601,2.82577,-0.0520664,0,2.82612,-0.0556149,0,5.73285e-05,5.03786e-05,9.60356e-08,1.76779e-05,0,0,1.27316e-06,1,0.0525,0.15,0.0525,0
100004,100000,297.994,0.767,0.00561333,2.30667e-06,1.1644,0,0.00988118,0.233,2.40078e-06,0.00299039,1.90529e-11,0,3.0279e-07,100000,298,0.00299039,0.000100684,0,0.00343749,2.8263,-0.05078,0,2.82643,-0.0542113,0,5.86535e-05,4.65815e-05,8.87973e-08,1.82166e-05,0,0,1.27316e-06,1,0.05325,0.15,0.05325,0
100004,100000,297.994,0.767,0.00561333,2.26207e-06,1.1644,0,0.0097305,0.233,2.28528e-06,0.00300121,1.7429e-11,0,2.94014e-07,100000,298,0.00300121,9.84458e-05,0,0.00331897,2.82682,-0.0494936,0,2.82675,-0.0528077,0,5.99786e-05,4.27845e-05,8.15591e-08,1.87553e-05,0,0,1.27316e-06,1,0.054,0.15,0.054,0
