"pd","pMean","TMean","N2","pPrime2Mean","kappa","rho","CO2","k","O2","aC3H6OMean","alphat","aC3H6OPrime2Mean","dQ","aC3H6O","p","T","mut","TPrime2Mean","H2O","epsilon","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","flux","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
100005,100000,298,0.767,0.00561333,6.8222e-07,1.1644,0,0.00655627,0.233,6.41337e-11,0.00672833,1.2957e-20,0,3.20488e-11,100000,298,0.00672833,4.8269e-08,0,0.000670921,2.95565,-0.038778,0,2.95478,-0.0393159,0,1.53348e-07,1.05163e-07,2.0047e-10,5.85932e-08,0,0,1.01282e-10,1,0.054,0.05,0.054,0
100005,100000,298,0.767,0.00561333,6.92693e-07,1.1644,0,0.00647816,0.233,5.9269e-11,0.00654622,1.37669e-20,0,2.71596e-11,100000,298,0.00654622,4.83018e-08,0,0.000673259,2.95633,-0.0371985,0,2.95547,-0.0377122,0,1.49473e-07,9.57168e-08,1.82463e-10,5.6867e-08,0,0,1.01282e-10,1,0.05475,0.05,0.05475,0
100005,100000,298,0.767,0.00561333,7.09127e-07,1.1644,0,0.00640617,0.233,5.5492e-11,0.00633766,1.46697e-20,0,2.32449e-11,100000,298,0.00633766,4.82862e-08,0,0.000681329,2.95699,-0.0356784,0,2.95614,-0.036169,0,1.46284e-07,8.73843e-08,1.66579e-10,5.50257e-08,0,0,5.49385e-11,1,0.0555,0.05,0.0555,0
100005,100000,298,0.767,0.00561333,7.32261e-07,1.1644,0,0.00634106,0.233,5.2938e-11,0.00609937,1.5677e-20,0,2.04256e-11,100000,298,0.00609937,4.82159e-08,0,0.000695844,2.95762,-0.0342254,0,2.95678,-0.0346938,0,1.43866e-07,8.0304e-08,1.53082e-10,5.30551e-08,0,0,5.49385e-11,1,0.05625,0.05,0.05625,0
100005,100000,298,0.767,0.00561333,7.55396e-07,1.1644,0,0.00627594,0.233,5.03839e-11,0.00586108,1.66842e-20,0,1.76063e-11,100000,298,0.00586108,4.81457e-08,0,0.000710359,2.95825,-0.0327723,0,2.95742,-0.0332186,0,1.41447e-07,7.32236e-08,1.39585e-10,5.10845e-08,0,0,5.49385e-11,1,0.057,0.05,0.057,0
100005,100000,298,0.767,0.00561333,7.78531e-07,1.1644,0,0.00621083,0.233,4.78299e-11,0.00562278,1.76914e-20,0,1.4787e-11,100000,298,0.00562278,4.80754e-08,0,0.000724874,2.95888,-0.0313191,0,2.95806,-0.0317433,0,1.39029e-07,6.61433e-08,1.26088e-10,4.91139e-08,0,0,5.49385e-11,1,0.05775,0.05,0.05775,0
100005,100000,298,0.767,0.00561333,8.10486e-07,1.1644,0,0.00614962,0.233,4.57775e-11,0.00536768,1.88354e-20,0,1.2417e-11,100000,298,0.00536768,4.80084e-08,0,0.000747075,2.95948,-0.0299127,0,2.95867,-0.0303154,0,1.36989e-07,5.97456e-08,1.13892e-10,4.70925e-08,0,0,2.73195e-11,1,0.0585,0.05,0.0585,0
100005,100000,298,0.767,0.00561333,8.58309e-07,1.1644,0,0.00609543,0.233,4.46274e-11,0.00508232,2.02254e-20,0,1.0855e-11,100000,298,0.00508232,4.79472e-08,0,0.000783103,2.96005,-0.0285902,0,2.95924,-0.0289727,0,1.3563e-07,5.45758e-08,1.04037e-10,4.49796e-08,0,0,2.73195e-11,1,0.05925,0.05,0.05925,0
100005,100000,298,0.767,0.00561333,9.06132e-07,1.1644,0,0.00604124,0.233,4.34774e-11,0.00479696,2.16153e-20,0,9.29296e-12,100000,298,0.00479696,4.7886e-08,0,0.000819131,2.96061,-0.0272677,0,2.95981,-0.02763,0,1.3427e-07,4.9406e-08,9.41816e-11,4.28668e-08,0,0,2.73195e-11,1,0.06,0.05,0.06,0
100005,100000,298,0.767,0.00561333,9.53955e-07,1.1644,0,0.00598706,0.233,4.23274e-11,0.0045116,2.30053e-20,0,7.73096e-12,100000,298,0.0045116,4.78249e-08,0,0.000855158,2.96117,-0.0259452,0,2.96038,-0.0262872,0,1.32911e-07,4.42362e-08,8.43265e-11,4.07539e-08,0,0,2.73195e-11,1,0.06075,0.05,0.06075,0
100005,100000,298,0.767,0.00561333,1.00239e-06,1.1644,0,0.00593296,0.233,4.11884e-11,0.0042259,2.44088e-20,0,6.17657e-12,100000,298,0.0042259,4.77655e-08,0,0.000891699,2.96174,-0.0246244,0,2.96095,-0.0249462,0,1.31559e-07,3.90826e-08,7.45022e-11,3.86416e-08,0,0,1.17574e-11,1,0.0615,0.05,0.0615,0
100005,100000,298,0.767,0.00561333,1.11089e-06,1.1644,0,0.00588837,0.233,4.11329e-11,0.00390627,2.71451e-20,0,5.37202e-12,100000,298,0.00390627,4.78916e-08,0,0.000978716,2.9622,-0.0234722,0,2.96142,-0.0237762,0,1.309e-07,3.55203e-08,6.77115e-11,3.65737e-08,0,0,1.17574e-11,1,0.06225,0.05,0.06225,0
100005,100000,298,0.767,0.00561333,1.21939e-06,1.1644,0,0.00584378,0.233,4.10775e-11,0.00358664,2.98813e-20,0,4.56746e-12,100000,298,0.00358664,4.80176e-08,0,0.00106573,2.96266,-0.02232,0,2.96189,-0.0226062,0,1.30242e-07,3.1958e-08,6.09208e-11,3.45058e-08,0,0,1.17574e-11,1,0.063,0.05,0.063,0
100005,100000,298,0.767,0.00561333,1.32789e-06,1.1644,0,0.00579919,0.233,4.1022e-11,0.00326702,3.26176e-20,0,3.7629e-12,100000,298,0.00326702,4.81436e-08,0,0.00115275,2.96312,-0.0211678,0,2.96236,-0.0214363,0,1.29584e-07,2.83957e-08,5.41301e-11,3.24379e-08,0,0,1.17574e-11,1,0.06375,0.05,0.06375,0
100005,100000,298,0.767,0.00561333,1.43639e-06,1.1644,0,0.00575459,0.233,4.09666e-11,0.0029474,3.53539e-20,0,2.95835e-12,100000,298,0.0029474,4.82697e-08,0,0.00123977,2.96358,-0.0200156,0,2.96282,-0.0202663,0,1.28926e-07,2.48334e-08,4.73394e-11,3.03701e-08,0,0,1.17574e-11,1,0.0645,0.05,0.0645,0
100005,100000,298,0.767,0.00561333,1.59549e-06,1.1644,0,0.00571049,0.233,4.13957e-11,0.00261687,3.96395e-20,0,2.28552e-12,100000,298,0.00261687,4.82822e-08,0,0.00136824,2.96402,-0.0188596,0,2.96327,-0.0190923,0,1.28378e-07,2.15569e-08,4.10935e-11,2.82233e-08,0,0,5.77631e-12,1,0.06525,0.05,0.06525,0
100005,100000,298,0.767,0.00561333,1.82567e-06,1.1644,0,0.00566707,0.233,4.25056e-11,0.00227103,4.61015e-20,0,1.79778e-12,100000,298,0.00227103,4.81352e-08,0,0.00155496,2.96443,-0.0176982,0,2.96368,-0.0179128,0,1.27986e-07,1.8682e-08,3.56131e-11,2.59657e-08,0,0,5.77631e-12,1,0.066,0.05,0.066,0
100005,100000,298,0.767,0.00561333,2.09091e-06,1.1644,0,0.00562406,0.233,4.39174e-11,0.00193526,5.40503e-20,0,1.34567e-12,100000,298,0.00193526,4.79568e-08,0,0.00177009,2.96482,-0.0165505,0,2.96408,-0.0167471,0,1.27618e-07,1.59358e-08,3.03781e-11,2.3713e-08,0,0,3.34096e-12,1,0.06675,0.05,0.06675,0
100005,100000,298,0.767,0.00561333,2.48932e-06,1.1644,0,0.00558261,0.233,4.64764e-11,0.00163773,6.76472e-20,0,1.02888e-12,100000,298,0.00163773,4.7659e-08,0,0.00209316,2.96516,-0.0154546,0,2.96441,-0.0156339,0,1.27343e-07,1.3679e-08,2.60759e-11,2.14788e-08,0,0,3.34096e-12,1,0.0675,0.05,0.0675,0
100005,100000,298,0.767,0.00561333,2.99258e-06,1.1644,0,0.0055403,0.233,4.978e-11,0.00134928,8.65015e-20,0,7.45715e-13,100000,298,0.00134928,4.76107e-08,0,0.00250102,2.96547,-0.014371,0,2.96472,-0.0145333,0,1.27081e-07,1.1558e-08,2.20327e-11,1.92494e-08,0,0,1.93729e-12,1,0.06825,0.05,0.06825,0
100005,100000,298,0.767,0.00561333,3.70331e-06,1.1644,0,0.0054963,0.233,5.45572e-11,0.0010788,1.15759e-19,0,5.29098e-13,100000,298,0.0010788,4.80561e-08,0,0.00307665,2.96573,-0.0133119,0,2.96499,-0.0134575,0,1.26844e-07,9.70577e-09,1.85019e-11,1.70297e-08,0,0,1.93729e-12,1,0.069,0.05,0.069,0
100005,100000,298,0.767,0.00561333,4.84329e-06,1.1644,0,0.00544668,0.233,6.1602e-11,0.00083289,1.68407e-19,0,3.62698e-13,100000,298,0.00083289,4.90844e-08,0,0.00399752,2.96595,-0.0122722,0,2.96522,-0.0124015,0,1.2659e-07,8.09096e-09,1.54236e-11,1.48187e-08,0,0,1.11882e-12,1,0.06975,0.05,0.06975,0
100005,100000,298,0.767,0.00561333,6.55655e-06,1.1644,0,0.00538856,0.233,7.0745e-11,0.000609365,2.49835e-19,0,2.31744e-13,100000,298,0.000609365,5.01092e-08,0,0.00537725,2.96613,-0.0112465,0,2.96539,-0.0113598,0,1.26297e-07,6.65718e-09,1.26904e-11,1.2613e-08,0,0,6.39274e-13,1,0.0705,0.05,0.0705,0
100005,100000,298,0.767,0.00561333,9.42945e-06,1.1644,0,0.00531201,0.233,8.23487e-11,0.000415949,3.77223e-19,0,1.36795e-13,100000,298,0.000415949,5.05103e-08,0,0.00768,2.96625,-0.0102356,0,2.96551,-0.0103332,0,1.25924e-07,5.42769e-09,1.03467e-11,1.04134e-08,0,0,3.58873e-13,1,0.07125,0.05,0.07125,0
100005,100000,298,0.767,0.00561333,1.48833e-05,1.1644,0,0.00519198,0.233,9.42968e-11,0.000257927,5.44814e-19,0,7.23879e-14,100000,298,0.000257927,4.99353e-08,0,0.0120159,2.9663,-0.00923905,0,2.96556,-0.00932148,0,1.25411e-07,4.401e-09,8.38952e-12,8.22321e-09,0,0,1.96425e-13,1,0.072,0.05,0.072,0
100005,100000,298,0.767,0.00561333,2.62519e-05,1.1644,0,0.00496745,0.233,9.7793e-11,0.000137008,6.30026e-19,0,3.17595e-14,100000,298,0.000137008,4.93839e-08,0,0.0209267,2.96625,-0.00825492,0,2.96552,-0.00832263,0,1.24691e-07,3.56272e-09,6.79154e-12,6.04589e-09,0,0,1.03956e-13,1,0.07275,0.05,0.07275,0
100005,100000,298,0.767,0.00561333,5.39191e-05,1.1644,0,0.00443426,0.233,7.40706e-11,5.50816e-05,3.8534e-19,0,9.905e-15,100000,298,5.50816e-05,4.90107e-08,0,0.0419713,2.96608,-0.00728228,0,2.96535,-0.00733582,0,1.23671e-07,2.91145e-09,5.55004e-12,3.88324e-09,0,0,2.54755e-14,1,0.0735,0.05,0.0735,0
100005,100000,298,0.767,0.00561333,0.000124337,1.1644,0,0.00301981,0.233,2.36053e-11,1.16096e-05,4.30157e-20,0,1.60958e-15,100000,298,1.16096e-05,4.85824e-08,0,0.0954151,2.96576,-0.0063213,0,2.96504,-0.00636134,0,1.22333e-07,2.45004e-09,4.67045e-12,1.728e-09,0,0,5.13122e-15,1,0.07425,0.05,0.07425,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.075,0.05,0.075,0
