0.000000000000000000e+00	7.930616919697508482e-02
5.263156084947183400e-02	7.934576394531102361e-02
1.052631216989436680e-01	7.945768510060727263e-02
1.578950264084507116e-01	7.961500823399540738e-02
2.105265872579225317e-01	7.977338722733917642e-02
2.631581481073943518e-01	7.988108494281291605e-02
3.157897089568661997e-01	7.988161287279073319e-02
3.684219575264084390e-01	7.971901043962448252e-02
4.210531745158450634e-01	7.934365222539978280e-02
4.736843915052816878e-01	7.870644074218005604e-02
5.263156084947182567e-01	7.773716130291627446e-02
5.789468254841548811e-01	7.644162113736434339e-02
6.315780424735915055e-01	7.480556613612332484e-02
6.842126980633802535e-01	7.283744317883823760e-02
7.368439150528168780e-01	7.051085576661844656e-02
7.894751320422535024e-01	6.769065382514394269e-02
8.421063490316901268e-01	6.462918788380911383e-02
8.947375660211267512e-01	6.141778982877554166e-02
9.473687830105633756e-01	5.761352640865849417e-02
1.000000000000000000e+00	5.377441961000583442e-02
1.052631216989436513e+00	4.969399601849504994e-02
1.105265872579225483e+00	4.533450864071257580e-02
1.157897089568661997e+00	4.099988676488507122e-02
1.210528306558098732e+00	3.639047733560614450e-02
1.263159523547535246e+00	3.184489464064475805e-02
1.315790740536971981e+00	2.726832245598577453e-02
1.368421957526408494e+00	2.260648957991006486e-02
1.421053174515845230e+00	1.829499103711075200e-02
1.473684391505281743e+00	1.404388768377318533e-02
1.526319047095070491e+00	1.006070879417547692e-02
1.578950264084507005e+00	6.893023341304774232e-03
1.631581481073943740e+00	4.427157442338483691e-03
1.684212698063380254e+00	2.068081219284110660e-03
1.736843915052816989e+00	1.038279887363889858e-03
1.789475132042253502e+00	6.311455677746499434e-04
1.842106349031690238e+00	2.204017909271057166e-04
1.894737566021126751e+00	3.183782037894207294e-05
1.947372221610915499e+00	2.537215635467653094e-05
2.000003438600352013e+00	1.976728215923431367e-05
2.052634655589788970e+00	1.401168395512662334e-05
2.105265872579225483e+00	1.861929842248098360e-05
2.157897089568661997e+00	2.306958975644721207e-05
2.210528306558098510e+00	2.732000680081361776e-05
2.263159523547535024e+00	3.177357130064228713e-05
2.315790740536971981e+00	3.672872207239063380e-05
2.368425396126760507e+00	4.151952824204593721e-05
2.421056613116197465e+00	4.611357490897051778e-05
2.473687830105633978e+00	4.981093250858052506e-05
2.526319047095070491e+00	4.981045737160049201e-05
