6.194316326530612260e-01	8.330149999999999499e-01
4.948163265306122494e-01	2.820559999999999734e-01
3.967142857142856860e-01	-1.132449999999999984e-01
3.897683673469387600e-01	5.136680000000000135e-01
1.090663265306122537e-01	3.203630000000000089e-01
5.918234693877552077e-01	3.198340000000000072e-01
4.124734693877550873e-01	-3.698100000000000276e-01
4.140316326530612545e-01	4.042870000000000075e-01
4.803428571428571270e-01	7.720960000000000045e-01
5.304122448979592397e-01	9.440520000000000023e-01
1.787387755102040898e-01	-2.528510000000000132e-02
2.379918367346939012e-01	3.340489999999999848e-01
8.195795918367347610e-02	-1.541279999999999872e-01
4.324040816326530368e-01	-4.535250000000000115e-01
4.823040816326530922e-01	2.579069999999999974e-01
2.119285714285714384e-01	7.222070000000000434e-01
6.401214285714285079e-01	9.925669999999999771e-01
2.767448979591836666e-01	-4.731369999999999743e-01
2.356387755102040960e-01	8.959850000000000314e-01
1.389357142857143013e-01	3.651530000000000054e-01
4.438795918367346438e-01	1.524979999999999947e-01
3.942744897959183925e-01	2.559609999999999941e-01
4.230948979591837023e-01	-2.682100000000000109e-02
1.385969387755102145e-01	6.383339999999999570e-01
5.182387755102040722e-02	3.564939999999999776e-01
