-1.624086650970215661e-05 8.437117793657314861e-07 1.161363543998557406e-06 -1.725581987228582249e-06 -1.525905055930194740e-06 -2.503829862565897071e-07 -1.036917003634929893e-07 5.521950650868972953e-07 1.036347376860612205e-06 -3.275026176256068718e-06
-1.532915517131521127e-05 1.273712444029328529e-06 -8.185196951896491469e-07 3.777215004510018681e-06 -4.148396505672010831e-07 2.295592642029600552e-07 -6.756717977870037438e-07 -9.437469840358065527e-07 1.548835349019354181e-06 -1.868754946946925498e-06
-1.515248500149363248e-05 -8.979675022644497204e-06 -9.618237554313101646e-07 -1.420565018244981994e-06 -4.139643884628917712e-07 -2.570811747508670668e-08 9.819109886511935497e-07 -9.945699850609603689e-07 -1.114429244442476106e-06 -2.190852836582240361e-06
-1.422461603054407389e-05 -8.138460475362292054e-06 -7.169735568250367482e-07 5.423624427382284003e-07 -3.723512672294670083e-07 -1.691937960862823104e-08 -1.407516319812375411e-06 1.352776849002004899e-06 1.315707553726747001e-06 3.877684673149884534e-07
-1.588476144189236291e-05 8.253090633319048539e-06 -1.784217497037984555e-07 8.678625950182888512e-07 -9.432500734609439802e-07 -8.098153908447953122e-08 -9.389891079653025787e-07 -6.605658425847075281e-07 2.439228738798865717e-06 4.381706292237753488e-08
-1.714858870628366871e-05 -1.769344932043896048e-05 5.424488314028440900e-07 4.910131938757126783e-07 -9.244902736739051034e-07 7.655165517805254133e-09 1.913325648507593636e-06 -2.561895023602764245e-07 -2.146621903272481879e-06 -3.495939704405506317e-06
-1.570954914445711200e-05 2.438555559746400264e-05 2.474636221778302033e-07 4.206522563106746569e-06 1.481210288068510830e-07 -8.621633574861103427e-08 3.861542446344440256e-07 -1.106132315703918577e-07 -3.119598282465448916e-06 -2.604490086960865750e-06
-1.435250039151851000e-05 1.177817305585444145e-05 -7.523855662343961837e-07 5.599439613434072765e-06 3.869645416297035899e-07 1.079260464851633573e-08 -1.561733740815133485e-06 5.901872500987146983e-07 2.975457110284554990e-06 -9.747305478393466720e-07
-1.565056769237361674e-05 -1.111359246316883153e-05 1.673779775425318233e-08 -1.302264564508693155e-07 1.126218814069365402e-06 5.231019969318576952e-09 1.165226313303353552e-06 -7.172265844635291128e-07 1.079901995493328889e-06 -1.606329688693867518e-07
-1.227777697996318152e-05 2.227001892916366177e-05 9.965899067564340208e-07 -2.838641111883325311e-06 -2.452185505016464246e-07 2.871511515057046827e-07 -2.150699994130744657e-07 1.460732913547260480e-06 8.316493587942339024e-07 1.950310599117386274e-06
-1.511201929358877081e-05 1.111963893968498043e-05 5.285534242657515325e-09 -2.389773789512992029e-06 -4.530701149160970589e-07 -1.693913324821925349e-07 -2.595404990711649192e-07 -1.373304638662762556e-06 1.009854002198345753e-06 -2.165557357800152498e-06
