0.00137906,13.0073
0.261018,12.8292
0.583416,11.9636
0.90604,10.7718
1.22899,9.10905
1.54131,7.80847
1.8952,6.43593
2.22818,5.28053
2.54015,4.4872
2.86235,3.91138
